,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
179,Isaiah Joe,OKC,71,35,36,19.0,9.4,24.7,15.5,0.8,2.01,1.32,0.38,0.4,0.0,0.4,0.536,0.0,0.786
180,Isaiah Livers,DET,50,10,40,23.1,6.5,25.8,16.2,0.8,1.93,0.91,0.252,0.3,0.1,0.5,0.765,1.333,0.778
181,Isaiah Mobley,CLE,10,7,3,3.3,1.1,5.5,2.7,0.2,2.2,0.98,0.2,0.0,0.1,0.2,0.0,2.0,2.0
182,Isaiah Roby,SAS,41,9,32,11.3,4.1,18.8,10.3,0.6,1.99,0.99,0.218,0.5,0.2,0.9,0.619,0.714,0.811
183,Isaiah Stewart,DET,49,12,37,28.3,11.4,39.2,22.2,1.1,1.7,0.71,0.291,1.5,0.8,4.7,0.784,0.421,0.805
184,Isaiah Todd,WAS,4,2,2,3.1,0.5,4.3,2.5,0.1,1.81,0.59,0.118,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,40,24,16,8.6,2.3,20.4,7.7,1.7,5.05,4.9,0.114,0.1,0.0,0.2,0.0,0.0,0.444
186,Ish Wainright,PHX,56,31,25,15.2,4.3,15.7,10.2,0.4,1.47,0.68,0.275,0.0,0.0,0.7,0.0,0.0,0.732
187,Ivica Zubac,LAC,73,40,33,28.6,10.6,42.3,20.3,1.1,1.5,0.45,0.252,3.9,1.8,8.9,0.59,0.836,0.932
188,JD Davison,BOS,10,9,1,2.7,1.1,5.2,2.2,0.4,4.96,4.04,0.212,0.1,0.0,0.1,2.0,0.0,2.0
189,JT Thor,CHA,66,21,45,13.3,3.5,17.8,9.1,0.5,1.54,0.59,0.199,0.3,0.1,0.9,0.222,0.5,0.789
190,Ja Morant,MEM,59,38,21,32.0,26.5,77.4,26.1,7.6,5.9,5.13,0.342,0.5,0.1,1.5,0.571,0.0,0.977
191,JaMychal Green,GSW,56,29,27,14.0,6.5,22.3,14.0,0.5,1.3,0.34,0.292,1.0,0.6,3.0,0.589,0.219,1.006
192,JaVale McGee,DAL,40,19,21,8.5,4.4,11.8,6.4,0.3,1.47,0.46,0.369,1.1,0.4,3.2,0.705,0.667,0.922
193,Jabari Smith Jr.,HOU,76,18,58,30.9,12.6,46.5,23.6,1.5,1.94,1.01,0.272,1.2,0.9,2.5,0.685,0.6,1.016
194,Jabari Walker,POR,52,21,31,10.2,3.4,12.4,7.1,0.4,1.79,0.74,0.273,0.7,0.1,1.6,0.714,0.667,0.771
195,Jack White,DEN,16,12,4,3.2,1.2,4.9,2.7,0.1,1.71,0.76,0.241,0.1,0.0,0.6,0.0,0.0,0.444
196,Jaden Hardy,DAL,45,19,26,14.4,8.5,24.8,12.1,1.6,3.94,3.59,0.342,0.2,0.0,0.2,0.222,0.0,0.889
197,Jaden Ivey,DET,69,15,54,30.6,15.8,57.1,22.5,4.7,4.94,4.65,0.277,0.8,0.0,1.4,0.655,0.0,0.714
198,Jaden McDaniels,MIN,76,38,38,30.8,12.1,39.7,23.5,1.3,1.9,1.2,0.306,0.6,0.2,2.4,0.625,0.5,0.923
199,Jaden Springer,PHI,14,11,3,3.8,1.6,3.9,2.3,0.2,3.6,2.59,0.426,0.1,0.0,0.4,0.0,0.0,1.333
200,Jae Crowder,MIL,14,11,3,17.9,4.9,25.1,12.6,0.6,1.36,0.39,0.194,0.2,0.1,0.8,0.0,0.0,0.909
201,Jae'Sean Tate,HOU,31,7,24,21.9,9.1,40.9,21.6,2.4,3.52,2.58,0.223,0.6,1.2,2.3,0.4,0.649,0.7
202,Jake LaRavia,MEM,35,22,13,11.8,3.0,14.2,8.0,0.4,1.73,0.86,0.211,0.2,0.1,0.5,0.833,1.0,0.368
203,Jakob Poeltl,TOR,67,24,43,26.9,12.8,53.2,30.6,1.5,1.64,0.5,0.241,6.7,1.9,8.4,0.474,0.734,0.859
204,Jalen Brunson,NYK,68,40,28,35.0,24.0,84.3,29.2,8.5,6.04,5.65,0.285,0.2,0.9,0.3,0.385,0.629,0.522
205,Jalen Duren,DET,62,15,47,24.6,8.9,34.9,16.3,0.9,1.59,0.49,0.254,1.8,0.9,7.9,0.526,0.586,0.908
206,Jalen Green,HOU,73,17,56,34.2,22.1,65.8,34.3,4.8,4.38,3.9,0.336,0.4,0.0,0.9,0.593,0.0,0.894
207,Jalen Johnson,ATL,66,33,33,14.5,5.2,21.4,8.7,0.7,2.0,0.92,0.242,0.5,0.1,1.3,0.686,0.5,0.871
208,Jalen McDaniels,PHI,76,28,48,23.8,9.3,35.3,18.8,1.2,2.04,1.2,0.263,0.5,0.1,1.8,0.857,0.0,1.161
209,Jalen Smith,IND,67,31,36,18.7,9.3,29.7,17.8,0.7,1.42,0.46,0.313,1.3,0.6,4.1,0.739,0.541,0.956
210,Jalen Suggs,ORL,49,20,29,23.8,9.8,43.6,18.3,2.7,3.67,2.99,0.224,0.3,0.1,1.4,0.692,0.8,0.618
211,Jalen Williams,OKC,73,35,38,30.3,14.1,46.5,22.2,2.7,3.43,2.96,0.303,0.8,0.0,2.3,0.984,0.0,1.042
212,Jamal Cain,MIA,15,8,7,12.4,4.4,12.1,7.0,0.3,1.4,0.59,0.365,0.1,0.0,2.5,0.0,0.0,1.135
213,Jamal Murray,DEN,63,43,20,33.3,20.3,72.2,34.3,5.8,4.82,4.22,0.281,1.1,0.7,1.2,0.721,0.711,0.844
214,Jamaree Bouyea,WAS,5,2,3,14.1,3.0,23.6,9.6,1.7,4.37,3.7,0.127,0.0,0.0,0.0,0.0,0.0,0.0
215,James Bouknight,CHA,31,8,23,14.2,5.3,21.0,12.8,1.0,2.99,2.26,0.253,0.1,0.0,0.3,1.0,0.0,0.222
216,James Harden,PHI,56,38,18,36.9,21.1,93.8,34.2,8.6,5.48,4.75,0.225,0.3,0.4,0.7,0.474,0.739,0.462
217,James Johnson,IND,16,6,10,8.6,2.4,11.5,6.1,0.6,3.06,2.69,0.212,0.3,0.1,0.3,0.4,0.0,0.6
218,James Wiseman,DET,41,10,31,18.9,9.9,32.3,14.9,0.8,1.47,0.36,0.307,1.9,1.7,5.7,1.0,0.676,1.094
219,Jared Butler,OKC,3,1,2,8.9,3.0,14.3,5.0,1.1,4.45,4.21,0.209,0.0,0.0,0.0,0.0,0.0,0.0
220,Jared Rhoden,DET,10,1,9,10.6,2.6,12.1,6.6,0.4,1.85,0.98,0.215,0.0,0.0,1.1,0.0,0.0,0.727
221,Jaren Jackson Jr.,MEM,60,39,21,28.1,18.0,40.8,23.9,1.3,1.98,0.97,0.442,1.5,2.7,4.1,0.798,0.811,1.193
222,Jarred Vanderbilt,LAL,74,40,34,24.3,8.0,32.2,17.5,1.1,2.12,1.25,0.249,1.8,0.0,5.2,0.504,0.0,0.805
223,Jarrell Brantley,UTA,4,0,4,9.7,5.5,17.5,10.0,0.5,1.87,1.37,0.314,0.3,0.0,0.3,0.0,0.0,2.0
224,Jarrett Allen,CLE,66,43,23,32.9,14.4,43.2,25.5,1.1,1.52,0.33,0.335,5.4,1.0,11.3,0.54,0.585,1.003
225,Jarrett Culver,ATL,10,5,5,13.7,4.4,20.5,10.9,0.7,2.12,1.14,0.215,0.1,0.0,1.2,0.0,0.0,1.0
226,Jason Preston,LAC,13,3,10,9.4,3.2,23.7,7.7,1.8,4.64,4.29,0.133,0.1,0.0,0.2,2.0,0.0,1.0
227,Javonte Green,CHI,31,12,19,15.1,5.3,22.0,11.0,0.5,1.24,0.43,0.24,0.5,0.0,1.7,1.0,0.0,1.245
228,Jaxson Hayes,NOP,46,22,24,13.2,5.1,16.0,10.3,0.4,1.47,0.59,0.316,0.8,0.2,2.5,0.872,0.286,1.018
229,Jay Huff,WAS,4,1,3,3.8,1.8,4.8,2.8,0.1,1.34,0.47,0.368,0.3,0.3,0.5,0.0,0.0,0.0
230,Jay Scrubb,ORL,1,1,0,2.5,2.0,4.0,2.0,0.3,4.49,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
231,Jaylen Brown,BOS,66,45,21,35.8,26.7,63.8,34.8,3.7,3.48,2.78,0.418,1.5,0.7,2.4,0.725,0.689,0.897
232,Jaylen Nowell,MIN,65,34,31,19.3,10.8,33.2,18.6,1.8,3.27,2.93,0.326,0.2,0.0,0.7,1.438,0.0,1.085
233,Jaylin Williams,OKC,47,22,25,18.6,5.8,36.3,20.0,0.9,1.45,0.37,0.16,1.5,0.1,2.3,0.465,0.0,0.639
234,Jayson Tatum,BOS,72,51,21,37.1,30.3,75.4,39.3,4.9,3.86,2.84,0.403,2.6,1.3,3.0,0.88,0.969,0.995
235,Jeenathan Williams,POR,1,1,0,13.4,7.0,15.0,12.0,0.7,2.69,1.13,0.467,0.0,0.0,3.0,0.0,0.0,0.0
236,Jeff Dowtin Jr.,TOR,24,16,8,10.3,2.5,17.5,8.3,1.1,3.79,3.43,0.143,0.3,0.0,0.4,0.667,0.0,0.667
237,Jeff Green,DEN,53,33,20,19.6,7.8,26.0,17.2,0.8,1.95,0.84,0.299,1.2,1.2,1.9,0.603,0.477,1.01
238,Jerami Grant,POR,63,28,35,35.6,20.5,53.3,32.9,2.2,2.51,1.44,0.384,0.9,2.7,1.9,0.509,0.434,1.0
239,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,6.9,28.4,15.5,0.6,1.19,0.39,0.242,0.7,0.0,3.0,0.586,0.0,0.68
240,Jeremy Sochan,SAS,55,15,40,26.1,11.1,44.3,21.9,2.2,2.92,2.24,0.25,1.2,1.1,3.4,0.716,0.29,1.021
241,Jericho Sims,NYK,50,30,20,15.6,3.4,19.2,7.7,0.4,1.26,0.32,0.179,0.5,0.0,3.5,0.48,0.0,0.886
242,Jevon Carter,MIL,78,56,22,22.3,7.9,38.0,14.9,2.7,4.2,3.71,0.209,0.3,0.0,0.6,0.182,0.0,0.227
243,Jimmy Butler,MIA,62,33,29,33.4,22.8,63.0,37.2,4.6,4.38,3.21,0.362,1.9,2.7,5.9,0.5,0.497,0.872
244,Jock Landale,PHX,65,33,32,14.1,6.5,23.3,15.2,0.6,1.49,0.47,0.279,2.2,1.3,5.0,0.45,0.805,0.864
245,Joe Harris,BKN,71,38,33,20.8,7.5,21.9,15.8,0.5,1.45,0.77,0.343,0.3,0.0,0.5,0.842,0.0,0.947
246,Joe Ingles,MIL,43,30,13,22.6,6.8,33.0,20.1,1.6,2.98,1.76,0.207,0.1,0.0,0.2,0.667,0.0,0.444
247,Joe Wieskamp,TOR,6,4,2,5.2,1.5,4.8,3.7,0.1,1.79,1.14,0.31,0.2,0.0,0.0,0.0,0.0,0.0
248,Joel Embiid,PHI,64,42,22,34.6,33.0,71.1,51.5,3.1,2.59,1.17,0.464,8.8,6.5,4.9,0.75,0.695,1.109
249,John Butler Jr.,POR,15,4,11,7.7,0.9,5.5,3.1,0.1,1.53,0.82,0.157,0.0,0.0,0.3,0.0,0.0,1.0
250,John Collins,ATL,68,35,33,30.1,12.9,42.8,21.6,1.2,1.64,0.52,0.302,1.4,2.4,3.3,0.806,0.713,1.123
251,John Konchar,MEM,68,43,25,20.5,5.0,29.3,14.3,0.9,1.77,0.83,0.17,0.3,0.0,1.0,0.391,0.0,0.868
252,John Wall,LAC,34,15,19,22.2,11.4,55.4,18.2,5.2,5.58,4.98,0.205,0.2,0.4,0.2,0.0,0.667,0.75
253,Johnny Davis,WAS,24,9,15,11.4,3.9,13.8,9.4,0.5,2.05,1.36,0.283,0.2,0.0,0.4,0.5,0.0,1.0
254,Johnny Juzang,UTA,15,5,10,12.4,4.7,14.9,9.1,0.6,2.26,1.52,0.314,0.1,0.0,0.4,1.0,0.0,0.333
255,Jonas Valanciunas,NOP,75,38,37,25.0,14.4,50.6,31.1,1.5,1.81,0.58,0.284,3.0,4.9,6.7,0.559,0.624,1.13
256,Jonathan Isaac,ORL,11,8,3,11.3,5.0,19.5,10.0,0.6,1.69,0.7,0.256,0.7,0.7,2.4,0.25,0.5,0.808
257,Jonathan Kuminga,GSW,64,35,29,20.8,9.8,33.9,19.7,1.4,2.39,1.45,0.289,1.2,1.2,2.3,0.868,0.372,0.844
258,Jordan Clarkson,UTA,61,30,31,32.6,20.8,56.1,31.7,3.9,4.17,3.52,0.371,0.7,0.2,1.4,0.829,0.571,0.871
259,Jordan Goodwin,WAS,58,21,37,17.2,6.1,35.4,14.4,2.5,4.17,3.8,0.173,0.3,0.0,1.1,0.368,2.0,0.694
260,Jordan Hall,SAS,9,1,8,9.2,3.1,17.8,8.9,1.1,3.64,2.98,0.175,0.0,0.0,0.3,0.0,0.0,0.0
261,Jordan McLaughlin,MIN,41,20,21,15.6,3.7,35.7,12.4,2.4,4.09,3.68,0.103,0.2,0.0,0.4,0.5,0.0,0.667
262,Jordan Nwora,IND,59,35,24,18.9,8.5,26.3,16.4,1.0,2.28,1.52,0.322,0.4,0.0,0.8,0.636,0.0,0.776
263,Jordan Poole,GSW,78,40,38,30.3,20.4,66.0,32.6,4.6,4.18,3.78,0.309,0.7,0.0,0.9,1.0,2.0,0.845
264,Jordan Schakel,WAS,2,0,2,3.1,1.5,5.0,2.5,0.3,3.06,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
265,Jose Alvarado,NOP,61,30,31,21.5,9.0,46.0,18.1,3.3,4.32,4.17,0.196,0.2,0.0,0.6,1.0,0.0,0.444
266,Josh Christopher,HOU,61,13,48,11.8,5.6,18.3,11.3,1.1,3.59,3.4,0.308,0.2,0.0,0.3,0.667,2.0,0.9
267,Josh Giddey,OKC,74,33,41,31.1,16.6,76.8,36.6,4.5,3.48,2.8,0.216,1.3,0.3,2.9,0.71,0.0,0.838
268,Josh Green,DAL,59,26,33,25.6,9.1,34.1,17.3,1.6,2.79,2.08,0.266,0.7,0.0,1.4,0.756,0.0,0.338
269,Josh Hart,NYK,73,41,32,32.3,9.8,43.3,21.9,1.9,2.7,2.08,0.227,0.7,0.0,1.8,0.3,0.667,0.622
270,Josh Minott,MIN,14,6,8,6.5,3.3,7.6,4.4,0.2,1.76,0.99,0.434,0.1,0.0,0.9,2.0,0.0,1.385
271,Josh Okogie,PHX,68,36,32,18.4,7.3,23.1,13.4,0.9,2.39,1.69,0.315,0.4,0.0,1.5,0.423,0.0,0.581
272,Josh Richardson,NOP,60,22,38,23.8,10.5,42.7,21.4,2.4,3.31,2.58,0.246,0.3,0.0,0.8,0.25,0.0,0.729
273,Joshua Primo,SAS,4,3,1,23.3,7.0,43.0,15.3,3.2,4.52,4.45,0.163,0.5,0.0,1.0,0.0,0.0,0.5
274,Jrue Holiday,MIL,65,48,17,32.6,19.1,73.1,25.4,6.1,4.98,4.51,0.262,0.9,0.9,2.4,0.417,0.627,0.671
275,Juan Toscano-Anderson,UTA,48,18,30,12.8,2.8,18.3,8.4,0.6,2.05,1.27,0.155,0.5,0.1,1.5,0.5,0.0,0.521
276,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,17.0,9.2,0.4,1.41,0.51,0.171,0.4,0.1,1.1,0.2,0.667,0.854
277,Julian Champagnie,SAS,13,5,8,15.5,7.0,20.2,11.4,0.5,1.41,0.51,0.347,0.5,0.0,1.0,1.333,0.0,0.846
278,Julius Randle,NYK,77,44,33,35.5,25.1,69.4,43.5,3.5,3.0,1.91,0.362,2.1,3.6,3.1,0.695,0.581,1.021
279,Justin Champagnie,TOR,3,2,1,3.6,2.0,4.7,2.3,0.1,1.31,0.57,0.429,0.0,0.0,0.7,0.0,0.0,2.0
280,Justin Holiday,DAL,44,18,26,14.9,4.3,16.8,10.8,0.5,1.62,0.76,0.256,0.3,0.0,0.5,0.308,0.0,0.417
281,Justin Jackson,BOS,23,15,8,4.7,0.9,5.1,3.0,0.2,1.77,1.1,0.169,0.0,0.0,0.1,2.0,0.0,1.5
282,Justise Winslow,POR,29,15,14,26.8,6.8,52.4,22.8,3.1,3.57,2.83,0.129,0.8,0.3,3.2,0.5,0.25,0.742
283,Jusuf Nurkic,POR,52,24,28,26.8,13.3,53.8,31.6,1.5,1.65,0.59,0.248,3.4,4.5,5.5,0.571,0.591,0.915
284,KZ Okpala,SAC,35,19,16,7.1,1.3,7.0,4.9,0.2,1.72,0.79,0.189,0.0,0.0,0.5,0.0,0.0,0.75
285,Kai Jones,CHA,43,12,31,11.4,3.3,13.1,6.9,0.4,1.79,0.78,0.254,0.2,0.1,1.9,1.143,1.333,0.863
286,Karl-Anthony Towns,MIN,26,12,14,33.1,20.3,60.5,42.9,2.2,2.2,0.79,0.335,2.0,3.5,2.4,0.784,0.38,1.081
287,Kawhi Leonard,LAC,49,30,19,33.5,23.7,56.8,36.5,3.9,4.08,3.27,0.417,2.4,2.8,2.1,0.63,0.525,0.712
288,Keegan Murray,SAC,76,46,30,29.7,12.1,34.5,23.9,1.0,1.65,0.79,0.351,0.4,0.2,2.1,0.606,0.615,0.848
289,Keita Bates-Diop,SAS,62,16,46,21.7,9.1,25.6,16.4,0.9,2.16,1.24,0.355,0.8,0.7,2.3,0.569,0.488,1.056
290,Keldon Johnson,SAS,61,16,45,32.8,22.0,57.7,33.9,2.8,2.96,2.08,0.382,0.9,0.8,1.5,0.818,0.49,0.989
291,Kelly Olynyk,UTA,65,28,37,28.4,12.1,55.4,28.3,1.9,2.09,0.86,0.218,1.3,0.6,2.6,0.553,0.31,0.8
292,Kelly Oubre Jr.,CHA,48,16,32,32.2,20.3,44.7,31.8,1.7,2.26,1.39,0.453,1.0,0.0,2.1,0.92,0.0,0.891
293,Kemba Walker,DAL,9,5,4,16.0,8.0,28.7,12.2,2.6,5.47,5.37,0.279,0.0,0.0,0.0,0.0,0.0,0.0
294,Kendall Brown,IND,6,1,5,6.7,1.5,6.7,4.5,0.2,1.61,1.45,0.225,0.0,0.0,0.3,0.0,0.0,1.0
295,Kendrick Nunn,WAS,66,29,37,13.3,6.6,19.0,10.7,1.2,3.83,3.33,0.35,0.2,0.0,0.4,0.667,0.0,1.037
296,Kennedy Chandler,MEM,34,21,13,7.9,2.2,16.8,5.9,1.5,5.39,4.76,0.13,0.1,0.0,0.4,1.0,0.0,0.786
297,Kenneth Lofton Jr.,MEM,20,13,7,5.3,3.3,8.9,6.4,0.3,2.26,1.17,0.371,1.0,0.4,1.0,0.421,0.0,1.263
298,Kenrich Williams,OKC,53,26,27,22.8,8.0,31.2,19.2,1.0,1.87,1.22,0.257,1.1,0.3,3.5,0.644,0.267,0.811
299,Kentavious Caldwell-Pope,DEN,74,51,23,31.5,10.7,38.3,25.5,1.2,1.96,1.05,0.28,0.8,0.0,1.1,0.807,0.0,0.738
300,Kenyon Martin Jr.,HOU,79,19,60,27.9,12.7,35.6,22.1,0.9,1.5,0.8,0.356,1.7,0.0,4.0,0.778,0.0,1.088
301,Keon Ellis,SAC,13,6,7,3.9,1.7,5.8,3.9,0.2,1.98,1.08,0.293,0.0,0.0,0.0,0.0,0.0,0.0
302,Keon Johnson,POR,40,13,27,10.4,4.7,21.3,8.8,1.9,5.33,4.82,0.222,0.2,0.0,0.4,0.0,0.0,0.313
303,Kessler Edwards,SAC,32,16,16,10.4,2.9,12.4,7.3,0.3,1.59,0.68,0.237,0.2,0.0,0.8,1.2,0.0,0.76
304,Kevin Durant,PHX,45,32,13,35.5,29.3,66.6,38.9,4.0,3.65,2.57,0.44,2.5,3.2,1.2,0.876,0.627,1.286
305,Kevin Huerter,SAC,72,43,29,29.6,15.3,44.1,30.5,1.6,2.22,1.45,0.348,0.8,0.0,1.7,0.81,0.0,1.083
306,Kevin Knox II,POR,59,12,47,14.1,5.8,19.6,9.4,0.5,1.65,0.74,0.296,0.2,0.0,0.8,0.9,0.0,1.02
307,Kevin Love,MIA,59,32,27,20.2,8.3,37.9,20.2,1.1,1.81,0.46,0.218,0.5,1.5,1.8,0.222,0.379,0.689
308,Kevin Porter Jr.,HOU,57,16,41,34.3,19.0,79.2,35.0,6.9,5.2,4.79,0.24,0.7,0.1,1.6,0.308,0.571,0.691
309,Kevon Harris,ORL,31,12,19,12.3,3.3,10.6,6.5,0.5,2.71,2.15,0.306,0.2,0.0,1.0,0.571,0.0,0.938
310,Kevon Looney,GSW,78,40,38,23.9,7.1,41.2,25.0,1.0,1.5,0.42,0.171,2.5,0.4,6.1,0.436,0.242,0.744
311,Khem Birch,SAS,20,9,11,8.1,2.2,10.4,6.1,0.2,1.38,0.56,0.208,0.8,0.3,1.6,0.875,0.4,0.742
312,Khris Middleton,MIL,32,24,8,24.8,15.5,49.9,25.8,3.3,3.93,3.16,0.311,0.8,1.8,1.3,0.615,0.596,0.698
313,Killian Hayes,DET,71,15,56,27.7,10.1,61.1,20.8,5.4,5.3,5.04,0.165,0.3,0.0,0.5,0.667,1.0,0.486
314,Kira Lewis Jr.,NOP,24,11,13,9.7,4.7,21.1,9.7,1.3,3.56,3.03,0.221,0.1,0.0,0.2,1.0,0.0,1.25
315,Klay Thompson,GSW,66,35,31,33.3,21.9,48.0,37.3,1.7,2.14,1.35,0.456,1.0,0.2,1.5,0.779,0.75,0.9
316,Kobi Simmons,CHA,2,0,2,2.8,0.0,3.5,1.5,0.1,2.12,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Kris Dunn,UTA,18,7,11,23.8,11.8,59.9,17.6,4.6,4.65,4.02,0.198,0.3,0.1,0.5,0.333,0.0,1.111
318,Kristaps Porzingis,WAS,65,27,38,32.6,23.2,60.2,40.0,1.8,1.81,0.68,0.385,3.8,4.0,4.7,0.759,0.904,1.076
319,Kyle Anderson,MIN,66,33,33,28.2,9.5,52.4,30.0,2.4,2.74,1.66,0.181,1.7,0.1,2.2,0.382,0.5,0.655
320,Kyle Kuzma,WAS,64,29,35,35.0,21.2,59.3,33.6,3.3,3.35,2.42,0.358,1.0,0.7,1.8,0.548,0.523,1.061
321,Kyle Lowry,MIA,52,27,25,32.0,11.4,71.2,32.9,4.2,3.53,2.58,0.16,0.3,0.1,1.0,0.125,0.0,0.38
322,Kyrie Irving,DAL,59,31,28,37.2,27.0,75.6,32.6,5.7,4.5,3.8,0.357,1.3,0.3,1.6,0.784,0.6,0.938
323,LaMelo Ball,CHA,36,13,23,35.2,23.3,90.2,29.9,7.4,4.9,4.79,0.258,0.4,0.0,1.4,0.2,0.0,0.725
324,Lamar Stevens,CLE,59,37,22,18.0,5.2,20.4,10.5,0.7,1.98,0.87,0.256,0.4,0.1,1.3,0.522,1.5,0.684
325,Landry Shamet,PHX,36,17,19,20.8,9.0,36.2,18.6,1.9,3.13,2.74,0.248,0.3,0.0,0.3,0.667,0.0,1.0
326,Larry Nance Jr.,NOP,61,32,29,21.1,6.9,29.8,18.7,0.9,1.81,0.73,0.231,2.9,0.5,4.4,0.466,0.333,0.933
327,Lauri Markkanen,UTA,66,32,34,34.4,25.6,51.5,32.3,1.9,2.17,1.09,0.497,1.9,1.5,4.4,1.144,0.594,1.21
328,LeBron James,LAL,51,27,24,35.6,28.8,78.4,37.6,5.6,4.28,3.19,0.367,3.0,3.9,3.7,0.762,0.557,1.136
329,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,8.2,3.4,0.6,4.53,4.24,0.052,0.1,0.0,0.4,0.0,0.0,0.0
330,Lester Quinones,GSW,1,1,0,1.5,0.0,5.0,2.0,0.5,6.43,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Lindell Wigginton,MIL,5,4,1,3.6,1.6,6.8,3.2,0.5,4.69,4.44,0.235,0.2,0.0,0.2,0.0,0.0,0.0
332,Lindy Waters III,OKC,39,18,21,12.9,5.1,15.9,10.4,0.4,1.65,0.91,0.319,0.1,0.0,0.4,0.8,0.0,0.588
333,Lonnie Walker IV,LAL,55,26,29,23.5,11.8,25.5,15.4,1.3,3.12,2.45,0.463,0.4,0.0,0.6,0.7,0.0,0.909
334,Luguentz Dort,OKC,72,35,37,30.8,13.8,37.3,22.1,1.9,3.1,2.62,0.369,0.5,0.1,2.4,0.471,0.0,0.606
335,Luka Doncic,DAL,64,32,32,36.5,32.8,90.6,34.4,9.3,6.15,5.32,0.361,0.7,4.5,1.0,0.783,0.709,1.075
336,Luka Garza,MIN,27,14,13,8.8,6.6,15.2,9.8,0.4,1.57,0.63,0.432,0.7,0.6,2.4,0.2,1.059,1.234
337,Luka Samanic,UTA,3,1,2,15.9,5.7,27.7,15.3,0.7,1.53,0.71,0.205,1.0,0.7,0.3,0.667,0.0,0.0
338,Luke Kennard,MEM,57,35,22,21.9,8.9,26.8,16.9,1.0,2.23,1.39,0.332,0.3,0.0,0.3,0.526,0.0,0.667
339,Luke Kornet,BOS,65,42,23,11.4,3.8,12.5,7.6,0.3,1.26,0.29,0.302,0.6,0.1,3.0,0.553,0.5,1.056
340,Malachi Flynn,TOR,50,27,23,12.9,4.4,26.0,11.9,1.7,4.04,3.37,0.171,0.1,0.0,0.2,0.4,0.0,0.444
341,Malaki Branham,SAS,61,13,48,23.4,9.9,35.5,15.6,2.1,3.6,3.17,0.278,0.3,0.0,0.4,1.167,0.0,0.963
342,Malcolm Brogdon,BOS,65,45,20,25.9,14.7,52.6,21.3,3.9,4.46,4.43,0.279,0.4,0.0,0.8,0.792,0.0,0.804
343,Malcolm Hill,CHI,4,3,1,2.0,1.3,2.0,1.3,0.1,2.13,1.13,0.625,0.0,0.0,0.0,0.0,0.0,0.0
344,Malik Beasley,LAL,77,42,35,26.1,12.7,34.8,21.5,1.4,2.33,1.66,0.366,0.2,0.0,0.4,0.947,0.0,0.857
345,Malik Monk,SAC,74,46,28,22.4,13.6,40.4,25.2,1.9,2.87,2.4,0.337,0.3,0.0,0.9,0.435,0.0,0.821
346,Mamadi Diakite,CLE,20,14,6,6.8,1.8,9.3,5.2,0.3,1.67,0.4,0.188,0.7,0.0,1.1,0.143,0.0,0.476
347,MarJon Beauchamp,MIL,48,32,16,12.8,5.0,14.0,9.8,0.5,2.2,1.55,0.355,0.3,0.0,0.9,0.583,0.0,0.488
348,Marcus Morris Sr.,LAC,65,35,30,28.1,11.2,37.0,24.2,1.3,2.14,1.13,0.303,1.1,1.6,0.6,0.681,0.788,1.0
349,Marcus Smart,BOS,60,43,17,32.1,11.4,59.5,25.4,4.0,4.08,3.35,0.192,0.4,1.1,1.1,0.308,0.4,0.5
350,Mark Williams,CHA,41,17,24,18.8,8.6,21.4,12.0,0.5,1.48,0.39,0.402,1.8,1.1,6.0,0.639,0.659,1.118
351,Markelle Fultz,ORL,57,29,28,30.1,14.0,67.8,22.5,5.6,4.96,4.65,0.207,0.6,0.6,2.0,0.545,0.412,0.823
352,Markieff Morris,DAL,33,17,16,9.7,3.3,13.5,8.4,0.4,1.6,0.5,0.244,0.2,0.3,0.5,0.25,0.444,0.667
353,Marko Simonovic,CHI,3,1,2,2.5,0.0,4.3,2.3,0.1,1.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Marvin Bagley III,DET,40,6,34,23.7,12.0,34.2,20.3,1.1,1.99,0.82,0.35,1.7,2.3,4.3,0.731,0.433,1.046
355,Mason Plumlee,LAC,76,25,51,26.3,11.0,41.6,25.1,1.5,2.2,1.0,0.264,2.8,1.6,7.2,0.46,0.483,0.868
356,Matisse Thybulle,POR,71,38,33,16.9,4.1,15.8,8.9,0.4,1.43,0.74,0.261,0.1,0.0,1.1,0.1,0.0,0.696
357,Matt Ryan,MIN,33,14,19,9.3,3.7,10.8,7.5,0.3,1.51,0.61,0.342,0.1,0.0,0.2,0.0,0.0,1.2
358,Matthew Dellavedova,SAC,32,19,13,6.7,1.5,15.2,5.2,1.1,4.51,4.41,0.097,0.1,0.0,0.1,0.0,0.0,0.5
