,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
286,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
287,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
288,Kendrick Nunn,WAS,53,14.5,26,27,0.4,0.1,1.3,0.8,1.2,66.7
289,Kennedy Chandler,MEM,26,8.7,17,9,0.4,0.2,0.9,0.2,0.4,60.0
290,Kenneth Lofton Jr.,MEM,10,3.6,7,3,0.1,0.0,0.4,0.0,0.2,0.0
291,Kenrich Williams,OKC,53,22.8,26,27,0.8,0.3,3.1,1.3,2.1,62.8
292,Kentavious Caldwell-Pope,DEN,60,31.4,43,17,1.4,0.5,2.4,1.3,1.6,79.6
293,Kenyon Martin Jr.,HOU,62,26.7,13,49,0.5,0.4,4.1,1.3,2.1,62.4
294,Keon Ellis,SAC,9,4.0,4,5,0.2,0.1,0.4,0.2,0.4,50.0
295,Keon Johnson,POR,32,9.8,13,19,0.4,0.1,0.8,0.7,1.0,67.7
296,Kessler Edwards,SAC,16,5.9,6,10,0.2,0.1,0.6,0.5,0.8,61.5
297,Kevin Durant,PHX,40,35.7,27,13,0.8,1.5,6.4,2.8,4.9,55.8
298,Kevin Huerter,SAC,58,30.1,33,25,1.1,0.3,2.8,1.9,2.5,77.2
299,Kevin Knox II,POR,47,13.1,10,37,0.3,0.3,1.9,1.0,1.4,73.4
300,Kevin Love,MIA,45,20.3,25,20,0.2,0.2,5.9,1.7,2.6,66.4
301,Kevin Porter Jr.,HOU,41,33.8,10,31,1.3,0.4,4.1,2.2,3.0,72.0
302,Kevon Harris,ORL,27,12.4,10,17,0.5,0.1,1.1,0.7,0.9,80.0
303,Kevon Looney,GSW,61,23.5,31,30,0.5,0.6,5.9,2.9,4.5,63.3
304,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
305,Khris Middleton,MIL,20,21.5,17,3,0.7,0.2,3.5,1.1,1.7,64.7
306,Killian Hayes,DET,58,27.0,14,44,1.3,0.4,2.4,2.2,3.2,70.1
307,Kira Lewis Jr.,NOP,16,10.7,7,9,0.4,0.1,1.6,0.5,0.8,66.7
308,Klay Thompson,GSW,49,33.0,26,23,0.7,0.3,3.3,1.3,1.8,74.2
309,Kris Dunn,UTA,3,22.0,2,1,1.7,0.3,1.7,1.3,2.3,57.1
310,Kristaps Porzingis,WAS,51,32.6,22,29,0.9,1.5,6.7,3.9,7.0,56.1
311,Kyle Anderson,MIN,51,26.2,26,25,1.2,0.8,4.2,1.4,2.5,58.4
312,Kyle Kuzma,WAS,56,35.1,27,29,0.5,0.5,6.5,2.0,3.3,61.0
313,Kyle Lowry,MIA,44,33.3,22,22,1.1,0.4,3.5,2.1,2.9,72.9
314,Kyrie Irving,DAL,47,36.9,27,20,1.0,0.8,4.1,1.7,2.7,64.8
315,LaMelo Ball,CHA,36,35.2,13,23,1.3,0.3,5.3,1.9,2.8,67.6
316,Lamar Stevens,CLE,45,17.4,27,18,0.4,0.3,2.4,1.1,1.7,64.9
317,Landry Shamet,PHX,30,21.4,14,16,0.6,0.2,1.4,1.2,1.7,74.0
318,Larry Nance Jr.,NOP,50,22.3,24,26,0.9,0.7,4.1,1.9,3.1,62.2
319,Lauri Markkanen,UTA,57,34.4,29,28,0.6,0.6,6.7,2.4,4.2,56.8
320,LeBron James,LAL,47,36.1,24,23,0.9,0.6,7.2,1.9,3.1,62.3
321,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
322,Lindy Waters III,OKC,26,11.4,11,15,0.4,0.3,1.4,0.8,1.5,51.3
323,Lonnie Walker IV,LAL,46,25.6,20,26,0.6,0.3,1.8,1.5,2.0,74.4
324,Luguentz Dort,OKC,55,30.1,25,30,1.0,0.3,2.8,1.8,2.7,65.8
325,Luka Doncic,DAL,53,36.4,29,24,1.5,0.5,7.9,2.6,3.7,70.6
326,Luka Garza,MIN,23,9.1,13,10,0.1,0.0,1.2,1.4,2.1,65.3
327,Luke Kennard,MEM,40,20.9,24,16,0.5,0.1,2.1,1.3,1.6,81.5
328,Luke Kornet,BOS,53,11.6,35,18,0.2,0.8,1.6,1.6,2.6,61.8
329,Malachi Flynn,TOR,43,13.7,21,22,0.4,0.1,1.2,0.6,0.9,70.3
330,Malaki Branham,SAS,47,22.4,9,38,0.5,0.1,1.8,1.2,1.7,70.7
331,Malcolm Brogdon,BOS,54,25.4,38,16,0.6,0.3,3.5,1.5,2.1,70.7
332,Malcolm Hill,CHI,4,2.0,3,1,0.0,0.0,0.8,0.0,0.0,0.0
333,Malik Beasley,LAL,62,26.6,32,30,0.9,0.1,3.1,1.7,2.3,74.3
334,Malik Monk,SAC,58,22.7,35,23,0.6,0.2,2.1,1.2,1.7,69.4
335,Mamadi Diakite,CLE,16,6.2,12,4,0.1,0.4,0.6,0.9,1.4,68.2
336,MarJon Beauchamp,MIL,41,14.0,28,13,0.4,0.1,1.4,0.8,1.1,73.9
337,Marcus Morris Sr.,LAC,56,28.5,29,27,0.7,0.4,3.7,1.8,2.4,73.7
338,Marcus Smart,BOS,46,32.4,34,12,1.4,0.4,2.7,1.7,2.3,70.4
339,Mark Williams,CHA,33,17.1,13,20,0.7,1.2,4.3,2.7,4.7,57.7
340,Markelle Fultz,ORL,42,29.3,21,21,1.5,0.4,2.8,1.7,2.1,83.0
341,Markieff Morris,DAL,29,10.3,16,13,0.3,0.2,1.6,0.9,1.3,64.1
342,Marko Simonovic,CHI,2,1.8,0,2,0.0,0.0,0.0,0.0,0.5,0.0
343,Marvin Bagley III,DET,28,21.5,6,22,0.5,0.7,4.2,2.6,3.6,71.3
344,Mason Plumlee,LAC,61,27.8,17,44,0.6,0.6,6.3,3.7,5.8,64.4
345,Matisse Thybulle,POR,55,14.1,34,21,1.0,0.4,1.1,0.5,0.8,69.8
346,Matt Ryan,MIN,32,9.5,14,18,0.2,0.0,0.7,0.8,1.1,68.6
347,Matthew Dellavedova,SAC,26,6.2,15,11,0.2,0.0,0.3,0.3,0.4,72.7
348,Max Christie,LAL,37,13.7,15,22,0.2,0.2,1.8,0.6,1.2,55.8
349,Max Strus,MIA,61,29.9,31,30,0.6,0.2,2.9,1.3,1.8,70.5
350,Maxi Kleber,DAL,23,25.6,13,10,0.3,1.0,2.6,2.1,3.3,65.3
351,McKinley Wright IV,DAL,20,10.3,11,9,0.4,0.2,1.0,0.9,1.2,70.8
352,Meyers Leonard,MIL,4,6.7,4,0,0.3,0.0,1.5,1.0,1.3,80.0
353,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
354,Micah Potter,UTA,3,4.8,2,1,0.0,0.0,0.7,0.7,1.0,66.7
355,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
356,Michael Porter Jr.,DEN,46,29.2,33,13,0.7,0.5,4.5,2.0,2.8,69.2
357,Mikal Bridges,BKN,63,36.0,31,32,1.2,0.8,3.4,2.2,3.5,61.8
358,Mike Conley,MIN,49,29.8,24,25,1.1,0.2,2.1,1.9,2.8,68.6
359,Mike Muscala,BOS,48,15.0,23,25,0.3,0.4,2.6,2.3,3.5,66.1
360,Miles McBride,NYK,50,12.0,29,21,0.5,0.0,0.6,0.5,0.9,54.5
361,Mitchell Robinson,NYK,42,27.0,25,17,0.9,1.7,5.0,2.6,4.3,59.3
362,Mo Bamba,LAL,45,16.6,22,23,0.3,0.9,3.6,2.0,3.5,57.6
363,Monte Morris,WAS,51,28.1,25,26,0.7,0.2,3.0,1.3,1.8,68.1
364,Montrezl Harrell,PHI,50,12.5,32,18,0.3,0.5,1.6,1.5,2.3,62.9
365,Moritz Wagner,ORL,42,20.7,20,22,0.7,0.2,3.3,2.4,3.1,77.1
366,Moses Brown,LAC,34,8.5,16,18,0.1,0.4,2.4,1.1,1.9,56.1
367,Moses Moody,GSW,47,13.6,24,23,0.3,0.1,1.2,0.9,1.4,65.2
368,Moussa Diabate,LAC,18,9.5,8,10,0.3,0.3,0.9,1.2,1.9,60.0
369,Myles Turner,IND,53,29.9,25,28,0.6,2.3,6.4,4.6,8.3,55.5
370,Naji Marshall,NOP,58,24.6,29,29,0.8,0.2,3.0,1.2,1.7,71.7
371,Nassir Little,POR,41,17.2,20,21,0.4,0.4,2.1,1.3,2.0,65.4
372,Nathan Knight,MIN,34,8.1,16,18,0.3,0.2,0.9,0.6,0.9,65.5
373,Naz Reid,MIN,56,18.1,26,30,0.6,0.9,3.7,2.6,4.0,63.6
374,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
375,Nerlens Noel,DET,14,10.8,2,12,0.9,0.6,2.1,1.3,1.9,66.7
376,Nic Claxton,BKN,58,29.3,30,28,0.8,2.5,6.6,3.4,6.5,51.7
377,Nick Richards,CHA,49,17.4,15,34,0.2,1.0,3.3,2.1,3.9,53.9
378,Nickeil Alexander-Walker,MIN,41,14.6,19,22,0.6,0.4,1.4,1.1,1.5,74.2
379,Nicolas Batum,LAC,60,22.0,33,27,0.7,0.7,3.3,1.8,3.0,59.3
380,Nikola Jokic,DEN,55,33.6,41,14,1.3,0.7,9.4,5.4,7.9,67.7
381,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
382,Nikola Vucevic,CHI,62,33.8,28,34,0.7,0.8,9.3,4.5,6.6,68.1
383,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
384,Norman Powell,LAC,53,25.9,27,26,0.8,0.3,2.6,1.4,1.8,75.3
385,O.G. Anunoby,TOR,49,35.7,24,25,2.0,0.8,4.0,1.6,2.7,57.5
386,Obi Toppin,NYK,49,14.7,27,22,0.3,0.2,2.6,0.8,1.0,74.5
387,Ochai Agbaji,UTA,40,15.7,23,17,0.2,0.2,1.1,1.0,1.5,63.3
388,Onyeka Okongwu,ATL,60,23.9,31,29,0.7,1.3,4.7,3.3,5.6,59.2
389,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
390,Oshae Brissett,IND,49,16.0,21,28,0.6,0.2,2.5,1.2,1.8,66.3
391,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
392,Ousmane Dieng,OKC,19,15.0,8,11,0.3,0.3,2.2,1.2,2.3,52.3
393,P.J. Tucker,PHI,59,26.1,38,21,0.5,0.2,2.8,1.5,2.1,70.2
394,P.J. Washington,CHA,60,32.9,18,42,0.9,1.1,3.7,2.7,4.2,63.6
395,PJ Dozier,SAC,5,2.2,5,0,0.6,0.0,0.4,0.2,0.2,100.0
396,Paolo Banchero,ORL,56,33.7,23,33,0.9,0.5,5.5,2.5,3.9,63.6
397,Pascal Siakam,TOR,53,37.5,26,27,0.8,0.5,5.9,2.9,4.2,68.8
398,Pat Connaughton,MIL,44,25.0,31,13,0.7,0.1,4.2,1.3,2.2,57.9
399,Patrick Baldwin Jr.,GSW,20,8.7,8,12,0.3,0.1,1.5,0.8,1.1,76.2
400,Patrick Beverley,CHI,49,27.0,24,25,0.9,0.6,2.8,1.6,2.1,74.8
401,Patrick Williams,CHI,62,28.8,28,34,0.8,0.8,3.3,2.2,3.2,68.0
402,Patty Mills,BKN,37,13.1,18,19,0.4,0.1,0.8,0.4,0.5,80.0
403,Paul George,LAC,47,34.4,27,20,1.5,0.4,5.4,2.4,3.5,68.7
404,Paul Reed,PHI,48,9.9,30,18,0.6,0.6,2.0,1.7,2.4,68.4
405,Payton Pritchard,BOS,43,12.5,30,13,0.3,0.0,1.0,0.7,0.9,81.6
406,Peyton Watson,DEN,14,3.2,9,5,0.0,0.1,0.4,0.4,0.6,75.0
407,Precious Achiuwa,TOR,39,23.0,22,17,0.6,0.6,4.4,2.7,4.5,59.8
408,Quentin Grimes,NYK,53,29.6,31,22,0.6,0.4,2.5,1.6,2.3,70.7
409,Quenton Jackson,WAS,3,2.6,2,1,0.0,0.0,0.0,0.0,0.0,0.0
410,R.J. Hampton,DET,29,13.7,7,22,0.6,0.2,1.2,0.7,1.2,57.1
411,RJ Barrett,NYK,57,34.0,32,25,0.5,0.2,4.2,1.7,2.6,64.2
412,Raul Neto,CLE,41,10.2,27,14,0.4,0.1,0.8,0.4,0.5,77.3
413,Reggie Bullock,DAL,61,30.4,31,30,0.8,0.2,3.0,1.5,2.1,70.3
414,Reggie Jackson,DEN,56,25.3,31,25,0.8,0.1,1.8,1.3,1.9,70.5
415,Richaun Holmes,SAC,35,8.7,18,17,0.1,0.3,1.3,0.8,1.5,56.9
416,Ricky Rubio,CLE,17,16.1,11,6,1.1,0.1,2.1,0.4,0.8,50.0
417,Robert Covington,LAC,36,16.2,15,21,0.7,0.8,3.0,1.5,2.9,51.9
418,Robert Williams III,BOS,27,24.4,18,9,0.5,1.1,5.6,1.3,2.0,61.8
419,Robin Lopez,CLE,32,7.7,23,9,0.0,0.1,0.7,1.5,2.2,68.6
420,Rodney McGruder,DET,23,11.5,3,20,0.3,0.0,0.9,0.7,0.8,78.9
421,Romeo Langford,SAS,31,20.3,10,21,0.5,0.4,1.5,1.0,1.5,62.5
422,Ron Harper Jr.,TOR,4,3.5,2,2,0.0,0.0,0.3,0.0,0.5,0.0
423,Royce O'Neale,BKN,59,32.8,31,28,0.8,0.7,4.2,2.7,3.9,70.4
424,Rudy Gay,UTA,47,14.5,25,22,0.3,0.3,2.3,1.0,1.5,63.4
425,Rudy Gobert,MIN,52,30.4,24,28,0.8,1.3,8.3,4.0,6.9,57.5
426,Rui Hachimura,LAL,45,24.4,25,20,0.3,0.4,3.8,1.6,2.5,65.2
427,Russell Westbrook,LAC,55,28.8,25,30,1.1,0.4,5.0,1.5,2.3,64.8
428,Ryan Arcidiacono,POR,14,5.0,8,6,0.1,0.0,0.7,0.1,0.2,66.7
429,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
430,Saben Lee,PHX,20,14.7,12,8,0.8,0.1,1.3,0.6,0.7,85.7
431,Saddiq Bey,ATL,56,28.5,14,42,0.9,0.2,3.5,1.7,2.2,77.7
432,Sam Hauser,BOS,61,15.4,43,18,0.3,0.3,2.1,1.1,1.5,72.5
433,Sandro Mamukelashvili,MIL,24,9.0,17,7,0.2,0.2,1.6,0.7,1.1,63.0
434,Santi Aldama,MEM,58,21.9,35,23,0.7,0.7,3.6,2.5,4.0,62.6
435,Scottie Barnes,TOR,60,35.3,29,31,1.0,0.9,4.7,3.4,5.3,64.2
436,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
437,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
438,Seth Curry,BKN,44,22.1,27,17,0.6,0.2,1.6,0.8,1.1,70.0
439,Shaedon Sharpe,POR,61,20.3,28,33,0.4,0.3,1.8,1.3,1.9,69.9
440,Shai Gilgeous-Alexander,OKC,54,35.5,25,29,1.6,1.1,3.9,2.4,3.7,63.2
441,Shake Milton,PHI,57,20.7,40,17,0.3,0.2,2.1,0.9,1.1,83.1
442,Simone Fontecchio,UTA,34,10.2,19,15,0.2,0.2,0.6,0.6,1.1,59.5
443,Spencer Dinwiddie,BKN,61,34.0,30,31,0.8,0.3,2.8,1.2,1.8,66.4
444,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
445,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
446,Stephen Curry,GSW,37,34.9,19,18,1.0,0.4,5.8,1.6,2.3,70.2
447,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
448,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
449,Svi Mykhailiuk,CHA,15,4.8,10,5,0.1,0.0,0.5,0.3,0.3,80.0
450,T.J. McConnell,IND,60,19.5,26,34,1.0,0.1,2.4,0.8,1.1,75.8
451,T.J. Warren,PHX,29,17.9,18,11,0.6,0.3,2.2,1.4,1.9,73.2
452,Taj Gibson,WAS,39,10.1,18,21,0.3,0.3,1.4,1.1,1.5,72.4
453,Talen Horton-Tucker,UTA,49,17.3,25,24,0.6,0.5,2.2,1.0,1.6,64.9
454,Tari Eason,HOU,62,19.9,13,49,1.1,0.6,3.4,1.5,2.1,68.9
455,Taurean Prince,MIN,38,21.3,22,16,0.5,0.4,2.1,1.4,2.0,67.5
456,Terance Mann,LAC,63,23.4,33,30,0.5,0.3,2.7,1.6,2.2,71.5
457,Terence Davis,SAC,48,13.8,28,20,0.8,0.3,2.0,0.7,1.2,59.6
458,Terrence Ross,PHX,45,22.4,17,28,0.6,0.2,1.9,1.1,1.4,76.2
459,Terry Rozier,CHA,53,35.7,16,37,1.1,0.2,3.3,1.2,1.5,79.2
460,Terry Taylor,CHI,27,8.6,10,17,0.1,0.2,0.6,0.4,0.6,64.7
461,Thaddeus Young,TOR,50,15.5,22,28,1.1,0.1,1.8,1.5,2.0,78.6
462,Thanasis Antetokounmpo,MIL,28,4.0,20,8,0.1,0.1,0.7,0.5,0.7,68.4
463,Theo Maledon,CHA,36,16.1,10,26,0.8,0.2,2.1,1.1,1.5,74.5
464,Theo Pinson,DAL,33,7.2,16,17,0.1,0.0,0.9,0.6,0.7,82.6
465,Thomas Bryant,DEN,48,20.2,27,21,0.3,0.6,4.9,3.4,4.9,68.8
466,Tim Hardaway Jr.,DAL,57,30.2,32,25,0.7,0.1,3.3,1.8,2.4,75.2
467,Tobias Harris,PHI,57,33.7,37,20,1.0,0.5,4.9,2.1,2.7,77.0
468,Tony Bradley,CHI,11,2.9,4,7,0.1,0.1,0.9,0.5,0.6,85.7
469,Torrey Craig,PHX,60,25.6,33,27,0.7,0.6,3.7,1.8,2.7,64.6
470,Trae Young,ATL,55,35.3,29,26,1.0,0.2,2.2,0.9,1.2,77.3
471,Tre Jones,SAS,51,29.3,14,37,1.4,0.2,2.8,1.5,2.1,71.6
472,Tre Mann,OKC,56,18.1,25,31,0.6,0.2,1.9,0.9,1.3,71.6
473,Trendon Watford,POR,46,16.9,22,24,0.4,0.1,2.8,1.8,2.5,73.9
474,Trent Forrest,ATL,18,13.3,6,12,0.3,0.1,1.3,1.1,1.3,79.2
475,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
476,Trevor Hudgins,HOU,5,5.7,0,5,0.0,0.0,0.0,0.4,0.4,100.0
477,Trevor Keels,NYK,2,1.9,2,0,0.0,0.0,1.0,0.0,0.0,0.0
478,Trey Lyles,SAC,55,16.2,33,22,0.4,0.5,2.7,1.2,1.9,64.8
479,Trey Murphy III,NOP,60,29.1,28,32,1.0,0.5,2.8,2.2,3.0,71.3
480,Troy Brown Jr.,LAL,57,24.2,27,30,0.7,0.2,3.2,2.0,2.5,77.9
481,Ty Jerome,GSW,40,18.4,18,22,0.5,0.1,1.5,1.3,1.6,78.1
482,TyTy Washington Jr.,HOU,27,14.5,3,24,0.4,0.1,1.4,1.0,1.3,76.5
483,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
484,Tyler Herro,MIA,49,35.3,26,23,0.8,0.3,5.1,2.1,3.0,69.6
485,Tyrese Haliburton,IND,51,33.6,26,25,1.7,0.5,3.1,1.2,1.7,71.6
486,Tyrese Martin,ATL,13,3.5,8,5,0.1,0.0,0.3,0.3,0.3,100.0
487,Tyrese Maxey,PHI,42,32.7,27,15,0.8,0.1,2.4,1.0,1.4,72.4
488,Tyus Jones,MEM,61,22.8,38,23,1.0,0.1,1.8,0.6,0.7,82.9
489,Udoka Azubuike,UTA,26,5.9,14,12,0.2,0.3,1.5,0.5,0.9,56.5
490,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
491,Usman Garuba,HOU,55,13.5,12,43,0.7,0.5,2.8,1.7,2.7,65.8
492,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
493,Victor Oladipo,MIA,30,27.4,18,12,1.5,0.2,3.0,1.6,2.2,71.6
494,Vince Williams Jr.,MEM,10,4.9,6,4,0.4,0.1,0.5,0.3,0.5,60.0
495,Vit Krejci,ATL,22,5.6,11,11,0.1,0.0,0.5,0.1,0.4,33.3
496,Vlatko Cancar,DEN,48,16.5,33,15,0.4,0.3,1.9,1.2,1.7,69.1
497,Walker Kessler,UTA,60,21.8,29,31,0.4,2.2,5.1,3.6,6.7,53.0
498,Wendell Carter Jr.,ORL,43,29.6,18,25,0.4,0.6,6.6,3.7,5.8,63.9
499,Wendell Moore Jr.,MIN,24,5.8,13,11,0.3,0.2,0.6,0.5,0.8,61.1
500,Wenyen Gabriel,LAL,49,15.3,24,25,0.3,0.5,2.3,2.0,3.6,55.7
501,Wesley Matthews,MIL,39,15.6,29,10,0.4,0.3,1.5,0.5,0.9,56.8
502,Will Barton,TOR,41,19.2,19,22,0.4,0.2,2.5,1.1,1.6,70.1
503,Willy Hernangomez,NOP,31,13.0,17,14,0.4,0.4,3.4,1.6,2.6,61.7
504,Xavier Tillman,MEM,42,16.1,27,15,0.8,0.5,2.4,1.4,2.4,55.9
505,Yuta Watanabe,BKN,44,17.7,23,21,0.4,0.3,1.9,1.5,2.4,61.9
506,Zach Collins,SAS,50,21.7,14,36,0.5,0.7,4.2,3.3,6.0,54.0
507,Zach LaVine,CHI,58,35.9,27,31,0.9,0.2,4.2,1.6,2.1,76.2
508,Zeke Nnaji,DEN,43,13.5,29,14,0.3,0.4,1.1,1.4,2.2,63.4
509,Ziaire Williams,MEM,31,16.0,19,12,0.4,0.2,1.9,1.1,1.6,64.7
510,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
