,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
244,Jock Landale,PHX,65,33,32,14.1,4.0,2.1,53.5,8.3,48.4,0.6,51.9,5.4
245,Joe Harris,BKN,71,38,33,20.8,2.2,0.6,27.0,4.5,49.7,0.5,55.6,8.8
246,Joe Ingles,MIL,43,30,13,22.6,2.9,0.4,13.0,4.3,67.2,0.3,72.8,8.0
247,Joe Wieskamp,TOR,6,4,2,5.2,0.5,0.0,0.0,0.7,75.0,0.2,100.0,3.4
248,Joel Embiid,PHI,64,42,22,34.6,10.2,4.0,39.0,17.4,58.5,1.4,63.6,5.0
249,John Butler Jr.,POR,15,4,11,7.7,0.5,0.4,75.0,1.5,36.4,0.1,40.0,5.8
250,John Collins,ATL,68,35,33,30.1,6.5,2.5,38.9,12.0,54.6,1.0,59.5,5.3
251,John Konchar,MEM,68,43,25,20.5,4.1,1.1,27.3,6.8,60.6,0.5,65.3,6.8
252,John Wall,LAC,34,15,19,22.2,2.7,0.5,17.4,5.2,52.3,0.4,56.8,9.6
253,Johnny Davis,WAS,24,9,15,11.4,1.7,0.4,22.0,3.1,54.7,0.2,58.6,8.1
254,Johnny Juzang,UTA,15,5,10,12.4,2.0,0.5,26.7,3.5,57.7,0.3,62.5,7.7
255,Jonas Valanciunas,NOP,75,38,37,25.0,10.1,4.6,45.1,16.7,60.7,1.0,64.4,3.9
256,Jonathan Isaac,ORL,11,8,3,11.3,4.0,1.9,47.7,6.1,65.7,0.4,69.8,3.6
257,Jonathan Kuminga,GSW,64,35,29,20.8,3.4,1.3,38.1,6.8,49.7,0.7,55.3,6.7
258,Jordan Clarkson,UTA,61,30,31,32.6,4.0,1.0,24.8,7.4,54.3,0.4,57.6,8.2
259,Jordan Goodwin,WAS,58,21,37,17.2,3.2,1.1,34.1,5.5,58.4,0.5,63.8,6.9
260,Jordan Hall,SAS,9,1,8,9.2,1.3,0.3,25.0,2.1,63.2,0.0,63.2,12.2
261,Jordan McLaughlin,MIN,41,20,21,15.6,1.4,0.3,22.4,2.9,48.7,0.2,52.7,11.0
262,Jordan Nwora,IND,59,35,24,18.9,3.7,1.0,26.6,5.9,62.6,0.4,66.7,7.2
263,Jordan Poole,GSW,78,40,38,30.3,2.7,0.5,18.3,5.4,51.0,0.4,55.0,10.4
264,Jordan Schakel,WAS,2,0,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Jose Alvarado,NOP,61,30,31,21.5,2.3,0.6,24.8,4.6,49.8,0.5,55.3,9.4
266,Josh Christopher,HOU,61,13,48,11.8,1.0,0.2,21.9,2.3,45.1,0.3,50.8,9.8
267,Josh Giddey,OKC,74,33,41,31.1,7.9,2.5,31.8,13.0,60.9,0.7,64.6,6.2
268,Josh Green,DAL,59,26,33,25.6,2.9,0.6,22.0,5.8,50.1,0.5,54.4,8.5
269,Josh Hart,NYK,73,41,32,32.3,7.7,2.4,31.6,12.9,59.7,1.1,65.1,7.0
270,Josh Minott,MIN,14,6,8,6.5,1.8,0.6,32.0,2.4,73.5,0.1,78.1,5.9
271,Josh Okogie,PHX,68,36,32,18.4,3.4,1.6,48.1,6.2,55.0,0.4,59.2,7.1
272,Josh Richardson,NOP,60,22,38,23.8,2.8,0.6,21.2,5.2,52.9,0.5,58.3,8.0
273,Joshua Primo,SAS,4,3,1,23.3,3.3,0.3,7.7,8.0,40.6,1.0,46.4,11.8
274,Jrue Holiday,MIL,65,48,17,32.6,5.0,1.3,25.3,8.9,55.9,0.6,59.9,8.5
275,Juan Toscano-Anderson,UTA,48,18,30,12.8,2.3,0.6,25.7,4.1,55.1,0.2,58.3,6.4
276,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,0.7,24.4,5.2,56.4,0.5,62.8,6.7
277,Julian Champagnie,SAS,13,5,8,15.5,2.7,1.0,37.1,5.0,53.8,0.3,57.4,7.5
278,Julius Randle,NYK,77,44,33,35.5,10.0,3.2,31.7,15.8,63.2,0.9,67.0,4.9
279,Justin Champagnie,TOR,3,2,1,3.6,1.3,0.7,50.0,2.0,66.7,0.3,80.0,4.7
280,Justin Holiday,DAL,44,18,26,14.9,1.1,0.3,27.7,2.4,45.2,0.3,50.5,8.6
281,Justin Jackson,BOS,23,15,8,4.7,0.7,0.2,23.5,1.2,63.0,0.1,68.0,10.6
282,Justise Winslow,POR,29,15,14,26.8,5.0,2.0,40.0,9.7,51.4,0.9,56.4,5.7
283,Jusuf Nurkic,POR,52,24,28,26.8,9.1,4.0,44.6,15.9,57.0,1.2,61.5,4.3
284,KZ Okpala,SAC,35,19,16,7.1,1.0,0.3,32.4,2.1,47.2,0.2,53.1,7.2
285,Kai Jones,CHA,43,12,31,11.4,2.7,1.0,35.9,5.1,53.4,0.4,57.9,5.8
286,Karl-Anthony Towns,MIN,26,12,14,33.1,7.9,2.8,35.9,13.0,61.1,0.8,65.0,6.4
287,Kawhi Leonard,LAC,49,30,19,33.5,6.3,2.0,32.1,9.9,63.8,0.7,68.3,6.9
288,Keegan Murray,SAC,76,46,30,29.7,4.6,1.3,29.4,7.5,61.0,0.6,66.0,7.4
289,Keita Bates-Diop,SAS,62,16,46,21.7,3.7,1.5,39.3,5.9,62.2,0.4,66.6,6.5
290,Keldon Johnson,SAS,61,16,45,32.8,5.1,1.2,23.8,9.0,56.5,0.7,61.6,6.2
291,Kelly Olynyk,UTA,65,28,37,28.4,6.1,1.9,31.0,10.8,56.1,0.9,61.1,6.3
292,Kelly Oubre Jr.,CHA,48,16,32,32.2,5.2,1.6,30.1,8.9,58.2,0.5,61.9,7.6
293,Kemba Walker,DAL,9,5,4,16.0,1.8,0.4,25.0,3.6,50.0,0.2,53.3,8.2
294,Kendall Brown,IND,6,1,5,6.7,1.0,0.5,50.0,2.2,46.2,0.5,60.0,10.1
295,Kendrick Nunn,WAS,66,29,37,13.3,1.4,0.2,13.8,2.6,54.3,0.1,56.6,9.5
296,Kennedy Chandler,MEM,34,21,13,7.9,1.0,0.2,22.9,1.8,56.5,0.1,61.4,7.7
297,Kenneth Lofton Jr.,MEM,20,13,7,5.3,1.5,0.6,36.7,2.5,60.0,0.0,60.0,5.5
298,Kenrich Williams,OKC,53,26,27,22.8,4.9,2.2,45.0,8.9,54.9,0.7,59.4,6.0
299,Kentavious Caldwell-Pope,DEN,74,51,23,31.5,2.8,0.5,19.3,5.0,55.6,0.3,59.1,9.7
300,Kenyon Martin Jr.,HOU,79,19,60,27.9,5.5,2.1,37.0,8.6,64.8,0.4,67.9,6.8
301,Keon Ellis,SAC,13,6,7,3.9,0.6,0.2,25.0,1.1,57.1,0.0,57.1,9.9
302,Keon Johnson,POR,40,13,27,10.4,1.1,0.4,34.1,2.2,50.6,0.2,55.0,10.7
303,Kessler Edwards,SAC,32,16,16,10.4,1.6,0.6,37.3,3.1,51.5,0.3,57.3,7.3
304,Kevin Durant,PHX,45,32,13,35.5,6.7,2.0,29.2,10.4,64.0,0.8,69.0,6.7
305,Kevin Huerter,SAC,72,43,29,29.6,3.3,0.7,19.9,5.8,57.7,0.5,62.6,8.3
306,Kevin Knox II,POR,59,12,47,14.1,2.7,0.8,31.8,4.2,63.1,0.3,67.4,6.4
307,Kevin Love,MIA,59,32,27,20.2,6.5,2.4,36.7,10.4,62.5,0.8,67.6,4.4
308,Kevin Porter Jr.,HOU,57,16,41,34.3,5.4,1.4,25.0,8.9,61.0,0.4,64.2,8.2
309,Kevon Harris,ORL,31,12,19,12.3,1.9,0.8,40.7,4.5,42.8,0.2,44.7,7.6
310,Kevon Looney,GSW,78,40,38,23.9,9.2,4.0,43.5,14.7,62.4,0.8,65.9,4.8
311,Khem Birch,SAS,20,9,11,8.1,1.3,0.3,24.0,2.7,46.3,0.3,52.1,5.6
312,Khris Middleton,MIL,32,24,8,24.8,4.3,0.8,19.4,7.8,55.6,0.9,62.6,7.4
313,Killian Hayes,DET,71,15,56,27.7,2.9,0.5,17.7,5.6,51.1,0.5,55.8,9.2
314,Kira Lewis Jr.,NOP,24,11,13,9.7,1.4,0.1,6.1,2.4,57.9,0.1,60.0,9.5
315,Klay Thompson,GSW,66,35,31,33.3,4.2,0.9,21.0,7.2,58.4,0.5,62.7,8.5
316,Kobi Simmons,CHA,2,0,2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Kris Dunn,UTA,18,7,11,23.8,3.9,1.2,31.0,6.3,62.3,0.5,67.6,7.4
318,Kristaps Porzingis,WAS,65,27,38,32.6,8.4,3.6,42.3,13.8,60.7,1.0,65.4,5.2
319,Kyle Anderson,MIN,66,33,33,28.2,5.4,1.7,32.0,8.7,62.0,0.4,64.8,7.0
320,Kyle Kuzma,WAS,64,29,35,35.0,7.2,1.9,26.6,11.0,66.0,0.7,70.5,5.8
321,Kyle Lowry,MIA,52,27,25,32.0,4.2,0.9,20.7,9.5,43.8,1.1,49.2,8.4
322,Kyrie Irving,DAL,59,31,28,37.2,5.1,1.2,24.0,8.7,58.4,0.5,62.2,8.5
323,LaMelo Ball,CHA,36,13,23,35.2,6.4,1.5,23.4,10.5,60.9,0.5,64.2,7.5
324,Lamar Stevens,CLE,59,37,22,18.0,3.3,1.2,35.2,5.9,55.8,0.4,60.1,5.3
325,Landry Shamet,PHX,36,17,19,20.8,1.6,0.4,24.6,3.3,48.3,0.2,51.8,10.1
326,Larry Nance Jr.,NOP,61,32,29,21.1,5.5,2.6,47.5,10.1,54.8,0.7,59.0,5.4
327,Lauri Markkanen,UTA,66,32,34,34.4,8.6,3.3,37.9,13.1,65.8,0.6,68.8,5.7
328,LeBron James,LAL,51,27,24,35.6,8.5,2.6,30.6,12.7,66.6,1.0,72.2,5.9
329,Leandro Bolmaro,UTA,14,8,6,4.9,0.5,0.4,71.4,1.6,30.4,0.1,31.8,8.8
330,Lester Quinones,GSW,1,1,0,1.5,1.0,0.0,0.0,1.0,100.0,0.0,100.0,14.9
331,Lindell Wigginton,MIL,5,4,1,3.6,0.2,0.0,0.0,0.2,100.0,0.0,100.0,3.9
332,Lindy Waters III,OKC,39,18,21,12.9,1.8,0.6,32.4,3.4,53.0,0.3,57.7,7.8
333,Lonnie Walker IV,LAL,55,26,29,23.5,2.0,0.4,18.5,3.3,60.0,0.1,62.8,10.2
334,Luguentz Dort,OKC,72,35,37,30.8,4.6,1.8,37.8,9.0,51.5,0.6,55.2,7.3
335,Luka Doncic,DAL,64,32,32,36.5,8.7,2.4,28.2,13.5,64.1,0.8,68.2,5.7
336,Luka Garza,MIN,27,14,13,8.8,2.2,1.4,61.7,4.7,47.6,0.6,54.5,4.2
337,Luka Samanic,UTA,3,1,2,15.9,4.3,1.0,23.1,6.0,72.2,0.7,81.3,7.7
338,Luke Kennard,MEM,57,35,22,21.9,2.6,0.4,14.8,4.6,56.4,0.3,60.6,8.7
339,Luke Kornet,BOS,65,42,23,11.4,2.8,1.7,61.0,5.6,50.1,0.5,55.0,5.3
340,Malachi Flynn,TOR,50,27,23,12.9,1.4,0.2,12.7,2.4,59.7,0.3,67.0,10.9
341,Malaki Branham,SAS,61,13,48,23.4,2.7,0.3,11.4,5.0,54.4,0.4,59.7,8.8
342,Malcolm Brogdon,BOS,65,45,20,25.9,4.2,1.2,27.7,7.6,55.2,0.7,60.5,7.7
343,Malcolm Hill,CHI,4,3,1,2.0,0.8,0.0,0.0,1.3,60.0,0.3,75.0,14.3
344,Malik Beasley,LAL,77,42,35,26.1,3.5,0.7,18.8,5.7,61.5,0.5,66.8,8.3
345,Malik Monk,SAC,74,46,28,22.4,2.6,0.5,17.3,4.4,60.5,0.2,64.1,9.3
346,Mamadi Diakite,CLE,20,14,6,6.8,1.0,0.5,45.0,2.4,41.7,0.4,48.8,5.6
347,MarJon Beauchamp,MIL,48,32,16,12.8,2.1,0.5,24.5,3.9,54.3,0.3,58.3,8.1
348,Marcus Morris Sr.,LAC,65,35,30,28.1,4.0,1.0,25.6,6.7,59.2,0.4,62.8,7.1
349,Marcus Smart,BOS,60,43,17,32.1,3.1,1.0,31.0,6.5,47.9,0.8,54.5,10.0
350,Mark Williams,CHA,41,17,24,18.8,6.9,3.4,49.8,11.1,61.5,0.7,65.8,4.6
351,Markelle Fultz,ORL,57,29,28,30.1,4.0,1.2,28.7,8.0,50.4,0.6,54.5,7.6
352,Markieff Morris,DAL,33,17,16,9.7,1.9,0.8,45.2,3.1,60.8,0.2,66.0,7.5
353,Marko Simonovic,CHI,3,1,2,2.5,0.3,0.0,0.0,0.7,50.0,0.0,50.0,28.9
354,Marvin Bagley III,DET,40,6,34,23.7,6.4,3.2,49.8,10.0,64.1,0.4,66.8,4.5
355,Mason Plumlee,LAC,76,25,51,26.3,9.1,4.3,46.9,16.3,55.6,1.5,61.4,4.4
356,Matisse Thybulle,POR,71,38,33,16.9,2.0,0.5,25.7,3.2,61.9,0.1,64.8,8.8
357,Matt Ryan,MIN,33,14,19,9.3,0.8,0.2,19.2,1.4,55.3,0.1,57.8,8.8
358,Matthew Dellavedova,SAC,32,19,13,6.7,0.4,0.1,23.1,0.9,46.4,0.2,56.5,9.5
359,Max Christie,LAL,39,17,22,13.1,1.9,0.4,21.3,3.2,60.0,0.2,63.0,6.5
360,Max Strus,MIA,76,39,37,28.7,3.3,0.9,28.8,6.0,54.6,0.5,59.8,8.3
361,Maxi Kleber,DAL,36,17,19,25.4,3.7,1.4,39.1,7.3,51.0,0.6,55.4,6.1
362,McKinley Wright IV,DAL,25,14,11,11.3,1.6,0.3,17.5,3.3,48.2,0.2,51.3,7.9
363,Meyers Leonard,MIL,6,5,1,8.5,2.2,0.8,38.5,3.5,61.9,0.5,72.2,5.7
364,Mfiondu Kabengele,BOS,2,1,1,7.0,2.5,1.5,60.0,5.5,45.5,0.0,45.5,4.6
365,Micah Potter,UTA,5,3,2,5.4,0.6,0.2,33.3,1.6,37.5,0.4,50.0,2.3
366,Michael Carter-Williams,ORL,1,1,0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Michael Porter Jr.,DEN,60,41,19,29.1,5.5,1.8,32.4,9.1,60.4,0.7,65.6,5.7
369,Mikal Bridges,BKN,79,40,39,36.1,4.4,1.2,27.9,8.0,55.5,0.7,61.0,8.4
370,Mike Conley,MIN,64,31,33,30.3,2.8,0.5,18.0,5.3,52.5,0.4,56.3,10.2
371,Mike Muscala,BOS,59,29,30,14.3,3.0,1.3,42.7,5.7,52.7,0.5,58.0,5.7
372,Miles McBride,NYK,61,35,26,11.8,0.8,0.1,18.4,2.1,38.9,0.3,44.5,10.9
373,Mitchell Robinson,NYK,57,34,23,26.9,9.1,5.6,61.3,15.3,59.6,0.8,63.0,4.9
374,Mo Bamba,LAL,47,23,24,16.2,4.7,2.1,44.3,8.7,53.8,0.8,58.9,4.4
375,Monte Morris,WAS,62,28,34,27.4,3.4,0.5,13.3,5.6,60.5,0.5,66.5,9.6
376,Montrezl Harrell,PHI,54,33,21,11.8,2.6,1.5,55.9,5.4,48.6,0.2,50.9,5.1
377,Moritz Wagner,ORL,55,27,28,19.6,4.6,1.6,34.7,8.3,54.8,0.7,59.9,5.9
378,Moses Brown,BKN,36,17,19,8.2,3.9,2.2,56.8,6.6,58.4,0.4,62.3,3.6
379,Moses Moody,GSW,59,33,26,12.4,1.6,0.4,28.0,3.1,50.5,0.3,55.4,7.8
380,Moussa Diabate,LAC,21,9,12,9.2,2.3,1.4,61.2,6.0,38.9,1.0,46.2,4.5
381,Myles Turner,IND,62,29,33,29.4,7.5,3.3,43.6,14.9,50.6,1.4,55.9,4.8
382,Naji Marshall,NOP,73,38,35,23.9,3.7,0.9,23.9,6.6,56.2,0.7,62.8,6.5
383,Nassir Little,POR,54,22,32,18.1,2.6,0.7,26.2,5.5,47.2,0.6,53.2,6.1
384,Nathan Knight,MIN,36,17,19,7.9,1.5,0.6,37.0,3.0,50.0,0.2,54.0,5.1
385,Naz Reid,MIN,68,32,36,18.4,4.9,2.1,42.9,8.1,60.1,0.4,62.9,5.3
386,Neemias Queta,SAC,4,1,3,6.1,2.3,1.5,66.7,4.0,56.3,0.3,60.0,5.6
387,Nerlens Noel,BKN,17,4,13,11.5,2.7,1.0,37.0,5.0,54.1,0.4,58.2,5.3
388,Nic Claxton,BKN,73,39,34,29.7,9.2,3.4,36.8,16.1,57.2,1.1,61.3,4.6
389,Nick Richards,CHA,62,20,42,18.6,6.3,2.9,45.4,12.5,50.2,0.9,54.1,3.9
390,Nickeil Alexander-Walker,MIN,56,26,30,14.9,1.8,0.4,24.5,3.5,50.0,0.2,53.3,8.1
391,Nicolas Batum,LAC,75,41,34,21.8,3.9,1.4,35.3,6.2,62.2,0.6,68.5,6.9
392,Nikola Jokic,DEN,67,48,19,33.9,11.9,5.6,47.4,18.6,64.0,1.3,68.8,4.2
393,Nikola Jovic,MIA,15,7,8,13.6,2.1,1.0,48.4,4.5,46.3,0.7,54.4,5.5
394,Nikola Vucevic,CHI,77,37,40,33.7,11.0,4.2,37.9,17.1,64.6,1.0,68.7,4.5
395,Noah Vonleh,BOS,23,17,6,7.5,2.1,1.0,45.8,4.1,50.5,0.3,53.9,5.6
396,Norman Powell,LAC,57,28,29,25.8,2.9,0.6,19.4,5.5,52.5,0.5,57.5,8.8
397,O.G. Anunoby,TOR,64,32,32,35.7,5.1,2.0,38.9,9.6,52.6,0.8,57.7,7.1
398,Obi Toppin,NYK,64,36,28,14.8,2.7,0.8,29.5,4.3,62.9,0.3,67.1,5.4
399,Ochai Agbaji,UTA,55,28,27,19.6,2.0,0.6,31.3,4.2,48.7,0.2,50.7,9.8
400,Olivier Sarr,OKC,6,3,3,11.2,2.3,1.7,71.4,6.0,38.9,0.8,45.2,3.9
401,Omer Yurtseven,MIA,6,3,3,6.2,1.5,0.3,22.2,5.2,29.0,0.7,33.3,4.3
402,Onyeka Okongwu,ATL,76,39,37,23.1,7.2,3.5,49.2,12.6,57.3,0.7,60.8,5.3
403,Orlando Robinson,MIA,29,17,12,13.7,4.1,1.9,45.8,9.0,45.4,0.9,50.2,4.3
404,Oshae Brissett,IND,62,26,36,16.5,3.3,1.3,38.8,6.2,53.8,0.5,59.0,5.8
405,Otto Porter Jr.,TOR,8,4,4,18.3,2.4,0.8,31.6,4.3,55.9,0.4,61.3,6.4
406,Ousmane Dieng,OKC,36,18,18,14.3,2.7,0.8,30.2,4.9,53.9,0.4,59.3,7.5
407,P.J. Tucker,PHI,73,47,26,25.6,4.0,1.3,32.4,8.1,49.2,0.8,54.2,7.3
408,P.J. Washington,CHA,73,24,49,32.6,4.9,1.5,30.4,8.9,55.3,0.6,59.5,7.0
409,PJ Dozier,SAC,13,10,3,2.4,0.5,0.2,42.9,0.9,58.3,0.1,63.6,6.1
410,Paolo Banchero,ORL,71,31,40,33.7,6.9,2.1,31.0,11.4,60.3,0.7,64.6,6.3
411,Pascal Siakam,TOR,68,34,34,37.5,7.8,2.4,30.5,12.4,62.6,0.8,66.8,6.2
412,Pat Connaughton,MIL,60,42,18,24.0,4.7,1.1,22.6,7.8,60.2,0.9,67.5,6.4
413,Patrick Baldwin Jr.,GSW,28,12,16,7.6,1.3,0.4,27.8,1.9,67.9,0.1,72.0,5.7
414,Patrick Beverley,CHI,64,33,31,27.1,3.7,0.7,19.7,6.4,57.8,0.5,62.3,8.3
415,Patrick Williams,CHI,77,37,40,28.3,3.9,1.3,33.3,7.6,52.1,0.7,57.2,6.0
416,Patty Mills,BKN,39,18,21,13.6,1.1,0.0,0.0,1.9,55.3,0.1,57.5,14.4
417,Paul George,LAC,56,32,24,34.6,6.1,1.3,20.5,10.3,59.4,0.8,64.2,7.1
418,Paul Reed,PHI,65,41,24,10.5,3.7,1.9,52.1,6.4,57.6,0.4,61.1,5.1
419,Payton Pritchard,BOS,46,30,16,12.5,1.5,0.4,25.7,3.1,48.6,0.3,53.8,7.2
420,Peyton Watson,DEN,19,12,7,5.2,1.2,0.2,13.6,2.2,52.4,0.1,55.0,6.1
421,Precious Achiuwa,TOR,51,28,23,20.7,5.8,2.5,44.1,9.6,60.0,0.6,63.9,5.4
422,Quentin Grimes,NYK,68,40,28,29.6,3.2,0.9,27.3,5.6,57.6,0.5,62.9,8.1
423,Quenton Jackson,WAS,5,2,3,5.9,0.4,0.0,0.0,0.8,50.0,0.2,66.7,18.1
424,R.J. Hampton,DET,43,8,35,15.5,1.7,0.5,28.8,3.3,51.8,0.2,54.9,8.7
425,RJ Barrett,NYK,71,40,31,33.8,5.1,0.9,18.4,9.3,54.6,0.8,59.4,7.4
426,Raul Neto,CLE,46,30,16,10.0,0.9,0.2,18.6,1.6,58.9,0.0,60.6,11.7
427,Reggie Bullock,DAL,76,36,40,30.4,3.7,0.8,21.1,6.1,60.0,0.5,65.6,8.7
428,Reggie Jackson,DEN,64,35,29,24.5,2.1,0.4,17.3,4.2,50.0,0.5,56.4,9.9
429,Richaun Holmes,SAC,39,21,18,8.3,1.9,0.9,47.3,4.0,47.7,0.4,52.9,5.5
430,Ricky Rubio,CLE,30,21,9,16.9,2.1,0.4,19.4,3.8,54.4,0.1,55.9,9.0
431,Robert Covington,LAC,46,18,28,16.3,3.4,1.3,38.9,6.1,55.9,0.5,60.6,6.1
432,Robert Williams III,BOS,33,22,11,23.3,8.3,4.4,52.4,12.9,64.7,0.7,68.4,5.4
433,Robin Lopez,CLE,35,24,11,7.5,1.3,0.8,63.0,3.0,43.8,0.3,48.9,5.2
434,Rodney McGruder,DET,32,4,28,16.4,2.3,0.5,23.0,4.4,52.9,0.3,56.9,8.0
435,Romeo Langford,SAS,39,12,27,19.9,2.8,1.7,59.6,5.0,56.2,0.4,61.2,6.8
436,Ron Harper Jr.,TOR,6,4,2,3.0,0.5,0.0,0.0,0.7,75.0,0.0,75.0,13.4
437,Royce O'Neale,BKN,73,40,33,31.6,5.0,1.5,29.0,9.5,52.8,0.8,58.0,6.4
438,Rudy Gay,UTA,56,29,27,14.6,2.9,1.0,33.7,5.0,58.6,0.3,62.2,6.7
439,Rudy Gobert,MIN,67,31,36,30.9,11.7,5.0,42.5,20.2,58.0,1.1,61.4,4.3
440,Rui Hachimura,LAL,59,35,24,23.3,4.5,1.5,33.7,7.6,59.2,0.7,64.9,6.2
441,Russell Westbrook,LAC,70,33,37,29.1,5.8,1.6,28.3,9.7,60.2,0.7,64.8,6.6
442,Ryan Arcidiacono,POR,20,9,11,8.6,0.8,0.1,13.3,1.8,41.7,0.3,48.4,7.1
443,Ryan Rollins,GSW,12,5,7,5.2,1.0,0.4,41.7,1.7,60.0,0.1,63.2,6.6
444,Saben Lee,PHX,22,14,8,13.7,1.7,0.5,27.0,3.4,49.3,0.3,54.4,8.6
445,Saddiq Bey,ATL,72,22,50,27.8,4.7,1.1,22.8,7.7,61.2,0.5,65.4,8.2
446,Sam Hauser,BOS,76,52,24,15.6,2.5,0.6,26.1,4.4,56.1,0.4,62.5,6.4
447,Sam Merrill,CLE,3,3,0,3.6,0.3,0.0,0.0,0.7,50.0,0.0,50.0,12.1
448,Sandro Mamukelashvili,SAS,39,21,18,14.2,3.9,1.9,47.7,6.8,57.5,0.4,61.2,5.3
449,Santi Aldama,MEM,75,46,29,22.0,4.8,1.3,27.6,7.9,60.5,0.7,66.2,6.0
450,Scottie Barnes,TOR,73,36,37,35.0,6.8,2.7,39.6,11.5,59.1,0.8,63.6,6.2
451,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.7,0.2,25.0,1.7,40.0,0.2,44.4,14.6
452,Serge Ibaka,MIL,16,11,5,11.6,2.8,1.6,56.8,5.6,48.9,0.3,51.8,4.1
453,Seth Curry,BKN,58,35,23,20.4,1.7,0.1,8.2,3.2,52.2,0.2,56.1,10.6
454,Shaedon Sharpe,POR,77,32,45,21.9,2.8,0.6,22.6,5.4,52.4,0.5,57.9,7.8
455,Shai Gilgeous-Alexander,OKC,66,32,34,35.5,4.8,1.4,28.4,8.9,54.0,0.7,58.3,8.7
456,Shake Milton,PHI,73,50,23,20.0,2.5,0.6,23.1,4.5,55.2,0.3,59.5,8.9
457,Shaquille Harrison,POR,2,1,1,21.1,4.5,1.0,22.2,6.0,75.0,0.5,81.8,6.0
458,Simone Fontecchio,UTA,48,24,24,13.9,1.4,0.5,36.8,3.1,45.0,0.4,51.9,9.1
459,Skylar Mays,POR,2,1,1,30.1,2.5,0.5,20.0,4.5,55.6,0.0,55.6,9.0
460,Spencer Dinwiddie,BKN,76,39,37,34.5,3.4,0.6,17.9,6.1,55.0,0.4,59.4,9.1
461,Stanley Johnson,SAS,29,5,24,15.8,3.2,0.8,24.5,5.7,56.6,0.3,59.9,6.5
462,Stanley Umude,DET,1,0,1,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
463,Stephen Curry,GSW,52,26,26,35.1,6.2,1.3,21.6,10.5,58.4,0.8,63.0,8.2
464,Sterling Brown,LAL,4,2,2,6.1,2.0,0.3,12.5,2.8,72.7,0.3,80.0,6.7
465,Steven Adams,MEM,42,28,14,27.0,11.5,6.3,54.8,19.6,58.9,0.7,61.2,4.2
466,Svi Mykhailiuk,CHA,29,15,14,12.7,1.2,0.5,38.9,2.2,55.4,0.3,63.2,7.5
467,T.J. McConnell,IND,74,31,43,20.3,3.1,0.4,13.1,5.4,57.8,0.4,62.2,10.3
468,T.J. Warren,PHX,41,25,16,16.5,2.9,1.3,44.9,4.9,58.7,0.4,63.8,6.0
469,Taj Gibson,WAS,49,21,28,9.8,1.9,1.0,52.7,3.5,54.4,0.3,58.9,5.6
470,Talen Horton-Tucker,UTA,64,30,34,19.9,3.2,1.0,31.6,5.9,54.6,0.4,58.7,7.4
471,Tari Eason,HOU,79,19,60,21.3,6.0,2.6,43.2,9.9,60.8,0.5,64.3,6.5
472,Taurean Prince,MIN,51,28,23,21.7,2.4,0.6,27.0,4.6,52.4,0.4,57.5,8.1
473,Terance Mann,LAC,78,41,37,23.2,3.5,1.2,33.9,6.3,55.1,0.5,59.6,6.5
474,Terence Davis,SAC,61,37,24,12.9,2.2,0.4,16.8,3.6,62.0,0.3,68.2,7.1
475,Terrence Ross,PHX,59,25,34,21.1,2.3,0.4,15.2,3.4,68.3,0.2,72.6,10.1
476,Terry Rozier,CHA,63,19,44,35.3,4.1,0.7,17.4,7.6,54.0,0.4,56.8,9.4
477,Terry Taylor,CHI,29,11,18,8.2,1.4,0.5,37.5,3.2,42.6,0.3,46.5,7.0
478,Thaddeus Young,TOR,54,23,31,14.7,3.1,1.4,44.0,5.8,53.4,0.4,57.2,5.9
479,Thanasis Antetokounmpo,MIL,33,23,10,4.2,0.9,0.5,54.8,1.4,66.0,0.0,66.0,5.0
480,Theo Maledon,CHA,41,13,28,17.9,2.6,0.4,16.7,4.5,58.4,0.3,62.4,8.6
481,Theo Pinson,DAL,38,19,19,6.6,1.1,0.4,32.6,2.2,51.8,0.3,59.7,8.4
482,Thomas Bryant,DEN,58,32,26,18.3,5.7,2.6,45.6,9.8,58.2,0.7,62.7,4.8
483,Tim Hardaway Jr.,DAL,70,36,34,30.2,3.5,0.8,22.7,6.5,54.2,0.5,58.8,7.2
484,Tobias Harris,PHI,72,46,26,33.0,5.7,1.6,27.6,9.4,61.1,0.7,65.9,6.8
485,Tony Bradley,CHI,11,4,7,2.9,1.0,0.3,27.3,1.1,91.7,0.1,100.0,4.7
486,Torrey Craig,PHX,75,42,33,24.9,5.4,1.9,35.6,9.3,57.9,0.5,61.5,6.3
487,Trae Young,ATL,71,37,34,34.6,3.0,0.3,11.3,5.8,51.1,0.4,55.2,12.3
