,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
179,Isaiah Joe,OKC,67,34,33,18.4,9.1,23.8,14.8,0.8,2.01,1.32,0.38,0.4,0.0,0.4,0.5,0.0,0.792
180,Isaiah Livers,DET,46,10,36,22.6,6.4,25.5,16.0,0.8,1.91,0.89,0.25,0.3,0.1,0.5,0.714,1.333,0.667
181,Isaiah Mobley,CLE,10,7,3,3.3,1.1,5.5,2.7,0.2,2.2,0.98,0.2,0.0,0.1,0.2,0.0,2.0,2.0
182,Isaiah Roby,SAS,41,9,32,11.3,4.1,18.8,10.3,0.6,1.99,0.99,0.218,0.5,0.2,0.9,0.619,0.714,0.811
183,Isaiah Stewart,DET,49,12,37,28.3,11.4,39.2,22.2,1.1,1.7,0.71,0.291,1.5,0.8,4.7,0.784,0.421,0.805
184,Isaiah Todd,WAS,4,2,2,3.1,0.5,4.3,2.5,0.1,1.81,0.59,0.118,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,38,24,14,8.6,2.4,20.4,7.8,1.7,5.04,4.87,0.117,0.1,0.0,0.2,0.0,0.0,0.444
186,Ish Wainright,PHX,54,29,25,15.2,4.3,15.6,10.1,0.4,1.49,0.69,0.273,0.0,0.0,0.7,0.0,0.0,0.769
187,Ivica Zubac,LAC,69,38,31,28.8,10.5,42.1,20.3,1.1,1.5,0.45,0.25,3.9,1.9,8.9,0.569,0.846,0.918
188,JD Davison,BOS,10,9,1,2.7,1.1,5.2,2.2,0.4,4.96,4.04,0.212,0.1,0.0,0.1,2.0,0.0,2.0
189,JT Thor,CHA,63,20,43,12.3,3.2,16.3,8.2,0.4,1.53,0.57,0.197,0.3,0.0,0.8,0.25,0.667,0.765
190,Ja Morant,MEM,56,37,19,32.0,26.8,77.6,26.3,7.6,5.91,5.14,0.345,0.5,0.1,1.4,0.615,0.0,0.963
191,JaMychal Green,GSW,56,29,27,14.0,6.5,22.3,14.0,0.5,1.3,0.34,0.292,1.0,0.6,3.0,0.589,0.219,1.006
192,JaVale McGee,DAL,37,18,19,8.0,4.1,11.5,6.2,0.3,1.5,0.47,0.354,1.0,0.4,3.1,0.658,0.571,0.912
193,Jabari Smith Jr.,HOU,72,17,55,30.7,12.6,46.2,23.5,1.5,1.94,1.01,0.273,1.2,0.8,2.5,0.678,0.544,1.039
194,Jabari Walker,POR,48,20,28,9.1,2.9,10.6,6.0,0.3,1.73,0.72,0.271,0.6,0.1,1.5,0.778,0.667,0.829
195,Jack White,DEN,16,12,4,3.2,1.2,4.9,2.7,0.1,1.71,0.76,0.241,0.1,0.0,0.6,0.0,0.0,0.444
196,Jaden Hardy,DAL,41,18,23,14.3,8.5,24.6,12.0,1.6,3.96,3.62,0.346,0.2,0.0,0.2,0.25,0.0,0.75
197,Jaden Ivey,DET,65,15,50,30.5,15.4,56.4,22.2,4.6,4.92,4.62,0.273,0.8,0.0,1.5,0.627,0.0,0.695
198,Jaden McDaniels,MIN,72,37,35,30.6,12.1,39.5,23.3,1.2,1.89,1.19,0.307,0.6,0.2,2.5,0.622,0.5,0.921
199,Jaden Springer,PHI,13,11,2,3.6,1.6,3.9,2.5,0.2,3.56,2.57,0.412,0.2,0.0,0.5,0.0,0.0,1.333
200,Jae Crowder,MIL,11,9,2,18.7,6.0,27.3,13.0,0.6,1.37,0.39,0.22,0.2,0.1,0.9,0.0,0.0,0.8
201,Jae'Sean Tate,HOU,31,7,24,21.9,9.1,40.9,21.6,2.4,3.52,2.58,0.223,0.6,1.2,2.3,0.4,0.649,0.7
202,Jake LaRavia,MEM,33,22,11,11.9,3.0,14.3,8.2,0.4,1.74,0.87,0.209,0.2,0.1,0.5,1.0,1.0,0.389
203,Jakob Poeltl,TOR,64,22,42,26.8,12.9,53.6,31.0,1.5,1.64,0.51,0.241,6.8,1.9,8.4,0.48,0.73,0.859
204,Jalen Brunson,NYK,65,37,28,34.9,23.8,84.4,29.2,8.5,6.03,5.65,0.282,0.2,1.0,0.3,0.417,0.629,0.545
205,Jalen Duren,DET,58,15,43,24.7,8.7,35.0,16.3,0.9,1.6,0.5,0.248,1.9,0.9,7.7,0.519,0.545,0.904
206,Jalen Green,HOU,69,16,53,34.1,22.1,65.5,34.3,4.8,4.37,3.88,0.337,0.4,0.0,0.9,0.593,0.0,0.922
207,Jalen Johnson,ATL,64,32,32,14.5,5.2,21.1,8.5,0.7,2.01,0.94,0.246,0.5,0.1,1.2,0.688,0.5,0.861
208,Jalen McDaniels,PHI,72,26,46,24.1,9.5,36.2,19.3,1.2,2.05,1.21,0.261,0.4,0.1,1.8,0.813,0.0,1.175
209,Jalen Smith,IND,63,30,33,18.3,9.1,29.1,17.4,0.7,1.42,0.46,0.312,1.3,0.4,3.9,0.735,0.536,0.968
210,Jalen Suggs,ORL,46,18,28,23.7,9.8,44.3,18.4,2.7,3.7,3.03,0.221,0.3,0.1,1.5,0.692,1.0,0.618
211,Jalen Williams,OKC,69,34,35,30.1,13.7,45.9,22.1,2.6,3.35,2.86,0.298,0.8,0.0,2.2,1.0,0.0,1.019
212,Jamal Cain,MIA,15,8,7,12.4,4.4,12.1,7.0,0.3,1.4,0.59,0.365,0.1,0.0,2.5,0.0,0.0,1.135
213,Jamal Murray,DEN,60,41,19,33.0,20.2,71.5,34.1,5.7,4.81,4.2,0.282,1.1,0.7,1.3,0.712,0.667,0.829
214,Jamaree Bouyea,WAS,5,2,3,14.1,3.0,23.6,9.6,1.7,4.37,3.7,0.127,0.0,0.0,0.0,0.0,0.0,0.0
215,James Bouknight,CHA,28,7,21,13.0,4.1,17.4,10.9,0.8,2.87,2.11,0.239,0.1,0.0,0.2,1.0,0.0,0.333
216,James Harden,PHI,53,36,17,36.9,21.4,94.2,34.3,8.6,5.47,4.72,0.227,0.3,0.4,0.7,0.389,0.773,0.457
217,James Johnson,IND,15,6,9,8.7,2.6,12.0,6.3,0.6,3.1,2.75,0.217,0.3,0.1,0.3,0.4,0.0,0.6
218,James Wiseman,DET,37,10,27,18.4,9.7,31.2,14.5,0.8,1.45,0.35,0.31,1.8,1.6,5.6,1.015,0.656,1.096
219,Jared Butler,OKC,2,1,1,9.6,2.5,17.0,5.5,1.3,4.61,4.38,0.147,0.0,0.0,0.0,0.0,0.0,0.0
220,Jared Rhoden,DET,8,1,7,9.2,1.9,9.6,5.9,0.3,1.82,0.99,0.195,0.0,0.0,1.3,0.0,0.0,0.6
221,Jaren Jackson Jr.,MEM,57,37,20,28.2,18.0,40.6,23.8,1.3,1.99,0.99,0.442,1.4,2.7,4.0,0.778,0.812,1.2
222,Jarred Vanderbilt,LAL,71,37,34,24.4,8.0,32.7,17.9,1.2,2.13,1.26,0.246,1.8,0.0,5.3,0.508,0.0,0.809
223,Jarrell Brantley,UTA,3,0,3,9.8,6.7,18.0,9.7,0.6,2.0,1.5,0.37,0.3,0.0,0.0,0.0,0.0,0.0
224,Jarrett Allen,CLE,65,42,23,33.0,14.4,43.3,25.6,1.1,1.52,0.33,0.333,5.4,1.0,11.3,0.544,0.585,0.999
225,Jarrett Culver,ATL,10,5,5,13.7,4.4,20.5,10.9,0.7,2.12,1.14,0.215,0.1,0.0,1.2,0.0,0.0,1.0
226,Jason Preston,LAC,13,3,10,9.4,3.2,23.7,7.7,1.8,4.64,4.29,0.133,0.1,0.0,0.2,2.0,0.0,1.0
227,Javonte Green,CHI,30,12,18,15.5,5.5,22.7,11.3,0.5,1.24,0.44,0.241,0.5,0.0,1.7,1.0,0.0,1.269
228,Jaxson Hayes,NOP,45,21,24,13.4,5.1,16.2,10.5,0.4,1.47,0.59,0.316,0.9,0.2,2.5,0.872,0.286,1.018
229,Jay Huff,WAS,3,1,2,4.1,2.3,5.0,3.0,0.1,1.4,0.6,0.467,0.3,0.3,0.7,0.0,0.0,0.0
230,Jaylen Brown,BOS,63,43,20,36.1,27.0,64.4,35.1,3.7,3.47,2.78,0.419,1.6,0.7,2.4,0.727,0.689,0.921
231,Jaylen Nowell,MIN,64,33,31,19.3,10.8,33.3,18.6,1.8,3.27,2.94,0.324,0.3,0.0,0.7,1.438,0.0,1.065
232,Jaylin Williams,OKC,43,21,22,18.3,6.0,36.2,20.0,0.9,1.46,0.38,0.164,1.5,0.0,2.4,0.47,0.0,0.657
233,Jayson Tatum,BOS,69,49,20,37.3,30.1,75.9,39.7,4.9,3.89,2.85,0.397,2.6,1.4,3.0,0.86,0.958,0.957
234,Jeff Dowtin Jr.,TOR,21,14,7,10.2,2.8,17.0,8.2,1.1,3.89,3.51,0.162,0.3,0.0,0.4,0.667,0.0,0.667
235,Jeff Green,DEN,50,31,19,19.2,7.8,25.3,17.0,0.8,1.92,0.82,0.307,1.2,1.3,1.8,0.55,0.46,1.0
236,Jerami Grant,POR,63,28,35,35.6,20.5,53.3,32.9,2.2,2.51,1.44,0.384,0.9,2.7,1.9,0.509,0.434,1.0
237,Jeremiah Robinson-Earl,OKC,39,13,26,19.0,7.1,28.5,15.7,0.6,1.18,0.39,0.248,0.7,0.0,3.1,0.586,0.0,0.681
238,Jeremy Sochan,SAS,55,15,40,26.1,11.1,44.3,21.9,2.2,2.92,2.24,0.25,1.2,1.1,3.4,0.716,0.29,1.021
239,Jericho Sims,NYK,49,29,20,15.8,3.5,19.4,7.8,0.4,1.26,0.32,0.18,0.5,0.0,3.6,0.48,0.0,0.886
240,Jevon Carter,MIL,74,53,21,22.1,7.9,38.0,14.8,2.7,4.21,3.72,0.207,0.3,0.0,0.5,0.2,0.0,0.256
241,Jimmy Butler,MIA,60,32,28,33.4,22.8,62.6,37.1,4.6,4.37,3.2,0.364,1.9,2.8,5.9,0.496,0.503,0.879
242,Jock Landale,PHX,65,33,32,14.1,6.5,23.3,15.2,0.6,1.49,0.47,0.279,2.2,1.3,5.0,0.45,0.805,0.864
243,Joe Harris,BKN,68,35,33,21.3,7.7,22.3,16.1,0.5,1.45,0.76,0.344,0.3,0.0,0.5,0.842,0.0,0.919
244,Joe Ingles,MIL,40,28,12,22.9,7.1,33.1,20.2,1.6,2.98,1.76,0.215,0.1,0.0,0.2,1.0,0.0,0.5
245,Joe Wieskamp,TOR,5,3,2,5.9,1.8,5.6,4.4,0.2,1.72,1.07,0.321,0.2,0.0,0.0,0.0,0.0,0.0
246,Joel Embiid,PHI,61,40,21,34.7,33.3,71.6,52.0,3.1,2.59,1.17,0.465,8.9,6.7,5.1,0.736,0.696,1.11
247,John Butler Jr.,POR,11,3,8,3.6,0.2,2.5,1.3,0.1,1.36,0.64,0.071,0.0,0.0,0.2,0.0,0.0,1.0
248,John Collins,ATL,65,33,32,30.1,13.0,42.8,21.5,1.2,1.64,0.51,0.303,1.4,2.4,3.3,0.815,0.731,1.17
249,John Konchar,MEM,66,42,24,20.9,5.1,29.9,14.5,0.9,1.77,0.83,0.171,0.3,0.0,1.0,0.391,0.0,0.868
250,John Wall,LAC,34,15,19,22.2,11.4,55.4,18.2,5.2,5.58,4.98,0.205,0.2,0.4,0.2,0.0,0.667,0.75
251,Johnny Davis,WAS,21,8,13,9.1,2.9,10.1,7.0,0.4,2.16,1.53,0.286,0.1,0.0,0.4,0.667,0.0,1.25
252,Johnny Juzang,UTA,12,4,8,11.2,4.1,12.3,8.3,0.4,2.13,1.34,0.333,0.1,0.0,0.3,0.0,0.0,0.5
253,Jonas Valanciunas,NOP,71,35,36,24.9,14.4,50.0,30.8,1.5,1.8,0.58,0.287,3.0,4.8,6.6,0.581,0.633,1.132
254,Jonathan Isaac,ORL,11,8,3,11.3,5.0,19.5,10.0,0.6,1.69,0.7,0.256,0.7,0.7,2.4,0.25,0.5,0.808
255,Jonathan Kuminga,GSW,61,33,28,20.5,9.6,33.9,19.7,1.4,2.41,1.48,0.284,1.1,1.3,2.2,0.857,0.372,0.827
256,Jordan Clarkson,UTA,61,30,31,32.6,20.8,56.1,31.7,3.9,4.17,3.52,0.371,0.7,0.2,1.4,0.829,0.571,0.871
257,Jordan Goodwin,WAS,55,20,35,17.2,6.1,34.9,14.1,2.4,4.18,3.8,0.175,0.3,0.0,1.0,0.294,2.0,0.673
258,Jordan Hall,SAS,9,1,8,9.2,3.1,17.8,8.9,1.1,3.64,2.98,0.175,0.0,0.0,0.3,0.0,0.0,0.0
259,Jordan McLaughlin,MIN,37,19,18,15.9,3.8,36.4,12.6,2.5,4.06,3.65,0.105,0.2,0.0,0.4,0.5,0.0,0.75
260,Jordan Nwora,IND,55,34,21,17.9,8.0,24.6,15.3,0.9,2.25,1.49,0.325,0.4,0.0,0.8,0.7,0.0,0.857
261,Jordan Poole,GSW,75,38,37,30.4,20.3,66.2,32.8,4.6,4.17,3.77,0.307,0.7,0.0,0.9,1.0,2.0,0.829
262,Jordan Schakel,WAS,2,0,2,3.1,1.5,5.0,2.5,0.3,3.06,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,30,31,21.5,9.0,46.0,18.1,3.3,4.32,4.17,0.196,0.2,0.0,0.6,1.0,0.0,0.444
264,Josh Christopher,HOU,57,12,45,11.5,5.3,18.0,11.3,1.1,3.58,3.39,0.296,0.2,0.0,0.3,0.667,2.0,0.842
265,Josh Giddey,OKC,70,32,38,31.0,16.3,76.4,36.5,4.4,3.48,2.8,0.213,1.2,0.3,2.9,0.69,0.0,0.842
266,Josh Green,DAL,55,25,30,25.6,9.4,34.7,17.7,1.6,2.82,2.11,0.269,0.7,0.0,1.4,0.763,0.0,0.28
267,Josh Hart,NYK,69,37,32,32.6,9.9,43.9,22.2,2.0,2.71,2.1,0.226,0.7,0.0,1.8,0.255,0.667,0.576
268,Josh Minott,MIN,14,6,8,6.5,3.3,7.6,4.4,0.2,1.76,0.99,0.434,0.1,0.0,0.9,2.0,0.0,1.385
269,Josh Okogie,PHX,64,32,32,17.8,7.1,22.6,13.3,0.9,2.43,1.72,0.316,0.3,0.0,1.5,0.318,0.0,0.612
270,Josh Richardson,NOP,56,19,37,24.0,10.8,43.8,21.9,2.4,3.35,2.63,0.247,0.3,0.0,0.8,0.267,0.0,0.761
271,Joshua Primo,SAS,4,3,1,23.3,7.0,43.0,15.3,3.2,4.52,4.45,0.163,0.5,0.0,1.0,0.0,0.0,0.5
272,Jrue Holiday,MIL,62,46,16,32.7,18.9,73.4,25.5,6.1,4.97,4.5,0.257,0.9,0.8,2.4,0.351,0.558,0.685
273,Juan Toscano-Anderson,UTA,44,17,27,12.0,2.6,17.1,8.0,0.6,2.0,1.23,0.153,0.5,0.0,1.5,0.5,0.0,0.493
274,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,17.0,9.2,0.4,1.41,0.51,0.171,0.4,0.1,1.1,0.2,0.667,0.854
275,Julian Champagnie,SAS,10,4,6,12.9,5.5,15.3,8.5,0.4,1.38,0.44,0.359,0.4,0.0,0.5,1.0,0.0,1.0
276,Julius Randle,NYK,75,42,33,35.9,25.4,70.2,43.9,3.5,3.01,1.92,0.362,2.2,3.6,3.1,0.704,0.581,1.03
277,Justin Champagnie,TOR,3,2,1,3.6,2.0,4.7,2.3,0.1,1.31,0.57,0.429,0.0,0.0,0.7,0.0,0.0,2.0
278,Justin Holiday,DAL,42,17,25,15.3,4.3,17.2,11.1,0.5,1.62,0.76,0.251,0.3,0.0,0.5,0.333,0.0,0.348
279,Justin Jackson,BOS,23,15,8,4.7,0.9,5.1,3.0,0.2,1.77,1.1,0.169,0.0,0.0,0.1,2.0,0.0,1.5
280,Justise Winslow,POR,29,15,14,26.8,6.8,52.4,22.8,3.1,3.57,2.83,0.129,0.8,0.3,3.2,0.5,0.25,0.742
281,Jusuf Nurkic,POR,52,24,28,26.8,13.3,53.8,31.6,1.5,1.65,0.59,0.248,3.4,4.5,5.5,0.571,0.591,0.915
282,KZ Okpala,SAC,35,19,16,7.1,1.3,7.0,4.9,0.2,1.72,0.79,0.189,0.0,0.0,0.5,0.0,0.0,0.75
283,Kai Jones,CHA,40,11,29,10.5,3.0,11.8,6.3,0.3,1.77,0.74,0.25,0.2,0.1,1.7,1.0,1.333,0.818
284,Karl-Anthony Towns,MIN,23,12,11,33.4,20.5,61.0,43.0,2.2,2.18,0.79,0.337,1.7,3.4,2.3,0.974,0.392,1.115
285,Kawhi Leonard,LAC,46,29,17,33.6,23.7,57.3,36.8,3.9,4.08,3.25,0.413,2.4,2.8,2.1,0.64,0.531,0.673
286,Keegan Murray,SAC,72,44,28,29.8,12.0,34.7,23.9,1.0,1.66,0.79,0.347,0.4,0.2,2.0,0.645,0.667,0.829
287,Keita Bates-Diop,SAS,59,15,44,21.3,8.8,25.0,16.0,0.9,2.15,1.22,0.354,0.8,0.6,2.3,0.521,0.441,1.044
288,Keldon Johnson,SAS,60,16,44,32.8,22.0,57.7,33.8,2.8,2.96,2.08,0.382,0.9,0.8,1.5,0.818,0.5,0.989
289,Kelly Olynyk,UTA,62,28,34,28.3,12.3,55.2,28.4,1.9,2.08,0.85,0.222,1.3,0.6,2.6,0.595,0.325,0.817
290,Kelly Oubre Jr.,CHA,48,16,32,32.2,20.3,44.7,31.8,1.7,2.26,1.39,0.453,1.0,0.0,2.1,0.92,0.0,0.891
291,Kemba Walker,DAL,9,5,4,16.0,8.0,28.7,12.2,2.6,5.47,5.37,0.279,0.0,0.0,0.0,0.0,0.0,0.0
292,Kendall Brown,IND,6,1,5,6.7,1.5,6.7,4.5,0.2,1.61,1.45,0.225,0.0,0.0,0.3,0.0,0.0,1.0
293,Kendrick Nunn,WAS,63,28,35,13.2,6.4,18.6,10.4,1.2,3.82,3.33,0.345,0.2,0.0,0.4,0.615,0.0,1.04
294,Kennedy Chandler,MEM,32,21,11,8.0,2.2,16.8,6.0,1.5,5.47,4.82,0.131,0.1,0.0,0.4,1.0,0.0,0.786
295,Kenneth Lofton Jr.,MEM,18,13,5,5.3,3.5,8.7,6.4,0.3,2.22,1.12,0.401,0.8,0.3,0.9,0.533,0.0,1.294
296,Kenrich Williams,OKC,53,26,27,22.8,8.0,31.2,19.2,1.0,1.87,1.22,0.257,1.1,0.3,3.5,0.644,0.267,0.811
297,Kentavious Caldwell-Pope,DEN,71,49,22,31.6,11.0,38.5,25.7,1.3,1.95,1.04,0.285,0.8,0.0,1.1,0.821,0.0,0.727
298,Kenyon Martin Jr.,HOU,75,18,57,27.7,12.6,35.6,22.1,0.9,1.51,0.8,0.352,1.7,0.0,4.0,0.752,0.0,1.086
299,Keon Ellis,SAC,13,6,7,3.9,1.7,5.8,3.9,0.2,1.98,1.08,0.293,0.0,0.0,0.0,0.0,0.0,0.0
300,Keon Johnson,POR,39,13,26,9.9,4.3,19.6,8.3,1.7,5.23,4.7,0.221,0.2,0.0,0.4,0.0,0.0,0.313
301,Kessler Edwards,SAC,28,14,14,9.8,2.6,11.4,6.6,0.3,1.59,0.68,0.229,0.1,0.0,0.8,2.0,0.0,0.739
302,Kevin Durant,PHX,42,29,13,35.7,29.5,67.2,38.7,4.2,3.72,2.64,0.439,2.6,3.0,1.2,0.882,0.595,1.192
303,Kevin Huerter,SAC,68,41,27,29.7,15.4,44.3,30.5,1.6,2.23,1.46,0.347,0.7,0.0,1.7,0.82,0.0,1.088
304,Kevin Knox II,POR,55,11,44,12.8,5.2,17.0,8.2,0.4,1.52,0.63,0.308,0.1,0.0,0.7,0.714,0.0,0.95
305,Kevin Love,MIA,56,31,25,20.3,8.2,38.0,20.2,1.2,1.82,0.47,0.217,0.5,1.4,1.8,0.222,0.363,0.663
306,Kevin Porter Jr.,HOU,53,15,38,34.0,18.4,79.2,35.0,6.9,5.19,4.78,0.232,0.7,0.1,1.7,0.316,0.333,0.707
307,Kevon Harris,ORL,31,12,19,12.3,3.3,10.6,6.5,0.5,2.71,2.15,0.306,0.2,0.0,1.0,0.571,0.0,0.938
308,Kevon Looney,GSW,75,38,37,23.8,7.1,41.6,25.1,1.0,1.51,0.42,0.172,2.5,0.4,6.1,0.424,0.258,0.766
309,Khem Birch,SAS,20,9,11,8.1,2.2,10.4,6.1,0.2,1.38,0.56,0.208,0.8,0.3,1.6,0.875,0.4,0.742
310,Khris Middleton,MIL,29,22,7,24.4,14.9,48.7,25.3,3.2,3.9,3.12,0.305,0.8,1.8,1.2,0.545,0.627,0.722
311,Killian Hayes,DET,67,15,52,27.4,9.9,60.6,20.3,5.4,5.3,5.05,0.163,0.3,0.0,0.5,0.667,0.0,0.419
312,Kira Lewis Jr.,NOP,23,10,13,9.8,4.6,21.5,9.9,1.3,3.57,3.04,0.215,0.1,0.0,0.2,1.0,0.0,1.25
313,Klay Thompson,GSW,63,33,30,33.2,21.8,47.7,37.0,1.7,2.15,1.38,0.456,1.0,0.3,1.5,0.746,0.75,0.884
314,Kris Dunn,UTA,14,6,8,23.4,11.3,59.6,16.1,4.7,4.76,4.14,0.189,0.3,0.1,0.4,0.5,0.0,1.2
315,Kristaps Porzingis,WAS,64,26,38,32.6,23.0,60.0,39.9,1.8,1.81,0.68,0.384,3.8,3.9,4.7,0.741,0.888,1.067
316,Kyle Anderson,MIN,62,32,30,27.9,9.2,51.7,29.4,2.4,2.75,1.66,0.179,1.6,0.1,2.2,0.323,0.5,0.63
317,Kyle Kuzma,WAS,64,29,35,35.0,21.2,59.3,33.6,3.3,3.35,2.42,0.358,1.0,0.7,1.8,0.548,0.523,1.061
318,Kyle Lowry,MIA,50,26,24,32.2,11.6,71.7,33.1,4.2,3.53,2.58,0.162,0.3,0.1,0.9,0.133,0.0,0.37
319,Kyrie Irving,DAL,55,30,25,37.1,27.1,76.1,33.0,5.7,4.5,3.79,0.356,1.2,0.3,1.6,0.781,0.467,0.878
320,LaMelo Ball,CHA,36,13,23,35.2,23.3,90.2,29.9,7.4,4.9,4.79,0.258,0.4,0.0,1.4,0.2,0.0,0.725
321,Lamar Stevens,CLE,56,36,20,17.5,5.4,20.4,10.6,0.7,2.0,0.9,0.263,0.4,0.1,1.3,0.545,1.5,0.712
322,Landry Shamet,PHX,34,15,19,21.2,9.3,37.3,18.9,2.0,3.16,2.77,0.249,0.4,0.0,0.4,0.667,0.0,1.0
323,Larry Nance Jr.,NOP,57,29,28,21.2,7.1,30.0,18.8,0.9,1.8,0.73,0.236,2.9,0.5,4.5,0.455,0.333,0.925
324,Lauri Markkanen,UTA,64,32,32,34.4,25.7,51.3,32.1,1.9,2.17,1.08,0.5,1.9,1.4,4.4,1.123,0.576,1.222
325,LeBron James,LAL,48,24,24,35.9,29.3,79.3,37.8,5.7,4.33,3.24,0.37,3.0,3.9,3.8,0.79,0.548,1.117
326,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,8.2,3.4,0.6,4.53,4.24,0.052,0.1,0.0,0.4,0.0,0.0,0.0
327,Lindell Wigginton,MIL,4,3,1,4.3,2.0,8.3,3.8,0.7,4.81,4.57,0.242,0.0,0.0,0.0,0.0,0.0,0.0
328,Lindy Waters III,OKC,37,18,19,12.8,5.1,15.7,10.4,0.4,1.66,0.92,0.325,0.1,0.0,0.4,0.5,0.0,0.6
329,Lonnie Walker IV,LAL,53,24,29,24.3,12.2,26.3,15.9,1.4,3.09,2.42,0.463,0.4,0.0,0.6,0.7,0.0,0.909
330,Luguentz Dort,OKC,68,34,34,30.5,13.7,37.1,22.1,1.9,3.1,2.62,0.368,0.4,0.1,2.3,0.393,0.0,0.606
331,Luka Doncic,DAL,60,31,29,36.4,33.1,90.9,34.6,9.4,6.19,5.37,0.364,0.7,4.6,1.1,0.738,0.702,1.094
332,Luka Garza,MIN,26,14,12,9.0,6.8,15.7,10.1,0.4,1.57,0.63,0.433,0.8,0.7,2.5,0.2,1.059,1.234
333,Luke Kennard,MEM,53,33,20,21.3,8.6,26.1,16.5,1.0,2.19,1.33,0.33,0.3,0.0,0.3,0.625,0.0,0.667
334,Luke Kornet,BOS,62,40,22,11.4,3.8,12.3,7.6,0.3,1.24,0.29,0.305,0.6,0.1,3.0,0.6,0.5,1.053
335,Malachi Flynn,TOR,49,26,23,13.1,4.5,26.4,12.0,1.8,4.03,3.37,0.172,0.1,0.0,0.2,0.4,0.0,0.444
336,Malaki Branham,SAS,58,12,46,23.1,9.4,35.3,15.1,2.2,3.66,3.24,0.267,0.3,0.0,0.4,0.933,0.0,0.833
337,Malcolm Brogdon,BOS,62,43,19,25.8,14.6,52.9,21.6,3.9,4.45,4.42,0.277,0.4,0.0,0.8,0.792,0.0,0.804
338,Malcolm Hill,CHI,4,3,1,2.0,1.3,2.0,1.3,0.1,2.13,1.13,0.625,0.0,0.0,0.0,0.0,0.0,0.0
339,Malik Beasley,LAL,74,39,35,26.5,13.0,35.4,21.9,1.4,2.34,1.68,0.366,0.2,0.0,0.4,1.0,0.0,0.846
340,Malik Monk,SAC,71,44,27,22.3,13.5,40.2,25.0,1.9,2.86,2.4,0.335,0.3,0.0,0.9,0.476,0.0,0.846
341,Mamadi Diakite,CLE,19,14,5,6.4,1.7,8.8,4.9,0.3,1.71,0.43,0.198,0.6,0.0,1.0,0.167,0.0,0.421
342,MarJon Beauchamp,MIL,45,30,15,13.3,5.2,14.3,10.1,0.5,2.18,1.53,0.365,0.2,0.0,0.9,0.636,0.0,0.512
343,Marcus Morris Sr.,LAC,65,35,30,28.1,11.2,37.0,24.2,1.3,2.14,1.13,0.303,1.1,1.6,0.6,0.681,0.788,1.0
344,Marcus Smart,BOS,57,41,16,32.3,11.4,59.9,25.5,4.1,4.09,3.37,0.19,0.4,1.1,1.2,0.32,0.4,0.507
345,Mark Williams,CHA,39,17,22,18.2,8.5,20.6,11.6,0.5,1.46,0.39,0.414,1.8,1.0,5.8,0.667,0.692,1.141
346,Markelle Fultz,ORL,54,27,27,30.1,13.9,68.1,22.6,5.7,4.98,4.67,0.205,0.6,0.6,2.0,0.516,0.467,0.817
347,Markieff Morris,DAL,32,16,16,9.7,3.3,13.5,8.3,0.4,1.6,0.5,0.245,0.3,0.3,0.6,0.25,0.444,0.667
348,Marko Simonovic,CHI,2,0,2,1.8,0.0,3.5,2.0,0.1,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Marvin Bagley III,DET,36,6,30,23.5,12.0,34.5,20.1,1.1,1.97,0.81,0.347,1.8,2.1,4.5,0.746,0.44,1.049
350,Mason Plumlee,LAC,72,23,49,26.7,11.2,42.4,25.7,1.6,2.2,1.01,0.265,2.9,1.6,7.3,0.476,0.496,0.874
351,Matisse Thybulle,POR,67,37,30,16.3,4.1,15.0,8.6,0.3,1.31,0.6,0.271,0.1,0.0,1.1,0.1,0.0,0.688
352,Matt Ryan,MIN,33,14,19,9.3,3.7,10.8,7.5,0.3,1.51,0.61,0.342,0.1,0.0,0.2,0.0,0.0,1.2
353,Matthew Dellavedova,SAC,31,18,13,6.7,1.5,15.3,5.2,1.1,4.49,4.4,0.099,0.1,0.0,0.1,0.0,0.0,0.5
354,Max Christie,LAL,38,16,22,13.3,3.4,13.0,7.2,0.4,1.94,1.21,0.26,0.1,0.0,0.4,0.4,0.0,0.267
355,Max Strus,MIA,73,38,35,29.1,11.9,45.5,27.3,1.3,1.7,0.86,0.262,0.4,0.0,1.2,0.906,0.0,1.011
356,Maxi Kleber,DAL,33,17,16,25.9,6.1,33.1,17.9,0.7,1.31,0.31,0.185,1.0,0.1,2.2,0.182,1.0,0.704
357,McKinley Wright IV,DAL,24,13,11,11.6,3.6,22.5,8.6,1.7,4.58,4.39,0.159,0.1,0.0,0.3,0.0,0.0,0.0
358,Meyers Leonard,MIL,6,5,1,8.5,4.0,10.7,6.0,0.2,1.26,0.17,0.375,0.5,0.2,1.7,1.0,0.0,0.9
