,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
179,Isaiah Joe,OKC,63,32,31,18.1,9.1,23.4,14.5,0.8,2.0,1.32,0.389,0.3,0.0,0.3,0.545,0.0,0.75
180,Isaiah Livers,DET,45,10,35,22.4,6.3,25.4,15.8,0.8,1.89,0.88,0.247,0.3,0.0,0.5,0.769,2.0,0.696
181,Isaiah Mobley,CLE,9,6,3,3.4,1.2,5.8,2.7,0.2,2.21,1.02,0.212,0.0,0.1,0.2,0.0,2.0,2.0
182,Isaiah Roby,SAS,41,9,32,11.3,4.1,18.8,10.3,0.6,1.99,0.99,0.218,0.5,0.2,0.9,0.619,0.714,0.811
183,Isaiah Stewart,DET,49,12,37,28.3,11.4,39.2,22.2,1.1,1.7,0.71,0.291,1.5,0.8,4.7,0.784,0.421,0.805
184,Isaiah Todd,WAS,4,2,2,3.1,0.5,4.3,2.5,0.1,1.81,0.59,0.118,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,36,22,14,9.0,2.5,21.2,8.1,1.8,5.04,4.87,0.119,0.1,0.0,0.3,0.0,0.0,0.444
186,Ish Wainright,PHX,53,28,25,15.3,4.2,15.8,10.2,0.4,1.49,0.69,0.268,0.0,0.0,0.7,0.0,0.0,0.667
187,Ivica Zubac,LAC,66,37,29,29.2,10.5,42.3,20.6,1.1,1.5,0.45,0.249,3.9,1.9,9.0,0.543,0.854,0.909
188,JD Davison,BOS,8,7,1,2.3,0.8,3.8,1.8,0.3,4.06,3.23,0.2,0.1,0.0,0.1,2.0,0.0,2.0
189,JT Thor,CHA,59,17,42,11.9,2.8,15.6,7.8,0.4,1.5,0.55,0.181,0.3,0.0,0.9,0.133,0.0,0.765
190,Ja Morant,MEM,53,34,19,32.5,27.1,79.1,26.8,7.8,5.91,5.14,0.343,0.5,0.2,1.5,0.52,0.0,0.923
191,JaMychal Green,GSW,52,26,26,14.3,6.5,22.8,14.3,0.5,1.29,0.33,0.286,1.0,0.5,3.0,0.556,0.28,0.974
192,JaVale McGee,DAL,37,18,19,8.0,4.1,11.5,6.2,0.3,1.5,0.47,0.354,1.0,0.4,3.1,0.658,0.571,0.912
193,Jabari Smith Jr.,HOU,68,17,51,30.6,12.4,45.9,23.2,1.5,1.94,1.0,0.27,1.2,0.8,2.5,0.671,0.554,1.06
194,Jabari Walker,POR,46,20,26,8.7,2.7,10.0,5.5,0.3,1.76,0.75,0.266,0.4,0.1,1.3,1.118,0.4,0.82
195,Jack White,DEN,16,12,4,3.2,1.2,4.9,2.7,0.1,1.71,0.76,0.241,0.1,0.0,0.6,0.0,0.0,0.444
196,Jaden Hardy,DAL,37,18,19,13.8,7.9,22.7,11.4,1.5,3.9,3.58,0.346,0.2,0.0,0.2,0.0,0.0,0.571
197,Jaden Ivey,DET,63,15,48,30.4,15.3,56.0,22.0,4.6,4.89,4.59,0.274,0.8,0.0,1.5,0.64,0.0,0.688
198,Jaden McDaniels,MIN,69,34,35,30.9,12.0,39.5,23.3,1.2,1.87,1.17,0.304,0.6,0.2,2.5,0.605,0.5,0.924
199,Jaden Springer,PHI,10,10,0,4.0,1.9,4.3,2.7,0.3,3.64,2.53,0.442,0.2,0.0,0.6,0.0,0.0,1.333
200,Jae Crowder,MIL,11,9,2,18.7,6.0,27.3,13.0,0.6,1.37,0.39,0.22,0.2,0.1,0.9,0.0,0.0,0.8
201,Jae'Sean Tate,HOU,31,7,24,21.9,9.1,40.9,21.6,2.4,3.52,2.58,0.223,0.6,1.2,2.3,0.4,0.649,0.7
202,Jake LaRavia,MEM,33,22,11,11.9,3.0,14.3,8.2,0.4,1.74,0.87,0.209,0.2,0.1,0.5,1.0,1.0,0.389
203,Jakob Poeltl,TOR,61,20,41,26.7,12.9,53.9,31.3,1.5,1.65,0.52,0.24,6.8,2.0,8.4,0.477,0.725,0.862
204,Jalen Brunson,NYK,63,37,26,34.9,23.8,84.1,29.2,8.5,6.04,5.67,0.283,0.2,0.9,0.3,0.455,0.586,0.571
205,Jalen Duren,DET,57,15,42,24.7,8.7,35.0,16.3,0.9,1.59,0.5,0.248,1.8,0.9,7.8,0.514,0.558,0.906
206,Jalen Green,HOU,65,16,49,34.0,22.0,65.9,34.4,4.8,4.37,3.87,0.333,0.4,0.0,0.9,0.593,0.0,0.917
207,Jalen Johnson,ATL,64,32,32,14.5,5.2,21.1,8.5,0.7,2.01,0.94,0.246,0.5,0.1,1.2,0.688,0.5,0.861
208,Jalen McDaniels,PHI,70,26,44,24.5,9.7,37.0,19.8,1.3,2.05,1.21,0.263,0.5,0.1,1.8,0.813,0.0,1.184
209,Jalen Smith,IND,59,29,30,18.5,9.3,29.6,17.7,0.7,1.42,0.46,0.314,1.4,0.4,4.0,0.728,0.5,0.97
210,Jalen Suggs,ORL,45,17,28,23.7,9.7,44.5,18.5,2.7,3.7,3.03,0.217,0.3,0.1,1.5,0.692,1.0,0.618
211,Jalen Williams,OKC,65,32,33,29.8,13.5,45.7,22.1,2.5,3.33,2.85,0.295,0.8,0.0,2.3,1.019,0.0,1.034
212,Jamal Cain,MIA,15,8,7,12.4,4.4,12.1,7.0,0.3,1.4,0.59,0.365,0.1,0.0,2.5,0.0,0.0,1.135
213,Jamal Murray,DEN,58,39,19,33.0,20.1,71.5,34.2,5.7,4.8,4.19,0.281,1.1,0.7,1.3,0.723,0.718,0.824
214,Jamaree Bouyea,WAS,5,2,3,14.1,3.0,23.6,9.6,1.7,4.37,3.7,0.127,0.0,0.0,0.0,0.0,0.0,0.0
215,James Bouknight,CHA,26,5,21,13.6,4.3,18.1,11.5,0.9,2.89,2.13,0.236,0.1,0.0,0.2,1.0,0.0,0.333
216,James Harden,PHI,52,36,16,36.8,21.7,93.9,33.9,8.6,5.5,4.75,0.231,0.3,0.4,0.7,0.438,0.81,0.457
217,James Johnson,IND,14,6,8,8.8,2.5,11.9,6.2,0.6,3.02,2.73,0.211,0.4,0.1,0.4,0.4,0.0,0.6
218,James Wiseman,DET,35,10,25,18.2,9.7,30.9,14.2,0.7,1.43,0.34,0.313,1.7,1.6,5.6,1.016,0.702,1.122
219,Jared Butler,OKC,2,1,1,9.6,2.5,17.0,5.5,1.3,4.61,4.38,0.147,0.0,0.0,0.0,0.0,0.0,0.0
220,Jared Rhoden,DET,6,1,5,8.5,2.5,8.5,5.0,0.3,1.98,1.2,0.294,0.0,0.0,0.8,0.0,0.0,1.2
221,Jaren Jackson Jr.,MEM,53,33,20,28.1,17.5,39.8,23.2,1.3,1.96,0.97,0.439,1.4,2.5,3.9,0.726,0.778,1.158
222,Jarred Vanderbilt,LAL,68,35,33,24.4,8.1,33.1,18.3,1.2,2.14,1.26,0.245,1.9,0.0,5.3,0.512,0.0,0.817
223,Jarrett Allen,CLE,62,39,23,33.0,14.4,43.5,25.6,1.1,1.53,0.32,0.33,5.5,1.0,11.3,0.541,0.603,0.99
224,Jarrett Culver,ATL,10,5,5,13.7,4.4,20.5,10.9,0.7,2.12,1.14,0.215,0.1,0.0,1.2,0.0,0.0,1.0
225,Jason Preston,LAC,13,3,10,9.4,3.2,23.7,7.7,1.8,4.64,4.29,0.133,0.1,0.0,0.2,2.0,0.0,1.0
226,Javonte Green,CHI,28,11,17,16.0,5.9,23.7,11.9,0.5,1.24,0.43,0.247,0.5,0.0,1.8,1.071,0.0,1.294
227,Jaxson Hayes,NOP,43,19,24,13.9,5.4,16.8,10.9,0.4,1.47,0.59,0.32,0.9,0.2,2.6,0.895,0.286,1.027
228,Jay Huff,WAS,2,1,1,4.4,2.5,4.5,3.0,0.1,1.6,0.66,0.556,0.0,0.5,0.5,0.0,0.0,0.0
229,Jaylen Brown,BOS,60,40,20,36.2,26.7,64.4,35.2,3.7,3.47,2.76,0.415,1.5,0.7,2.4,0.717,0.674,0.916
230,Jaylen Nowell,MIN,62,31,31,19.5,10.9,33.7,18.7,1.8,3.28,2.95,0.324,0.3,0.0,0.7,1.438,0.0,1.044
231,Jaylin Williams,OKC,39,19,20,17.9,5.9,35.3,19.5,0.9,1.47,0.39,0.167,1.4,0.1,2.4,0.464,0.0,0.642
232,Jayson Tatum,BOS,67,47,20,37.4,30.0,76.2,39.9,4.9,3.88,2.84,0.393,2.7,1.3,3.1,0.86,1.012,0.966
233,Jeff Dowtin Jr.,TOR,18,12,6,8.9,2.4,14.9,7.3,1.0,3.98,3.58,0.164,0.2,0.0,0.4,1.0,0.0,0.857
234,Jeff Green,DEN,48,29,19,19.3,7.7,25.5,17.1,0.8,1.92,0.82,0.302,1.2,1.3,1.9,0.569,0.468,1.0
235,Jerami Grant,POR,63,28,35,35.6,20.5,53.3,32.9,2.2,2.51,1.44,0.384,0.9,2.7,1.9,0.509,0.434,1.0
236,Jeremiah Robinson-Earl,OKC,36,12,24,19.4,7.0,29.2,16.1,0.6,1.18,0.4,0.24,0.8,0.0,3.2,0.556,0.0,0.675
237,Jeremy Sochan,SAS,54,15,39,26.1,11.1,44.1,21.7,2.1,2.91,2.23,0.251,1.2,1.1,3.5,0.708,0.29,1.027
238,Jericho Sims,NYK,49,29,20,15.8,3.5,19.4,7.8,0.4,1.26,0.32,0.18,0.5,0.0,3.6,0.48,0.0,0.886
239,Jevon Carter,MIL,71,51,20,22.3,8.0,38.2,15.1,2.7,4.2,3.72,0.209,0.3,0.0,0.5,0.2,0.0,0.286
240,Jimmy Butler,MIA,58,31,27,33.3,22.7,62.7,36.9,4.6,4.36,3.2,0.362,1.9,2.7,5.9,0.528,0.503,0.883
241,Jock Landale,PHX,62,32,30,13.9,6.4,23.0,14.9,0.6,1.5,0.48,0.28,2.1,1.4,4.9,0.398,0.81,0.862
242,Joe Harris,BKN,64,34,30,21.5,7.7,22.7,16.3,0.6,1.46,0.77,0.339,0.3,0.0,0.5,0.842,0.0,1.0
243,Joe Ingles,MIL,37,26,11,23.1,7.1,33.5,20.3,1.7,3.03,1.81,0.212,0.0,0.0,0.2,0.0,0.0,0.571
244,Joe Wieskamp,TOR,5,3,2,5.9,1.8,5.6,4.4,0.2,1.72,1.07,0.321,0.2,0.0,0.0,0.0,0.0,0.0
245,Joel Embiid,PHI,57,39,18,34.8,33.5,71.7,52.1,3.1,2.58,1.16,0.467,9.2,6.9,5.2,0.736,0.689,1.092
246,John Butler Jr.,POR,9,2,7,3.4,0.2,2.4,1.3,0.1,1.42,0.68,0.091,0.0,0.0,0.2,0.0,0.0,1.0
247,John Collins,ATL,61,31,30,30.1,12.9,42.9,21.6,1.2,1.64,0.51,0.299,1.4,2.5,3.2,0.802,0.724,1.157
248,John Konchar,MEM,62,38,24,21.2,5.3,30.3,14.6,0.9,1.77,0.83,0.175,0.4,0.0,1.0,0.391,0.0,0.908
249,John Wall,LAC,34,15,19,22.2,11.4,55.4,18.2,5.2,5.58,4.98,0.205,0.2,0.4,0.2,0.0,0.667,0.75
250,Johnny Davis,WAS,17,7,10,7.0,2.1,8.3,5.7,0.3,2.3,1.64,0.248,0.1,0.0,0.2,0.0,0.0,1.5
251,Johnny Juzang,UTA,8,3,5,10.1,3.8,10.8,7.4,0.3,1.93,1.19,0.349,0.0,0.0,0.3,0.0,0.0,0.0
252,Jonas Valanciunas,NOP,68,32,36,24.7,14.2,49.0,30.1,1.5,1.79,0.58,0.29,3.0,4.6,6.5,0.596,0.661,1.144
253,Jonathan Isaac,ORL,11,8,3,11.3,5.0,19.5,10.0,0.6,1.69,0.7,0.256,0.7,0.7,2.4,0.25,0.5,0.808
254,Jonathan Kuminga,GSW,57,30,27,20.4,9.5,33.8,19.4,1.4,2.44,1.52,0.28,1.1,1.4,2.1,0.774,0.377,0.876
255,Jordan Clarkson,UTA,61,30,31,32.6,20.8,56.1,31.7,3.9,4.17,3.52,0.371,0.7,0.2,1.4,0.829,0.571,0.871
256,Jordan Goodwin,WAS,51,19,32,16.8,5.7,34.0,13.9,2.4,4.21,3.82,0.167,0.3,0.0,1.0,0.25,2.0,0.667
257,Jordan Hall,SAS,9,1,8,9.2,3.1,17.8,8.9,1.1,3.64,2.98,0.175,0.0,0.0,0.3,0.0,0.0,0.0
258,Jordan McLaughlin,MIN,35,17,18,15.9,3.9,36.5,12.7,2.5,4.03,3.62,0.106,0.2,0.0,0.5,0.5,0.0,0.75
259,Jordan Nwora,IND,51,33,18,17.5,7.6,24.4,15.2,0.9,2.28,1.51,0.31,0.4,0.0,0.8,0.632,0.0,0.744
260,Jordan Poole,GSW,71,35,36,30.5,20.4,66.8,33.4,4.6,4.13,3.72,0.305,0.8,0.0,1.0,1.0,2.0,0.794
261,Jordan Schakel,WAS,2,0,2,3.1,1.5,5.0,2.5,0.3,3.06,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
262,Jose Alvarado,NOP,61,30,31,21.5,9.0,46.0,18.1,3.3,4.32,4.17,0.196,0.2,0.0,0.6,1.0,0.0,0.444
263,Josh Christopher,HOU,53,12,41,11.3,5.3,17.8,11.1,1.1,3.6,3.45,0.3,0.2,0.0,0.3,0.667,2.0,0.824
264,Josh Giddey,OKC,66,30,36,30.8,16.2,76.5,36.5,4.4,3.48,2.8,0.211,1.2,0.3,3.0,0.667,0.0,0.846
265,Josh Green,DAL,51,25,26,25.5,9.5,34.4,17.9,1.6,2.78,2.06,0.277,0.7,0.0,1.5,0.784,0.0,0.284
266,Josh Hart,NYK,66,37,29,32.7,9.9,43.8,22.4,2.0,2.71,2.1,0.226,0.7,0.0,1.8,0.273,0.667,0.59
267,Josh Minott,MIN,14,6,8,6.5,3.3,7.6,4.4,0.2,1.76,0.99,0.434,0.1,0.0,0.9,2.0,0.0,1.385
268,Josh Okogie,PHX,61,31,30,17.6,7.2,22.3,13.2,0.9,2.44,1.72,0.324,0.3,0.0,1.6,0.35,0.0,0.604
269,Josh Richardson,NOP,53,16,37,24.1,10.9,44.0,22.1,2.5,3.36,2.63,0.249,0.3,0.0,0.8,0.286,0.0,0.795
270,Joshua Primo,SAS,4,3,1,23.3,7.0,43.0,15.3,3.2,4.52,4.45,0.163,0.5,0.0,1.0,0.0,0.0,0.5
271,Jrue Holiday,MIL,59,44,15,33.0,19.2,74.3,26.0,6.2,5.0,4.53,0.259,0.9,0.9,2.3,0.321,0.558,0.679
272,Juan Toscano-Anderson,UTA,40,16,24,11.8,2.5,16.5,7.8,0.5,1.94,1.17,0.15,0.5,0.1,1.6,0.45,0.0,0.46
273,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,17.0,9.2,0.4,1.41,0.51,0.171,0.4,0.1,1.1,0.2,0.667,0.854
274,Julian Champagnie,SAS,6,4,2,9.3,4.5,10.7,6.5,0.3,1.52,0.52,0.422,0.0,0.0,0.2,0.0,0.0,0.0
275,Julius Randle,NYK,72,42,30,35.9,25.2,70.2,43.6,3.5,3.02,1.93,0.359,2.2,3.6,3.2,0.717,0.584,1.044
276,Justin Champagnie,TOR,3,2,1,3.6,2.0,4.7,2.3,0.1,1.31,0.57,0.429,0.0,0.0,0.7,0.0,0.0,2.0
277,Justin Holiday,DAL,39,17,22,15.5,4.5,17.6,11.4,0.5,1.62,0.76,0.258,0.3,0.0,0.6,0.333,0.0,0.348
278,Justin Jackson,BOS,23,15,8,4.7,0.9,5.1,3.0,0.2,1.77,1.1,0.169,0.0,0.0,0.1,2.0,0.0,1.5
279,Justise Winslow,POR,29,15,14,26.8,6.8,52.4,22.8,3.1,3.57,2.83,0.129,0.8,0.3,3.2,0.5,0.25,0.742
280,Jusuf Nurkic,POR,51,23,28,26.7,13.2,53.8,31.6,1.5,1.65,0.59,0.246,3.3,4.5,5.5,0.568,0.591,0.907
281,KZ Okpala,SAC,35,19,16,7.1,1.3,7.0,4.9,0.2,1.72,0.79,0.189,0.0,0.0,0.5,0.0,0.0,0.75
282,Kai Jones,CHA,37,9,28,9.9,3.0,11.4,6.2,0.3,1.8,0.77,0.262,0.1,0.1,1.6,0.5,1.333,0.862
283,Karl-Anthony Towns,MIN,21,10,11,33.8,20.8,61.7,43.8,2.2,2.14,0.77,0.336,1.8,3.2,2.3,1.027,0.433,1.143
284,Kawhi Leonard,LAC,43,28,15,33.7,23.8,57.0,36.3,3.9,4.09,3.25,0.417,2.4,2.8,2.1,0.676,0.562,0.674
285,Keegan Murray,SAC,68,42,26,29.6,11.7,34.5,23.6,1.0,1.67,0.8,0.339,0.4,0.2,2.0,0.643,0.667,0.799
286,Keita Bates-Diop,SAS,55,15,40,21.2,8.6,24.7,15.8,0.9,2.14,1.2,0.349,0.8,0.6,2.3,0.5,0.469,1.047
287,Keldon Johnson,SAS,59,16,43,32.8,21.9,57.6,33.8,2.8,2.95,2.06,0.38,0.9,0.8,1.5,0.818,0.5,1.0
288,Kelly Olynyk,UTA,58,27,31,28.2,12.0,53.8,28.0,1.8,2.01,0.77,0.223,1.3,0.7,2.8,0.61,0.333,0.81
289,Kelly Oubre Jr.,CHA,46,15,31,32.7,20.3,45.2,32.2,1.7,2.25,1.38,0.45,1.0,0.0,2.2,0.804,0.0,0.869
290,Kemba Walker,DAL,9,5,4,16.0,8.0,28.7,12.2,2.6,5.47,5.37,0.279,0.0,0.0,0.0,0.0,0.0,0.0
291,Kendall Brown,IND,6,1,5,6.7,1.5,6.7,4.5,0.2,1.61,1.45,0.225,0.0,0.0,0.3,0.0,0.0,1.0
292,Kendrick Nunn,WAS,60,28,32,13.5,6.5,18.9,10.5,1.2,3.8,3.32,0.345,0.2,0.0,0.4,0.615,0.0,1.04
293,Kennedy Chandler,MEM,31,20,11,7.9,2.1,16.7,5.9,1.5,5.48,4.8,0.128,0.1,0.0,0.5,1.0,0.0,0.786
294,Kenneth Lofton Jr.,MEM,16,11,5,4.5,2.9,7.6,5.8,0.3,2.24,1.14,0.388,0.6,0.4,0.9,0.4,0.0,1.429
295,Kenrich Williams,OKC,53,26,27,22.8,8.0,31.2,19.2,1.0,1.87,1.22,0.257,1.1,0.3,3.5,0.644,0.267,0.811
296,Kentavious Caldwell-Pope,DEN,69,47,22,31.7,11.1,38.6,25.8,1.3,1.95,1.03,0.286,0.8,0.0,1.1,0.852,0.0,0.73
297,Kenyon Martin Jr.,HOU,71,18,53,27.4,12.3,35.7,21.9,0.9,1.52,0.81,0.346,1.6,0.0,3.9,0.743,0.0,1.075
298,Keon Ellis,SAC,11,6,5,3.7,1.7,5.0,3.5,0.2,2.1,1.11,0.345,0.0,0.0,0.0,0.0,0.0,0.0
299,Keon Johnson,POR,37,13,24,9.1,3.9,17.5,7.7,1.5,5.04,4.37,0.22,0.2,0.0,0.4,0.0,0.0,0.333
300,Kessler Edwards,SAC,24,12,12,8.8,2.2,9.7,5.4,0.3,1.64,0.7,0.227,0.0,0.0,0.7,2.0,0.0,0.647
301,Kevin Durant,PHX,42,29,13,35.7,29.5,67.2,38.7,4.2,3.72,2.64,0.439,2.6,3.0,1.2,0.882,0.595,1.192
302,Kevin Huerter,SAC,66,39,27,29.6,15.0,43.6,30.1,1.6,2.21,1.45,0.344,0.7,0.0,1.6,0.75,0.0,1.047
303,Kevin Knox II,POR,52,10,42,12.5,5.0,16.2,7.8,0.4,1.5,0.63,0.308,0.1,0.0,0.7,0.833,0.0,0.889
304,Kevin Love,MIA,54,30,24,20.3,8.3,38.1,20.2,1.2,1.83,0.47,0.219,0.5,1.5,1.8,0.231,0.363,0.663
305,Kevin Porter Jr.,HOU,49,15,34,34.0,18.7,79.5,35.1,6.9,5.18,4.75,0.235,0.8,0.1,1.8,0.324,0.333,0.73
306,Kevon Harris,ORL,30,11,19,12.2,3.4,10.6,6.5,0.5,2.76,2.19,0.317,0.2,0.0,1.0,0.571,0.0,0.968
307,Kevon Looney,GSW,71,35,36,23.6,7.1,41.8,25.0,1.0,1.5,0.42,0.17,2.5,0.4,6.0,0.425,0.276,0.774
308,Khem Birch,SAS,20,9,11,8.1,2.2,10.4,6.1,0.2,1.38,0.56,0.208,0.8,0.3,1.6,0.875,0.4,0.742
309,Khris Middleton,MIL,27,21,6,24.1,14.8,48.3,25.3,3.1,3.88,3.1,0.306,0.8,1.6,1.3,0.571,0.605,0.743
310,Killian Hayes,DET,65,15,50,27.3,9.8,60.6,20.3,5.3,5.29,5.03,0.161,0.3,0.0,0.5,0.667,0.0,0.367
311,Kira Lewis Jr.,NOP,21,8,13,10.4,5.0,22.9,10.4,1.4,3.58,3.05,0.217,0.1,0.0,0.2,1.0,0.0,1.25
312,Klay Thompson,GSW,59,30,29,33.0,22.0,48.0,37.3,1.7,2.16,1.38,0.458,1.1,0.3,1.6,0.758,0.8,0.884
313,Kris Dunn,UTA,10,5,5,22.0,11.1,56.4,15.2,4.5,4.77,4.11,0.197,0.1,0.1,0.3,0.0,0.0,1.333
314,Kristaps Porzingis,WAS,60,25,35,32.7,22.8,60.2,39.7,1.8,1.79,0.67,0.379,3.8,3.9,4.9,0.75,0.879,1.065
315,Kyle Anderson,MIN,59,29,30,27.6,9.2,50.8,28.9,2.3,2.7,1.62,0.181,1.6,0.1,2.2,0.283,0.5,0.612
316,Kyle Kuzma,WAS,64,29,35,35.0,21.2,59.3,33.6,3.3,3.35,2.42,0.358,1.0,0.7,1.8,0.548,0.523,1.061
317,Kyle Lowry,MIA,48,25,23,32.6,11.8,72.6,33.6,4.3,3.52,2.57,0.162,0.3,0.1,0.9,0.133,0.0,0.378
318,Kyrie Irving,DAL,52,30,22,37.2,27.4,76.4,32.9,5.8,4.53,3.81,0.359,1.1,0.3,1.6,0.828,0.5,0.869
319,LaMelo Ball,CHA,36,13,23,35.2,23.3,90.2,29.9,7.4,4.9,4.79,0.258,0.4,0.0,1.4,0.2,0.0,0.725
320,Lamar Stevens,CLE,53,33,20,18.2,5.6,21.0,11.0,0.7,2.01,0.9,0.266,0.4,0.1,1.4,0.545,1.5,0.712
321,Landry Shamet,PHX,31,14,17,21.4,9.5,38.0,19.5,2.0,3.23,2.85,0.251,0.4,0.0,0.4,0.727,0.0,1.091
322,Larry Nance Jr.,NOP,54,26,28,21.7,7.4,30.6,19.3,0.9,1.8,0.72,0.241,3.0,0.5,4.6,0.463,0.345,0.932
323,Lauri Markkanen,UTA,63,32,31,34.4,25.4,51.3,32.0,1.8,2.16,1.07,0.496,1.9,1.4,4.4,1.127,0.582,1.211
324,LeBron James,LAL,47,24,23,36.1,29.5,79.6,37.8,5.8,4.36,3.27,0.371,3.0,3.9,3.8,0.782,0.53,1.124
325,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,8.2,3.4,0.6,4.53,4.24,0.052,0.1,0.0,0.4,0.0,0.0,0.0
326,Lindell Wigginton,MIL,2,1,1,1.5,1.0,3.0,1.5,0.1,2.7,2.67,0.333,0.0,0.0,0.0,0.0,0.0,0.0
327,Lindy Waters III,OKC,34,17,17,12.4,5.1,15.3,10.1,0.4,1.65,0.94,0.335,0.1,0.0,0.4,0.667,0.0,0.692
328,Lonnie Walker IV,LAL,51,23,28,24.5,12.2,26.6,16.0,1.4,3.11,2.43,0.459,0.4,0.0,0.6,0.7,0.0,0.909
329,Luguentz Dort,OKC,64,32,32,30.4,14.0,37.0,21.9,1.9,3.13,2.64,0.379,0.4,0.1,2.2,0.423,0.0,0.662
330,Luka Doncic,DAL,57,31,26,36.3,33.0,90.4,34.1,9.4,6.22,5.42,0.365,0.7,4.7,1.1,0.658,0.703,1.1
331,Luka Garza,MIN,26,14,12,9.0,6.8,15.7,10.1,0.4,1.57,0.63,0.433,0.8,0.7,2.5,0.2,1.059,1.234
332,Luke Kennard,MEM,49,29,20,21.0,7.9,25.6,16.0,0.9,2.19,1.32,0.31,0.3,0.0,0.2,0.667,0.0,0.667
333,Luke Kornet,BOS,59,37,22,11.8,3.8,12.7,7.8,0.3,1.24,0.29,0.303,0.6,0.1,3.1,0.576,0.5,1.043
334,Malachi Flynn,TOR,46,24,22,13.0,4.5,26.4,12.1,1.8,4.05,3.39,0.172,0.1,0.0,0.2,0.4,0.0,0.444
335,Malaki Branham,SAS,54,12,42,22.9,9.4,35.2,15.0,2.2,3.69,3.28,0.267,0.3,0.0,0.4,1.0,0.0,0.952
336,Malcolm Brogdon,BOS,60,41,19,25.9,14.7,53.0,21.7,3.9,4.46,4.43,0.278,0.4,0.0,0.8,0.792,0.0,0.771
337,Malcolm Hill,CHI,4,3,1,2.0,1.3,2.0,1.3,0.1,2.13,1.13,0.625,0.0,0.0,0.0,0.0,0.0,0.0
338,Malik Beasley,LAL,71,37,34,26.7,13.0,35.5,21.8,1.4,2.36,1.69,0.367,0.3,0.0,0.4,1.0,0.0,0.846
339,Malik Monk,SAC,67,42,25,22.6,13.7,40.6,25.3,1.9,2.86,2.41,0.338,0.3,0.0,1.0,0.5,0.0,0.846
340,Mamadi Diakite,CLE,18,13,5,6.7,1.7,9.1,5.1,0.3,1.71,0.43,0.184,0.7,0.0,1.0,0.167,0.0,0.444
341,MarJon Beauchamp,MIL,42,28,14,13.8,5.2,14.6,10.3,0.5,2.14,1.5,0.357,0.2,0.0,0.9,0.444,0.0,0.462
342,Marcus Morris Sr.,LAC,62,34,28,28.2,11.5,37.3,24.3,1.3,2.15,1.14,0.309,1.1,1.6,0.6,0.701,0.812,0.971
343,Marcus Smart,BOS,54,38,16,32.5,11.3,60.7,25.9,4.1,4.09,3.36,0.187,0.5,1.2,1.2,0.32,0.406,0.523
344,Mark Williams,CHA,37,15,22,17.7,8.2,19.8,11.0,0.5,1.49,0.42,0.416,1.7,0.9,5.4,0.698,0.735,1.165
345,Markelle Fultz,ORL,51,24,27,30.1,14.0,68.0,22.2,5.7,4.99,4.69,0.207,0.5,0.5,1.9,0.538,0.444,0.838
346,Markieff Morris,DAL,32,16,16,9.7,3.3,13.5,8.3,0.4,1.6,0.5,0.245,0.3,0.3,0.6,0.25,0.444,0.667
347,Marko Simonovic,CHI,2,0,2,1.8,0.0,3.5,2.0,0.1,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Marvin Bagley III,DET,34,6,28,22.8,11.4,33.7,19.4,1.1,1.94,0.78,0.337,1.8,2.1,4.6,0.783,0.471,1.045
349,Mason Plumlee,LAC,69,22,47,27.0,11.5,42.8,26.1,1.6,2.21,1.01,0.269,2.9,1.7,7.3,0.495,0.496,0.876
350,Matisse Thybulle,POR,64,36,28,15.9,4.0,14.4,8.3,0.3,1.29,0.56,0.274,0.2,0.0,1.2,0.1,0.0,0.697
351,Matt Ryan,MIN,33,14,19,9.3,3.7,10.8,7.5,0.3,1.51,0.61,0.342,0.1,0.0,0.2,0.0,0.0,1.2
352,Matthew Dellavedova,SAC,28,17,11,6.5,1.4,14.9,4.9,1.2,4.65,4.57,0.096,0.1,0.0,0.1,0.0,0.0,0.667
353,Max Christie,LAL,38,16,22,13.3,3.4,13.0,7.2,0.4,1.94,1.21,0.26,0.1,0.0,0.4,0.4,0.0,0.267
354,Max Strus,MIA,71,37,34,28.9,11.7,45.6,27.4,1.3,1.7,0.87,0.258,0.4,0.0,1.2,0.9,0.0,0.977
355,Maxi Kleber,DAL,29,17,12,25.6,6.1,32.6,17.3,0.7,1.3,0.3,0.188,0.9,0.1,2.1,0.154,1.0,0.8
356,McKinley Wright IV,DAL,24,13,11,11.6,3.6,22.5,8.6,1.7,4.58,4.39,0.159,0.1,0.0,0.3,0.0,0.0,0.0
357,Meyers Leonard,MIL,6,5,1,8.5,4.0,10.7,6.0,0.2,1.26,0.17,0.375,0.5,0.2,1.7,1.0,0.0,0.9
358,Mfiondu Kabengele,BOS,2,1,1,7.0,1.0,7.0,3.5,0.1,1.2,0.14,0.143,0.0,0.0,2.5,0.0,0.0,0.4
