,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Troy Brown Jr.,LAL,65,31,34,24.7,4.1,1.1,26.7,6.9,59.5,0.8,66.8,7.4
489,Ty Jerome,GSW,44,21,23,18.5,1.8,0.3,15.4,3.3,53.1,0.3,58.2,9.0
490,TyTy Washington Jr.,HOU,30,5,25,13.7,1.4,0.1,9.5,2.5,56.8,0.1,60.0,9.1
491,Tyler Dorsey,DAL,3,2,1,2.7,0.7,0.0,0.0,1.0,66.7,0.0,66.7,9.6
492,Tyler Herro,MIA,57,31,26,35.3,5.6,0.9,15.3,9.3,60.7,0.7,65.6,7.8
493,Tyrese Haliburton,IND,54,28,26,33.7,3.7,0.4,10.6,6.3,58.2,0.3,60.9,10.6
494,Tyrese Martin,ATL,13,8,5,3.5,0.5,0.1,16.7,1.1,42.9,0.1,46.2,8.2
495,Tyrese Maxey,PHI,50,34,16,32.9,2.7,0.3,11.7,5.2,52.7,0.5,57.8,9.3
496,Tyus Jones,MEM,69,42,27,23.8,2.4,0.2,6.5,4.0,61.3,0.2,64.4,9.9
497,Udoka Azubuike,UTA,26,14,12,5.9,2.2,1.0,44.6,3.7,58.9,0.3,64.4,4.1
498,Udonis Haslem,MIA,6,3,3,7.9,1.3,0.5,37.5,4.0,33.3,0.2,34.8,7.7
499,Usman Garuba,HOU,63,17,46,13.1,4.3,2.0,47.2,8.0,53.5,0.6,58.0,5.0
500,Vernon Carey Jr.,WAS,11,8,3,2.6,1.0,0.6,63.6,1.5,64.7,0.1,68.8,4.5
501,Victor Oladipo,MIA,37,22,15,27.0,3.2,0.6,17.8,6.4,49.8,0.5,54.4,8.4
502,Vince Williams Jr.,MEM,11,6,5,4.7,0.6,0.1,14.3,1.3,50.0,0.1,53.8,4.3
503,Vit Krejci,ATL,23,11,12,5.4,0.6,0.1,14.3,1.1,56.0,0.0,58.3,7.2
504,Vlatko Cancar,DEN,51,34,17,15.7,2.3,0.6,25.9,3.9,58.9,0.3,63.0,7.1
505,Walker Kessler,UTA,65,31,34,22.4,8.3,4.6,55.6,14.9,55.6,1.0,59.7,4.2
506,Wendell Carter Jr.,ORL,47,20,27,29.9,8.8,3.9,44.4,15.2,57.6,1.4,63.4,4.8
507,Wendell Moore Jr.,MIN,26,14,12,5.6,0.6,0.2,37.5,1.2,51.6,0.1,55.2,6.4
508,Wenyen Gabriel,LAL,57,28,29,15.3,4.2,2.8,66.1,8.1,52.6,0.6,56.7,4.8
509,Wesley Matthews,MIL,41,30,11,15.4,2.2,0.8,37.1,4.1,53.0,0.3,57.4,9.0
510,Will Barton,TOR,47,22,25,18.1,2.5,0.4,15.5,4.2,58.9,0.3,63.4,6.4
511,Willy Hernangomez,NOP,34,19,15,13.0,5.0,2.5,49.1,8.9,56.6,1.0,63.6,4.5
512,Xavier Tillman,MEM,50,31,19,17.8,4.7,2.2,46.4,8.8,53.4,0.4,56.1,5.9
513,Yuta Watanabe,BKN,47,24,23,17.5,2.6,0.7,28.9,5.0,51.3,0.4,56.0,7.0
514,Zach Collins,SAS,56,17,39,22.5,6.3,2.9,46.9,13.3,47.4,1.0,51.2,4.8
515,Zach LaVine,CHI,64,30,34,36.2,4.8,0.8,15.8,8.6,55.1,0.7,60.0,7.4
516,Zeke Nnaji,DEN,43,29,14,13.5,2.4,1.2,49.0,5.4,44.2,0.4,47.7,5.6
517,Ziaire Williams,MEM,36,21,15,14.7,2.1,0.5,25.3,3.7,56.0,0.2,59.5,7.2
518,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
