,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Trey Murphy III,NOP,73,35,38,30.3,3.6,1.1,30.7,6.3,57.0,0.5,61.4,7.7
489,Troy Brown Jr.,LAL,69,34,35,24.9,4.1,1.1,27.4,7.0,58.8,0.8,66.1,7.3
490,Ty Jerome,GSW,44,21,23,18.5,1.8,0.3,15.4,3.3,53.1,0.3,58.2,9.0
491,TyTy Washington Jr.,HOU,30,5,25,13.7,1.4,0.1,9.5,2.5,56.8,0.1,60.0,9.1
492,Tyler Dorsey,DAL,3,2,1,2.7,0.7,0.0,0.0,1.0,66.7,0.0,66.7,9.6
493,Tyler Herro,MIA,62,33,29,35.2,5.5,0.8,14.9,9.1,60.5,0.7,65.4,7.8
494,Tyrese Haliburton,IND,56,28,28,33.6,3.7,0.4,11.2,6.3,58.1,0.3,60.7,10.6
495,Tyrese Martin,ATL,13,8,5,3.5,0.5,0.1,16.7,1.1,42.9,0.1,46.2,8.2
496,Tyrese Maxey,PHI,56,36,20,33.4,2.9,0.3,11.6,5.4,54.5,0.4,59.2,9.3
497,Tyus Jones,MEM,75,48,27,24.2,2.5,0.2,7.0,4.1,60.6,0.2,63.5,9.7
498,Udoka Azubuike,UTA,30,15,15,7.3,2.7,1.1,40.7,4.4,60.9,0.3,65.3,4.1
499,Udonis Haslem,MIA,6,3,3,7.9,1.3,0.5,37.5,4.0,33.3,0.2,34.8,7.7
500,Usman Garuba,HOU,69,17,52,13.3,4.2,2.0,48.3,8.0,53.2,0.7,57.9,5.0
501,Vernon Carey Jr.,WAS,11,8,3,2.6,1.0,0.6,63.6,1.5,64.7,0.1,68.8,4.5
502,Victor Oladipo,MIA,39,22,17,26.6,3.2,0.5,17.1,6.3,50.0,0.5,54.7,8.7
503,Vince Williams Jr.,MEM,11,6,5,4.7,0.6,0.1,14.3,1.3,50.0,0.1,53.8,4.3
504,Vit Krejci,ATL,25,13,12,5.4,0.7,0.1,11.8,1.2,58.6,0.1,63.0,7.1
505,Vlatko Cancar,DEN,53,36,17,15.2,2.2,0.6,25.6,3.7,59.1,0.2,63.2,7.1
506,Walker Kessler,UTA,71,33,38,22.9,8.3,4.5,54.6,15.2,54.7,1.2,59.2,4.1
507,Wendell Carter Jr.,ORL,53,24,29,30.0,8.8,4.0,45.6,15.3,57.4,1.4,63.2,4.7
508,Wendell Moore Jr.,MIN,27,14,13,5.5,0.6,0.3,41.2,1.2,53.1,0.1,56.7,6.1
509,Wenyen Gabriel,LAL,61,31,30,15.3,4.3,2.9,67.6,8.2,52.5,0.6,56.5,4.8
510,Wesley Matthews,MIL,45,33,12,15.4,2.2,0.8,36.1,4.1,53.0,0.3,57.4,8.8
511,Will Barton,TOR,52,25,27,17.9,2.5,0.4,16.3,4.2,59.7,0.3,64.2,6.5
512,Willy Hernangomez,NOP,38,23,15,12.0,4.7,2.3,48.9,8.4,56.1,0.9,62.7,4.5
513,Xavier Cooks,WAS,4,1,3,3.4,1.0,0.8,75.0,1.8,57.1,0.0,57.1,9.8
514,Xavier Moon,LAC,2,1,1,4.3,1.0,0.0,0.0,1.5,66.7,0.0,66.7,6.8
515,Xavier Tillman,MEM,56,37,19,18.9,4.8,2.1,43.9,9.2,52.7,0.5,55.6,6.0
516,Yuta Watanabe,BKN,52,25,27,16.7,2.5,0.8,29.8,4.8,52.4,0.4,57.0,6.8
517,Zach Collins,SAS,59,18,41,22.8,6.3,3.1,48.1,13.4,47.4,1.0,51.1,4.7
518,Zach LaVine,CHI,70,34,36,36.2,4.6,0.7,15.6,8.4,54.7,0.7,59.3,7.4
519,Zeke Nnaji,DEN,47,33,14,13.4,2.4,1.1,47.0,5.3,45.8,0.4,49.1,5.7
520,Ziaire Williams,MEM,36,21,15,14.7,2.1,0.5,25.3,3.7,56.0,0.2,59.5,7.2
521,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
