,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
249,John Wall,LAC,34,15,19,22.2,1.7,0.8,3.1,26.7,0.0,0.6,5.0,27.1
250,Johnny Davis,WAS,15,7,8,5.8,0.5,0.3,1.0,26.7,0.0,0.1,0.0,26.7
251,Johnny Juzang,UTA,7,2,5,10.2,1.0,0.4,0.7,60.0,0.1,0.1,100,70.0
252,Jonas Valanciunas,NOP,66,31,35,24.4,0.2,0.1,0.4,25.0,0.0,0.0,0.0,25.0
253,Jonathan Isaac,ORL,11,8,3,11.3,0.2,0.1,0.5,16.7,0.0,0.0,-,16.7
254,Jonathan Kuminga,GSW,54,30,24,20.2,0.7,0.3,0.7,42.5,0.1,0.2,36.4,47.5
255,Jordan Clarkson,UTA,61,30,31,32.6,5.9,2.4,6.0,39.7,1.2,3.5,34.3,49.7
256,Jordan Goodwin,WAS,49,19,30,17.3,1.5,0.7,1.7,40.2,0.1,0.5,29.2,44.5
257,Jordan Hall,SAS,9,1,8,9.2,1.1,0.4,1.0,44.4,0.2,0.3,66.7,55.6
258,Jordan McLaughlin,MIN,32,17,15,15.4,0.8,0.3,0.8,37.0,0.2,0.6,25.0,46.3
259,Jordan Nwora,IND,49,32,17,16.9,0.9,0.4,1.3,28.6,0.1,0.5,26.9,34.1
260,Jordan Poole,GSW,69,36,33,30.7,5.3,2.1,6.1,34.2,1.1,3.6,30.8,43.2
261,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.5,0.5,100,0.5,0.5,100,150.0
262,Jose Alvarado,NOP,61,30,31,21.5,1.0,0.4,1.2,32.9,0.2,0.5,32.3,39.7
263,Josh Christopher,HOU,50,10,40,11.3,1.3,0.6,1.5,38.2,0.2,0.5,32.0,43.4
264,Josh Giddey,OKC,64,29,35,30.9,2.0,1.0,2.5,39.6,0.1,0.3,20.0,40.9
265,Josh Green,DAL,49,23,26,25.1,0.5,0.2,0.5,45.8,0.0,0.1,28.6,50.0
266,Josh Hart,NYK,65,36,29,32.7,0.6,0.3,0.9,29.5,0.0,0.2,7.1,30.3
267,Josh Minott,MIN,13,6,7,5.8,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
268,Josh Okogie,PHX,59,30,29,17.3,0.6,0.3,0.9,29.4,0.1,0.4,30.8,37.3
269,Josh Richardson,NOP,52,15,37,24.1,3.1,1.4,3.3,43.6,0.2,0.6,34.4,46.8
270,Joshua Primo,SAS,4,3,1,23.3,2.3,1.0,2.3,44.4,0.3,0.8,33.3,50.0
271,Jrue Holiday,MIL,57,43,14,33.1,7.5,3.0,7.6,39.3,1.5,4.4,34.9,49.4
272,Juan Toscano-Anderson,UTA,39,15,24,11.9,0.1,0.0,0.2,12.5,0.0,0.1,0.0,12.5
273,Juancho Hernangomez,TOR,42,20,22,14.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
274,Julian Champagnie,SAS,5,3,2,7.5,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
275,Julius Randle,NYK,71,41,30,35.9,6.4,2.7,6.7,40.2,1.0,3.0,34.1,47.9
276,Justin Champagnie,TOR,3,2,1,3.6,0.0,0.0,0.0,-,-,-,-,-
277,Justin Holiday,DAL,37,15,22,15.6,0.8,0.3,1.0,28.9,0.2,0.5,36.8,38.2
278,Justin Jackson,BOS,23,15,8,4.7,0.1,0.0,0.2,20.0,0.0,0.1,50.0,30.0
279,Justise Winslow,POR,29,15,14,26.8,0.6,0.3,1.0,32.1,0.0,0.0,0.0,32.1
280,Jusuf Nurkic,POR,49,23,26,26.7,0.1,0.1,0.2,30.0,0.0,0.0,50.0,35.0
281,KZ Okpala,SAC,35,19,16,7.1,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
282,Kai Jones,CHA,36,9,27,9.4,0.1,0.1,0.2,28.6,0.0,0.0,-,28.6
283,Karl-Anthony Towns,MIN,21,10,11,33.8,1.4,0.6,1.5,38.7,0.2,0.5,45.5,46.8
284,Kawhi Leonard,LAC,41,26,15,33.4,8.8,4.0,8.3,47.8,0.8,1.9,41.8,52.6
285,Keegan Murray,SAC,65,39,26,29.4,1.2,0.5,1.1,44.4,0.2,0.4,39.3,52.1
286,Keita Bates-Diop,SAS,54,14,40,21.3,0.3,0.1,0.5,30.8,0.0,0.1,0.0,30.8
287,Keldon Johnson,SAS,57,15,42,32.7,2.0,0.8,2.8,29.2,0.3,1.2,25.4,34.8
288,Kelly Olynyk,UTA,57,26,31,28.2,0.9,0.4,1.0,40.4,0.1,0.3,42.1,47.4
289,Kelly Oubre Jr.,CHA,45,15,30,32.7,3.6,1.5,3.8,39.9,0.5,1.5,31.9,46.2
290,Kemba Walker,DAL,9,5,4,16.0,3.7,1.4,3.4,41.9,0.8,2.3,33.3,53.2
291,Kendall Brown,IND,6,1,5,6.7,0.3,0.2,0.2,100,0.0,0.0,-,100
292,Kendrick Nunn,WAS,58,28,30,13.8,2.0,0.8,2.2,36.4,0.3,1.1,32.8,44.2
293,Kennedy Chandler,MEM,29,19,10,8.1,0.3,0.2,0.4,38.5,0.0,0.1,0.0,38.5
294,Kenneth Lofton Jr.,MEM,13,9,4,3.3,0.2,0.1,0.5,16.7,0.0,0.1,0.0,16.7
295,Kenrich Williams,OKC,53,26,27,22.8,1.0,0.5,1.2,39.1,0.1,0.3,28.6,42.2
296,Kentavious Caldwell-Pope,DEN,66,45,21,31.6,2.1,1.0,2.3,41.4,0.2,0.7,30.2,45.7
297,Kenyon Martin Jr.,HOU,68,16,52,27.2,0.0,0.0,0.1,12.5,0.0,0.1,0.0,12.5
298,Keon Ellis,SAC,10,5,5,3.7,0.9,0.3,0.4,75.0,0.3,0.4,75.0,112.5
299,Keon Johnson,POR,36,13,23,9.4,0.9,0.4,1.3,27.1,0.2,0.6,34.8,35.4
300,Kessler Edwards,SAC,21,9,12,7.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
301,Kevin Durant,PHX,42,29,13,35.7,12.0,5.6,10.2,55.0,0.8,2.2,37.2,59.1
302,Kevin Huerter,SAC,64,37,27,30.0,4.1,1.6,3.6,43.5,1.0,2.2,45.0,57.1
303,Kevin Knox II,POR,51,10,41,12.5,0.4,0.2,0.6,28.1,0.0,0.3,13.3,31.3
304,Kevin Love,MIA,51,28,23,20.3,1.0,0.4,1.1,36.4,0.2,0.7,31.6,47.3
305,Kevin Porter Jr.,HOU,46,13,33,33.6,6.4,2.6,7.0,36.6,1.3,4.1,31.7,46.0
306,Kevon Harris,ORL,28,10,18,12.2,0.2,0.1,0.3,22.2,0.1,0.3,28.6,33.3
307,Kevon Looney,GSW,69,36,33,23.4,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
308,Khem Birch,SAS,20,9,11,8.1,0.0,0.0,0.0,-,0.0,0.0,-,-
309,Khris Middleton,MIL,25,20,5,23.4,5.0,2.1,5.4,38.2,0.8,2.3,34.5,45.6
310,Killian Hayes,DET,64,15,49,27.1,4.1,1.9,5.1,37.4,0.3,1.1,24.6,40.0
311,Kira Lewis Jr.,NOP,21,8,13,10.4,0.9,0.4,0.9,42.1,0.1,0.2,40.0,47.4
312,Klay Thompson,GSW,57,31,26,32.8,6.4,2.6,6.4,40.9,1.1,2.8,40.4,49.9
313,Kris Dunn,UTA,9,4,5,22.2,0.7,0.3,0.6,60.0,0.0,0.0,-,60.0
314,Kristaps Porzingis,WAS,59,25,34,32.7,3.1,1.5,3.4,42.4,0.2,0.5,31.3,44.8
315,Kyle Anderson,MIN,56,29,27,27.0,1.0,0.4,1.0,43.6,0.1,0.2,50.0,49.1
316,Kyle Kuzma,WAS,62,29,33,35.2,3.5,1.4,4.5,31.5,0.7,2.3,30.8,39.4
317,Kyle Lowry,MIA,46,23,23,33.0,3.2,1.2,3.3,37.5,0.7,2.2,33.3,48.4
318,Kyrie Irving,DAL,51,29,22,37.1,10.6,4.4,9.6,46.0,1.8,4.7,37.8,55.2
319,LaMelo Ball,CHA,36,13,23,35.2,7.8,3.0,8.2,36.7,1.8,5.1,34.8,47.6
320,Lamar Stevens,CLE,51,32,19,18.2,0.6,0.3,0.8,36.6,0.0,0.0,0.0,36.6
321,Landry Shamet,PHX,30,14,16,21.4,2.2,0.8,2.7,30.0,0.6,1.7,34.6,41.3
322,Larry Nance Jr.,NOP,52,25,27,22.0,0.2,0.1,0.2,33.3,0.0,0.0,0.0,33.3
323,Lauri Markkanen,UTA,62,31,31,34.4,2.0,0.9,2.2,40.7,0.3,0.8,32.7,46.7
324,LeBron James,LAL,47,24,23,36.1,5.0,2.1,6.4,32.0,0.8,2.8,29.5,38.4
325,Leandro Bolmaro,UTA,14,8,6,4.9,0.3,0.1,0.4,40.0,0.0,0.0,-,40.0
326,Lindell Wigginton,MIL,1,1,0,0.7,0.0,0.0,0.0,-,-,-,-,-
327,Lindy Waters III,OKC,32,16,16,12.3,0.7,0.3,0.7,38.1,0.2,0.6,27.8,50.0
328,Lonnie Walker IV,LAL,50,23,27,24.7,1.9,0.8,2.3,35.3,0.3,0.9,29.5,40.9
329,Luguentz Dort,OKC,62,31,31,30.3,1.4,0.6,1.6,35.6,0.3,0.9,29.8,44.1
330,Luka Doncic,DAL,57,31,26,36.3,11.7,4.7,11.9,39.4,2.4,6.9,34.3,49.3
331,Luka Garza,MIN,25,14,11,9.3,0.2,0.1,0.1,66.7,0.0,0.0,-,66.7
332,Luke Kennard,MEM,46,27,19,20.8,1.7,0.7,1.8,39.8,0.3,0.8,34.3,47.0
333,Luke Kornet,BOS,57,36,21,11.4,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
334,Malachi Flynn,TOR,44,22,22,13.5,1.2,0.5,1.7,27.6,0.2,0.8,30.3,34.2
335,Malaki Branham,SAS,52,11,41,22.3,2.6,1.2,2.8,44.1,0.2,0.7,22.2,46.9
336,Malcolm Brogdon,BOS,58,40,18,25.7,4.1,1.6,3.6,44.5,0.9,1.9,45.0,56.5
337,Malcolm Hill,CHI,5,4,1,1.8,0.0,0.0,0.0,-,0.0,0.0,-,-
338,Malik Beasley,LAL,68,36,32,26.7,3.9,1.5,4.0,38.3,0.9,2.4,36.6,49.3
339,Malik Monk,SAC,64,39,25,22.4,2.5,1.0,2.8,35.8,0.5,1.8,31.0,45.5
340,Mamadi Diakite,CLE,16,12,4,6.2,0.2,0.1,0.3,25.0,0.1,0.1,50.0,37.5
341,MarJon Beauchamp,MIL,41,28,13,14.0,1.0,0.4,1.2,32.7,0.2,0.7,30.0,41.8
342,Marcus Morris Sr.,LAC,59,32,27,28.4,3.9,1.8,4.1,44.2,0.3,0.7,36.4,47.5
343,Marcus Smart,BOS,52,36,16,32.4,1.3,0.5,1.7,30.0,0.3,1.0,27.8,38.3
344,Mark Williams,CHA,37,15,22,17.7,0.1,0.0,0.0,100,-,-,-,100
345,Markelle Fultz,ORL,48,23,25,29.8,3.1,1.5,3.5,42.6,0.1,0.3,38.5,44.1
346,Markieff Morris,DAL,32,16,16,9.7,0.5,0.3,0.5,47.1,0.0,0.0,100,50.0
347,Marko Simonovic,CHI,3,1,2,1.5,0.0,0.0,0.0,-,0.0,0.0,-,-
348,Marvin Bagley III,DET,33,6,27,22.6,0.5,0.2,0.8,28.6,0.0,0.2,14.3,30.4
349,Mason Plumlee,LAC,66,20,46,27.4,0.3,0.1,0.3,52.9,-,-,-,52.9
350,Matisse Thybulle,POR,62,36,26,15.8,0.2,0.1,0.2,36.4,0.1,0.2,40.0,54.5
351,Matt Ryan,MIN,32,14,18,9.5,0.4,0.2,0.6,25.0,0.1,0.3,37.5,32.5
352,Matthew Dellavedova,SAC,27,16,11,6.6,0.3,0.1,0.4,27.3,0.1,0.1,50.0,36.4
353,Max Christie,LAL,38,16,22,13.3,0.6,0.3,0.6,47.6,0.1,0.1,66.7,52.4
354,Max Strus,MIA,68,35,33,28.9,1.3,0.5,1.5,31.7,0.3,1.1,28.9,42.6
355,Maxi Kleber,DAL,27,15,12,25.4,0.1,0.0,0.1,25.0,0.0,0.1,0.0,25.0
356,McKinley Wright IV,DAL,22,11,11,11.3,0.7,0.3,0.9,36.8,0.0,0.3,16.7,39.5
357,Meyers Leonard,MIL,5,5,0,6.9,0.0,0.0,0.0,-,0.0,0.0,-,-
358,Mfiondu Kabengele,BOS,2,1,1,7.0,0.0,0.0,0.0,-,0.0,0.0,-,-
359,Micah Potter,UTA,3,2,1,4.8,0.0,0.0,0.0,-,-,-,-,-
360,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,-,-,-,-,-
361,Michael Porter Jr.,DEN,52,35,17,28.9,3.3,1.3,3.5,37.9,0.6,1.8,35.1,47.0
362,Mikal Bridges,BKN,70,36,34,36.1,5.0,2.3,5.2,44.8,0.3,0.8,38.9,47.7
363,Mike Conley,MIN,54,27,27,29.9,3.7,1.4,4.2,32.9,0.9,3.0,31.3,44.0
364,Mike Muscala,BOS,52,24,28,14.9,0.5,0.2,0.3,55.6,0.1,0.2,62.5,69.4
365,Miles McBride,NYK,56,32,24,12.0,0.5,0.2,0.9,25.0,0.1,0.4,18.2,29.2
366,Mitchell Robinson,NYK,49,29,20,27.3,0.0,0.0,0.0,0.0,-,-,-,0.0
367,Mo Bamba,LAL,47,23,24,16.2,0.1,0.0,0.2,11.1,0.0,0.1,16.7,16.7
368,Monte Morris,WAS,55,26,29,27.8,3.7,1.7,3.5,46.9,0.4,1.1,38.1,53.1
369,Montrezl Harrell,PHI,51,32,19,12.3,0.0,0.0,0.1,16.7,0.0,0.0,-,16.7
370,Moritz Wagner,ORL,48,22,26,20.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
371,Moses Brown,LAC,34,16,18,8.5,0.0,0.0,0.0,-,-,-,-,-
372,Moses Moody,GSW,52,29,23,13.3,0.4,0.2,0.4,38.1,0.1,0.2,27.3,45.2
373,Moussa Diabate,LAC,18,8,10,9.5,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
374,Myles Turner,IND,57,27,30,29.6,0.9,0.4,0.9,40.4,0.1,0.3,36.8,47.1
375,Naji Marshall,NOP,64,31,33,24.8,0.8,0.4,1.1,32.9,0.0,0.2,6.7,33.6
376,Nassir Little,POR,48,22,26,17.3,1.5,0.6,1.3,45.3,0.3,0.5,46.2,54.7
377,Nathan Knight,MIN,35,17,18,8.0,0.1,0.0,0.1,25.0,0.0,0.1,33.3,37.5
378,Naz Reid,MIN,60,28,32,18.0,0.2,0.1,0.4,17.4,0.0,0.2,14.3,21.7
379,Neemias Queta,SAC,4,1,3,6.1,0.0,0.0,0.0,-,-,-,-,-
380,Nerlens Noel,BKN,17,4,13,11.5,0.1,0.1,0.2,25.0,0.0,0.0,-,25.0
381,Nic Claxton,BKN,64,35,29,29.5,0.1,0.0,0.1,75.0,0.0,0.0,0.0,75.0
382,Nick Richards,CHA,56,17,39,18.2,0.0,0.0,0.1,0.0,-,-,-,0.0
383,Nickeil Alexander-Walker,MIN,46,22,24,15.2,1.8,0.7,1.6,43.2,0.4,0.9,42.9,55.4
384,Nicolas Batum,LAC,65,36,29,21.9,0.3,0.1,0.2,46.7,0.1,0.2,54.5,66.7
385,Nikola Jokic,DEN,61,43,18,33.8,1.2,0.5,1.1,47.1,0.1,0.3,45.0,53.6
386,Nikola Jovic,MIA,15,7,8,13.6,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
387,Nikola Vucevic,CHI,67,31,36,33.8,0.6,0.3,1.0,31.3,0.0,0.0,-,31.3
388,Noah Vonleh,BOS,23,17,6,7.5,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
389,Norman Powell,LAC,54,27,27,25.8,3.1,1.3,3.2,39.1,0.5,1.5,34.9,47.4
390,O.G. Anunoby,TOR,55,26,29,35.8,1.8,0.8,2.2,36.1,0.2,0.6,28.1,39.8
391,Obi Toppin,NYK,56,31,25,14.4,0.3,0.1,0.4,28.0,0.1,0.3,31.3,38.0
392,Ochai Agbaji,UTA,46,25,21,17.6,0.2,0.1,0.3,30.8,0.1,0.2,30.0,42.3
393,Olivier Sarr,OKC,2,1,1,10.8,0.0,0.0,0.0,-,0.0,0.0,-,-
394,Omer Yurtseven,MIA,2,1,1,9.1,0.0,0.0,0.0,-,-,-,-,-
395,Onyeka Okongwu,ATL,67,34,33,23.5,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
396,Orlando Robinson,MIA,29,17,12,13.7,0.0,0.0,0.0,-,0.0,0.0,-,-
397,Oshae Brissett,IND,53,23,30,16.3,0.2,0.1,0.2,25.0,0.0,0.1,33.3,33.3
398,Otto Porter Jr.,TOR,8,4,4,18.3,0.5,0.3,0.8,33.3,0.0,0.1,0.0,33.3
399,Ousmane Dieng,OKC,26,14,12,16.2,0.1,0.0,0.5,7.1,0.0,0.3,12.5,10.7
400,P.J. Tucker,PHI,64,42,22,25.7,0.0,0.0,0.1,14.3,0.0,0.0,33.3,21.4
401,P.J. Washington,CHA,66,20,46,32.8,2.0,0.8,2.3,36.4,0.3,0.9,38.3,44.0
402,PJ Dozier,SAC,8,7,1,1.8,0.4,0.1,0.4,33.3,0.1,0.3,50.0,50.0
403,Paolo Banchero,ORL,62,25,37,33.8,4.5,2.0,5.9,34.3,0.5,1.9,24.6,38.3
404,Pascal Siakam,TOR,59,28,31,37.6,5.5,2.6,6.3,41.6,0.3,1.1,29.0,44.1
405,Pat Connaughton,MIL,51,36,15,24.5,0.5,0.2,0.3,50.0,0.1,0.3,50.0,71.9
406,Patrick Baldwin Jr.,GSW,24,10,14,8.5,0.3,0.1,0.4,30.0,0.1,0.1,66.7,40.0
407,Patrick Beverley,CHI,53,26,27,27.2,0.9,0.4,0.8,50.0,0.2,0.5,41.7,62.5
408,Patrick Williams,CHI,67,31,36,28.6,1.5,0.7,1.8,39.8,0.1,0.2,35.7,41.9
409,Patty Mills,BKN,38,18,20,13.6,1.8,0.8,1.8,41.4,0.3,0.7,42.3,49.3
410,Paul George,LAC,52,30,22,34.5,7.8,3.2,8.1,39.4,1.4,3.8,36.0,48.0
411,Paul Reed,PHI,54,35,19,10.1,0.0,0.0,0.1,25.0,0.0,0.0,-,25.0
412,Payton Pritchard,BOS,45,30,15,12.5,0.9,0.4,1.2,29.1,0.2,0.8,24.3,37.3
413,Peyton Watson,DEN,14,9,5,3.2,0.1,0.1,0.2,33.3,0.0,0.0,-,33.3
414,Precious Achiuwa,TOR,45,24,21,21.8,0.3,0.1,0.6,20.0,0.0,0.2,28.6,24.0
415,Quentin Grimes,NYK,60,35,25,29.3,0.6,0.2,0.9,25.0,0.2,0.6,27.8,34.6
416,Quenton Jackson,WAS,3,2,1,2.6,0.0,0.0,0.0,-,0.0,0.0,-,-
417,R.J. Hampton,DET,36,8,28,15.0,0.7,0.3,1.1,28.2,0.1,0.5,23.5,33.3
418,RJ Barrett,NYK,64,36,28,34.1,1.3,0.6,2.3,26.0,0.2,0.8,20.8,29.5
419,Raul Neto,CLE,43,29,14,10.1,0.5,0.2,0.4,52.9,0.0,0.2,28.6,58.8
420,Reggie Bullock,DAL,66,33,33,30.4,0.3,0.1,0.5,25.0,0.0,0.2,18.8,29.7
421,Reggie Jackson,DEN,61,33,28,24.9,2.5,1.1,3.3,34.5,0.2,1.2,21.1,38.3
422,Richaun Holmes,SAC,35,18,17,8.7,0.0,0.0,0.0,-,0.0,0.0,-,-
423,Ricky Rubio,CLE,23,16,7,16.9,2.3,1.0,2.4,42.9,0.2,0.8,21.1,46.4
424,Robert Covington,LAC,38,15,23,16.4,0.2,0.1,0.3,27.3,0.0,0.1,20.0,31.8
425,Robert Williams III,BOS,28,18,10,24.2,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
426,Robin Lopez,CLE,34,24,10,7.5,0.1,0.0,0.0,100,0.0,0.0,-,100
427,Rodney McGruder,DET,29,4,25,14.7,0.7,0.2,0.7,35.0,0.2,0.3,50.0,47.5
428,Romeo Langford,SAS,34,10,24,20.1,1.1,0.6,1.2,47.5,0.0,0.1,0.0,47.5
429,Ron Harper Jr.,TOR,4,2,2,3.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
430,Royce O'Neale,BKN,65,36,29,32.3,1.0,0.4,1.0,34.8,0.3,0.8,37.3,49.2
431,Rudy Gay,UTA,53,27,26,14.6,1.4,0.7,1.6,42.2,0.1,0.3,31.3,45.2
432,Rudy Gobert,MIN,57,27,30,30.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
433,Rui Hachimura,LAL,51,29,22,24.2,2.9,1.5,3.0,49.7,0.0,0.1,0.0,49.7
434,Russell Westbrook,LAC,60,28,32,28.8,2.8,1.2,3.8,32.7,0.4,1.4,25.6,37.6
435,Ryan Arcidiacono,POR,15,8,7,5.8,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
436,Ryan Rollins,GSW,12,5,7,5.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
437,Saben Lee,PHX,22,14,8,13.7,0.4,0.2,0.8,23.5,0.0,0.4,12.5,26.5
438,Saddiq Bey,ATL,64,17,47,28.3,2.0,0.8,2.6,30.9,0.4,1.5,29.8,39.4
439,Sam Hauser,BOS,67,45,22,15.8,0.4,0.1,0.4,30.0,0.1,0.3,30.4,41.7
440,Sam Merrill,CLE,2,2,0,4.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
441,Sandro Mamukelashvili,SAS,29,19,10,10.4,0.1,0.0,0.0,100,0.0,0.0,100,150.0
442,Santi Aldama,MEM,64,38,26,22.1,0.4,0.2,0.5,30.3,0.1,0.3,33.3,40.9
443,Scottie Barnes,TOR,66,31,35,35.3,2.0,0.9,2.9,31.4,0.2,0.8,23.5,34.6
444,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.5,0.2,0.8,20.0,0.2,0.3,50.0,30.0
445,Serge Ibaka,MIL,16,11,5,11.6,0.3,0.1,0.3,40.0,0.0,0.0,-,40.0
446,Seth Curry,BKN,51,32,19,21.3,4.2,1.9,3.7,50.3,0.5,1.2,41.0,56.9
447,Shaedon Sharpe,POR,68,30,38,20.3,1.5,0.7,2.0,33.3,0.2,1.0,20.6,38.5
448,Shai Gilgeous-Alexander,OKC,58,29,29,35.6,9.2,4.3,9.2,46.7,0.6,1.8,35.9,50.2
449,Shake Milton,PHI,63,45,18,20.2,1.2,0.5,1.6,34.3,0.1,0.4,33.3,38.4
450,Simone Fontecchio,UTA,40,21,19,12.1,0.9,0.4,1.1,33.3,0.2,0.6,25.0,40.5
451,Spencer Dinwiddie,BKN,67,35,32,34.4,5.4,2.1,5.6,37.6,1.2,3.6,34.9,48.8
452,Stanley Johnson,SAS,30,5,25,15.6,0.7,0.3,0.7,45.5,0.1,0.2,40.0,50.0
453,Stanley Umude,DET,1,0,1,2.1,0.0,0.0,0.0,-,0.0,0.0,-,-
454,Stephen Curry,GSW,43,22,21,34.7,11.1,4.1,8.9,46.3,2.9,6.1,47.9,62.7
455,Sterling Brown,LAL,4,2,2,6.1,0.0,0.0,0.0,-,0.0,0.0,-,-
456,Steven Adams,MEM,42,28,14,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
457,Svi Mykhailiuk,CHA,21,11,10,6.7,0.7,0.2,0.6,41.7,0.2,0.3,57.1,58.3
458,T.J. McConnell,IND,64,28,36,19.7,1.9,0.9,1.7,51.4,0.1,0.2,61.5,55.0
459,T.J. Warren,PHX,34,20,14,15.9,2.3,1.1,2.5,45.3,0.0,0.2,14.3,45.9
460,Taj Gibson,WAS,43,20,23,9.6,0.2,0.1,0.2,62.5,0.0,0.0,0.0,62.5
461,Talen Horton-Tucker,UTA,55,27,28,18.5,2.0,0.8,2.3,35.2,0.4,1.2,30.3,43.2
462,Tari Eason,HOU,68,16,52,20.6,0.2,0.1,0.4,18.5,0.0,0.1,12.5,20.4
463,Taurean Prince,MIN,43,25,18,21.4,1.2,0.5,1.3,41.1,0.1,0.5,27.3,46.4
464,Terance Mann,LAC,68,36,32,23.4,1.6,0.6,1.4,45.4,0.3,0.7,40.4,55.2
465,Terence Davis,SAC,52,31,21,13.2,1.4,0.5,1.3,38.6,0.4,1.0,39.6,53.6
466,Terrence Ross,PHX,50,19,31,21.9,2.8,1.3,2.8,44.4,0.3,0.9,29.5,48.9
467,Terry Rozier,CHA,60,18,42,35.7,7.5,3.1,8.3,37.0,1.4,4.3,31.5,45.3
468,Terry Taylor,CHI,28,10,18,8.3,0.1,0.0,0.2,20.0,0.0,0.0,0.0,20.0
469,Thaddeus Young,TOR,54,23,31,14.7,0.1,0.1,0.2,33.3,0.0,0.0,0.0,33.3
470,Thanasis Antetokounmpo,MIL,28,20,8,4.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
471,Theo Maledon,CHA,36,10,26,16.1,1.1,0.5,1.5,32.7,0.1,0.8,17.9,37.3
472,Theo Pinson,DAL,36,17,19,6.8,0.2,0.1,0.2,50.0,0.1,0.1,40.0,66.7
473,Thomas Bryant,DEN,53,29,24,19.2,0.1,0.1,0.2,30.0,0.0,0.0,0.0,30.0
474,Tim Hardaway Jr.,DAL,63,34,29,30.3,3.2,1.3,3.5,36.5,0.6,1.8,35.4,45.7
475,Tobias Harris,PHI,62,41,21,33.1,1.9,0.9,2.0,43.1,0.2,0.4,44.4,48.0
476,Tony Bradley,CHI,12,5,7,2.8,0.0,0.0,0.0,-,0.0,0.0,-,-
477,Torrey Craig,PHX,66,36,30,25.3,0.2,0.1,0.6,15.8,0.0,0.2,20.0,18.4
478,Trae Young,ATL,62,32,30,35.0,9.7,4.0,10.4,38.7,1.7,5.2,32.7,46.8
479,Tre Jones,SAS,55,16,39,29.0,2.9,1.4,4.0,36.1,0.0,0.5,7.7,36.5
480,Tre Mann,OKC,58,26,32,18.2,3.5,1.4,3.8,36.2,0.7,2.4,30.3,46.1
481,Trendon Watford,POR,52,24,28,18.0,0.3,0.2,0.4,42.9,0.0,0.0,0.0,42.9
482,Trent Forrest,ATL,18,6,12,13.3,0.8,0.4,0.7,53.8,0.0,0.1,0.0,53.8
483,Trevelin Queen,IND,7,2,5,10.0,0.4,0.1,1.6,9.1,0.1,1.4,10.0,13.6
484,Trevor Hudgins,HOU,5,0,5,5.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
485,Trevor Keels,NYK,2,2,0,1.9,0.0,0.0,0.0,-,0.0,0.0,-,-
486,Trey Lyles,SAC,61,37,24,16.7,0.2,0.1,0.3,25.0,0.1,0.3,25.0,35.0
487,Trey Murphy III,NOP,66,30,36,29.8,0.8,0.3,0.9,33.3,0.2,0.5,39.4,44.2
488,Troy Brown Jr.,LAL,63,31,32,24.7,0.8,0.3,0.9,36.8,0.1,0.4,36.0,44.7
489,Ty Jerome,GSW,44,21,23,18.5,1.9,0.8,1.9,44.6,0.3,0.6,40.7,51.2
490,TyTy Washington Jr.,HOU,30,5,25,13.7,1.9,0.9,2.4,36.1,0.2,0.8,21.7,39.6
491,Tyler Dorsey,DAL,3,2,1,2.8,2.0,1.0,1.0,100,0.0,0.0,-,100
492,Tyler Herro,MIA,56,30,26,35.4,7.8,3.1,8.3,37.6,1.5,4.1,37.1,46.8
493,Tyrese Haliburton,IND,54,28,26,33.7,8.6,3.2,7.5,42.0,2.2,5.5,40.3,56.8
494,Tyrese Martin,ATL,13,8,5,3.5,0.4,0.2,0.3,50.0,0.1,0.1,100,62.5
495,Tyrese Maxey,PHI,48,32,16,32.9,5.3,2.2,5.4,40.8,0.8,2.2,37.4,48.5
496,Tyus Jones,MEM,67,41,26,23.4,3.8,1.7,3.9,43.8,0.4,1.2,37.2,49.4
497,Udoka Azubuike,UTA,26,14,12,5.9,0.0,0.0,0.0,-,-,-,-,-
