,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
286,Kelly Olynyk,UTA,56,28.3,26,30,0.9,0.6,4.3,3.4,5.5,62.9
287,Kelly Oubre Jr.,CHA,44,32.7,15,29,1.4,0.4,3.9,2.0,2.9,67.4
288,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
289,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
290,Kendrick Nunn,WAS,58,13.8,28,30,0.3,0.1,1.3,0.7,1.1,67.2
291,Kennedy Chandler,MEM,28,8.3,18,10,0.4,0.2,0.9,0.2,0.4,60.0
292,Kenneth Lofton Jr.,MEM,12,3.4,8,4,0.1,0.0,0.3,0.0,0.2,0.0
293,Kenrich Williams,OKC,53,22.8,26,27,0.8,0.3,3.1,1.3,2.1,62.8
294,Kentavious Caldwell-Pope,DEN,65,31.7,45,20,1.5,0.5,2.3,1.3,1.7,77.8
295,Kenyon Martin Jr.,HOU,67,27.0,15,52,0.5,0.4,4.1,1.3,2.1,62.3
296,Keon Ellis,SAC,10,3.7,5,5,0.2,0.1,0.4,0.2,0.4,50.0
297,Keon Johnson,POR,35,9.6,13,22,0.4,0.2,0.8,0.7,0.9,69.7
298,Kessler Edwards,SAC,20,6.7,9,11,0.3,0.1,0.9,0.5,0.8,62.5
299,Kevin Durant,PHX,42,35.7,29,13,0.8,1.5,6.4,2.7,4.8,56.4
300,Kevin Huerter,SAC,63,30.0,37,26,1.1,0.3,2.7,2.0,2.5,77.5
301,Kevin Knox II,POR,50,12.7,10,40,0.3,0.2,1.9,0.9,1.3,73.4
302,Kevin Love,MIA,50,20.3,27,23,0.2,0.2,5.8,1.7,2.6,66.7
303,Kevin Porter Jr.,HOU,45,33.5,12,33,1.3,0.4,4.1,2.2,3.1,72.5
304,Kevon Harris,ORL,27,12.4,10,17,0.5,0.1,1.1,0.7,0.9,80.0
305,Kevon Looney,GSW,67,23.4,34,33,0.6,0.6,5.9,2.8,4.4,63.6
306,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
307,Khris Middleton,MIL,24,23.0,19,5,0.8,0.1,3.3,1.1,1.7,65.9
308,Killian Hayes,DET,61,26.8,14,47,1.3,0.4,2.5,2.2,3.1,70.2
309,Kira Lewis Jr.,NOP,20,10.9,8,12,0.5,0.1,1.4,0.7,1.0,68.4
310,Klay Thompson,GSW,55,32.9,29,26,0.7,0.3,3.4,1.3,1.8,71.4
311,Kris Dunn,UTA,8,22.4,4,4,1.8,0.6,3.9,2.1,2.8,77.3
312,Kristaps Porzingis,WAS,58,32.8,24,34,0.8,1.5,6.6,4.0,7.0,56.8
313,Kyle Anderson,MIN,55,26.8,28,27,1.1,0.9,4.2,1.4,2.5,56.8
314,Kyle Kuzma,WAS,62,35.2,29,33,0.5,0.5,6.4,1.9,3.1,61.3
315,Kyle Lowry,MIA,45,33.3,22,23,1.1,0.4,3.4,2.2,3.0,72.9
316,Kyrie Irving,DAL,51,37.1,29,22,1.1,0.7,4.1,1.8,2.7,65.7
317,LaMelo Ball,CHA,36,35.2,13,23,1.3,0.3,5.3,1.9,2.8,67.6
318,Lamar Stevens,CLE,50,18.1,31,19,0.4,0.3,2.5,1.2,1.8,65.2
319,Landry Shamet,PHX,30,21.4,14,16,0.6,0.2,1.4,1.2,1.7,74.0
320,Larry Nance Jr.,NOP,51,22.0,25,26,0.9,0.7,4.1,1.9,3.1,62.2
321,Lauri Markkanen,UTA,61,34.4,31,30,0.6,0.6,6.6,2.4,4.2,55.8
322,LeBron James,LAL,47,36.1,24,23,0.9,0.6,7.2,1.9,3.1,62.3
323,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
324,Lindell Wigginton,MIL,1,0.7,1,0,0.0,0.0,0.0,1.0,1.0,100.0
325,Lindy Waters III,OKC,31,12.1,15,16,0.4,0.3,1.5,0.7,1.4,52.3
326,Lonnie Walker IV,LAL,49,25.2,22,27,0.6,0.3,1.8,1.4,1.9,73.1
327,Luguentz Dort,OKC,61,30.2,30,31,1.0,0.3,2.7,1.8,2.7,66.7
328,Luka Doncic,DAL,57,36.3,31,26,1.5,0.5,7.8,2.5,3.6,71.4
329,Luka Garza,MIN,24,8.9,13,11,0.1,0.1,1.2,1.3,2.1,64.0
330,Luke Kennard,MEM,45,20.9,26,19,0.5,0.1,2.2,1.2,1.6,80.0
331,Luke Kornet,BOS,56,11.5,36,20,0.2,0.7,1.5,1.5,2.5,61.0
332,Malachi Flynn,TOR,43,13.7,21,22,0.4,0.1,1.2,0.6,0.9,70.3
333,Malaki Branham,SAS,51,22.4,11,40,0.5,0.1,2.0,1.2,1.7,71.6
334,Malcolm Brogdon,BOS,57,25.6,40,17,0.6,0.3,3.6,1.5,2.2,70.7
335,Malcolm Hill,CHI,4,2.0,3,1,0.0,0.0,0.8,0.0,0.0,0.0
336,Malik Beasley,LAL,67,26.6,35,32,0.8,0.1,3.1,1.6,2.2,73.8
337,Malik Monk,SAC,63,22.5,39,24,0.6,0.2,2.1,1.2,1.7,71.4
338,Mamadi Diakite,CLE,16,6.2,12,4,0.1,0.4,0.6,0.9,1.4,68.2
339,MarJon Beauchamp,MIL,41,14.0,28,13,0.4,0.1,1.4,0.8,1.1,73.9
340,Marcus Morris Sr.,LAC,59,28.4,32,27,0.6,0.4,3.6,1.8,2.5,72.6
341,Marcus Smart,BOS,51,32.4,36,15,1.5,0.4,2.6,1.5,2.2,70.0
342,Mark Williams,CHA,37,17.7,15,22,0.7,1.1,4.4,2.9,4.7,60.6
343,Markelle Fultz,ORL,47,29.8,23,24,1.5,0.4,2.8,1.8,2.2,81.4
344,Markieff Morris,DAL,31,9.8,16,15,0.3,0.2,1.6,0.9,1.4,66.7
345,Marko Simonovic,CHI,2,1.8,0,2,0.0,0.0,0.0,0.0,0.5,0.0
346,Marvin Bagley III,DET,33,22.6,6,27,0.4,0.8,4.2,2.5,3.7,67.2
347,Mason Plumlee,LAC,66,27.4,20,46,0.6,0.6,6.4,3.7,5.8,63.9
348,Matisse Thybulle,POR,61,15.4,36,25,1.1,0.4,1.2,0.7,0.9,72.7
349,Matt Ryan,MIN,32,9.5,14,18,0.2,0.0,0.7,0.8,1.1,68.6
350,Matthew Dellavedova,SAC,27,6.6,16,11,0.2,0.0,0.4,0.3,0.4,72.7
351,Max Christie,LAL,37,13.7,15,22,0.2,0.2,1.8,0.6,1.2,55.8
352,Max Strus,MIA,67,29.3,34,33,0.6,0.2,2.8,1.4,1.9,72.8
353,Maxi Kleber,DAL,26,25.4,15,11,0.3,0.9,3.0,2.2,3.5,63.7
354,McKinley Wright IV,DAL,21,10.8,11,10,0.3,0.1,1.1,1.0,1.3,74.1
355,Meyers Leonard,MIL,5,6.9,5,0,0.2,0.0,1.6,1.2,1.4,85.7
356,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
357,Micah Potter,UTA,3,4.8,2,1,0.0,0.0,0.7,0.7,1.0,66.7
358,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
359,Michael Porter Jr.,DEN,51,28.9,35,16,0.6,0.5,4.4,1.9,2.7,70.0
360,Mikal Bridges,BKN,69,36.0,36,33,1.1,0.8,3.4,2.2,3.5,61.5
361,Mike Conley,MIN,53,29.9,26,27,1.1,0.2,2.1,1.8,2.7,69.5
362,Mike Muscala,BOS,52,14.9,24,28,0.3,0.4,2.6,2.3,3.5,65.7
363,Miles McBride,NYK,55,11.8,31,24,0.6,0.1,0.6,0.5,0.9,53.8
364,Mitchell Robinson,NYK,48,27.4,28,20,0.9,1.6,4.9,2.7,4.5,60.3
365,Mo Bamba,LAL,47,16.2,23,24,0.3,0.9,3.5,2.0,3.4,58.1
366,Monte Morris,WAS,54,27.8,25,29,0.7,0.2,3.0,1.2,1.9,67.0
367,Montrezl Harrell,PHI,51,12.3,32,19,0.3,0.5,1.6,1.4,2.3,62.9
368,Moritz Wagner,ORL,47,20.7,22,25,0.7,0.2,3.5,2.3,3.0,76.9
369,Moses Brown,NYK,34,8.5,16,18,0.1,0.4,2.4,1.1,1.9,56.1
370,Moses Moody,GSW,50,13.1,27,23,0.3,0.1,1.2,0.9,1.3,64.2
371,Moussa Diabate,LAC,18,9.5,8,10,0.3,0.3,0.9,1.2,1.9,60.0
372,Myles Turner,IND,57,29.6,27,30,0.6,2.4,6.2,4.7,8.5,55.5
373,Naji Marshall,NOP,63,24.9,31,32,0.7,0.2,3.1,1.3,1.8,73.7
374,Nassir Little,POR,47,17.5,22,25,0.3,0.4,2.2,1.4,2.1,66.0
375,Nathan Knight,MIN,34,8.1,16,18,0.3,0.2,0.9,0.6,0.9,65.5
376,Naz Reid,MIN,60,18.0,28,32,0.6,0.8,3.8,2.7,4.2,64.0
377,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
378,Nerlens Noel,BKN,17,11.5,4,13,0.9,0.6,2.1,1.6,2.4,65.9
379,Nic Claxton,BKN,63,29.3,35,28,0.8,2.6,6.7,3.6,6.7,53.0
380,Nick Richards,CHA,55,18.1,17,38,0.2,1.1,3.6,2.3,4.1,55.3
381,Nickeil Alexander-Walker,MIN,45,15.1,21,24,0.6,0.4,1.5,1.1,1.5,74.6
382,Nicolas Batum,LAC,65,21.9,36,29,0.6,0.6,3.3,1.8,2.9,60.2
383,Nikola Jokic,DEN,60,33.8,43,17,1.3,0.7,9.6,5.4,7.9,68.5
384,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
385,Nikola Vucevic,CHI,66,33.8,30,36,0.7,0.8,9.3,4.4,6.5,67.6
386,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
387,Norman Powell,LAC,54,25.8,27,27,0.8,0.3,2.6,1.4,1.8,75.8
388,O.G. Anunoby,TOR,54,35.9,25,29,2.0,0.7,3.7,1.6,2.8,56.9
389,Obi Toppin,NYK,55,14.5,30,25,0.3,0.2,2.4,0.8,1.1,72.4
390,Ochai Agbaji,UTA,45,17.3,25,20,0.2,0.2,1.1,1.0,1.5,65.2
391,Olivier Sarr,OKC,2,10.9,1,1,0.0,0.5,1.5,2.0,2.5,80.0
392,Omer Yurtseven,MIA,1,7.2,0,1,0.0,0.0,0.0,1.0,2.0,50.0
393,Onyeka Okongwu,ATL,66,23.5,34,32,0.7,1.2,4.6,3.3,5.6,58.6
394,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
395,Oshae Brissett,IND,52,16.1,23,29,0.5,0.2,2.5,1.2,1.8,65.9
396,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
397,Ousmane Dieng,OKC,25,16.4,13,12,0.4,0.2,2.6,1.1,2.0,54.9
398,P.J. Tucker,PHI,64,25.7,42,22,0.5,0.2,2.7,1.4,2.0,70.8
399,P.J. Washington,CHA,65,32.8,20,45,0.9,1.2,3.9,2.7,4.3,63.2
400,PJ Dozier,SAC,8,1.8,7,1,0.4,0.0,0.4,0.3,0.3,100.0
401,Paolo Banchero,ORL,61,33.8,25,36,0.9,0.5,5.5,2.6,4.0,65.4
402,Pascal Siakam,TOR,58,37.5,27,31,0.9,0.6,5.7,2.9,4.2,70.4
403,Pat Connaughton,MIL,49,24.6,34,15,0.7,0.1,4.1,1.3,2.2,57.9
404,Patrick Baldwin Jr.,GSW,23,8.8,9,14,0.3,0.2,1.4,0.8,1.0,79.2
405,Patrick Beverley,CHI,53,27.2,26,27,0.8,0.6,2.9,1.6,2.2,73.7
406,Patrick Williams,CHI,66,28.6,30,36,0.8,0.8,3.2,2.1,3.1,68.0
407,Patty Mills,BKN,38,13.6,18,20,0.4,0.1,0.9,0.5,0.6,82.6
408,Paul George,LAC,52,34.5,30,22,1.4,0.3,5.4,2.4,3.5,68.1
409,Paul Reed,PHI,54,10.1,35,19,0.6,0.7,2.0,1.8,2.6,68.1
410,Payton Pritchard,BOS,45,12.5,30,15,0.3,0.0,1.0,0.7,0.8,81.6
411,Peyton Watson,DEN,14,3.2,9,5,0.0,0.1,0.4,0.4,0.6,75.0
412,Precious Achiuwa,TOR,44,22.0,23,21,0.6,0.6,4.3,2.6,4.2,61.6
413,Quentin Grimes,NYK,59,29.4,34,25,0.6,0.4,2.5,1.6,2.3,69.6
414,Quenton Jackson,WAS,3,2.6,2,1,0.0,0.0,0.0,0.0,0.0,0.0
415,R.J. Hampton,DET,34,14.3,7,27,0.7,0.1,1.2,0.8,1.2,64.3
416,RJ Barrett,NYK,63,34.2,35,28,0.5,0.2,4.3,1.6,2.6,63.6
417,Raul Neto,CLE,42,10.2,28,14,0.4,0.1,0.8,0.4,0.5,78.3
418,Reggie Bullock,DAL,65,30.3,33,32,0.8,0.2,3.0,1.5,2.1,71.3
419,Reggie Jackson,DEN,61,24.9,33,28,0.7,0.1,1.7,1.3,1.8,71.2
420,Richaun Holmes,SAC,35,8.7,18,17,0.1,0.3,1.3,0.8,1.5,56.9
421,Ricky Rubio,CLE,22,16.8,15,7,1.0,0.2,2.0,0.5,0.9,60.0
422,Robert Covington,LAC,38,16.4,15,23,0.7,0.8,3.0,1.5,2.8,53.3
423,Robert Williams III,BOS,28,24.2,18,10,0.5,1.2,5.5,1.3,2.1,61.0
424,Robin Lopez,CLE,34,7.5,24,10,0.0,0.2,0.7,1.5,2.1,68.5
425,Rodney McGruder,DET,27,13.2,3,24,0.3,0.0,1.1,0.7,0.9,80.0
426,Romeo Langford,SAS,33,20.2,10,23,0.5,0.4,1.5,0.9,1.5,62.0
427,Ron Harper Jr.,TOR,4,3.5,2,2,0.0,0.0,0.3,0.0,0.5,0.0
428,Royce O'Neale,BKN,64,32.6,36,28,0.9,0.7,4.3,2.7,3.9,70.4
429,Rudy Gay,UTA,52,14.5,27,25,0.3,0.3,2.4,1.0,1.6,64.2
430,Rudy Gobert,MIN,56,30.5,26,30,0.8,1.4,8.4,4.0,6.9,57.9
431,Rui Hachimura,LAL,50,24.3,28,22,0.3,0.4,3.7,1.6,2.4,65.3
432,Russell Westbrook,LAC,60,28.8,28,32,1.1,0.4,4.8,1.5,2.3,65.2
433,Ryan Arcidiacono,POR,15,5.8,8,7,0.2,0.0,0.7,0.1,0.2,66.7
434,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
435,Saben Lee,PHX,22,13.7,14,8,0.7,0.0,1.2,0.5,0.6,85.7
436,Saddiq Bey,ATL,62,28.4,17,45,0.9,0.2,3.4,1.6,2.1,77.9
437,Sam Hauser,BOS,66,15.8,45,21,0.3,0.3,2.1,1.1,1.5,72.0
438,Sam Merrill,CLE,1,4.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
439,Sandro Mamukelashvili,SAS,28,10.0,18,10,0.2,0.2,1.8,1.0,1.5,65.9
440,Santi Aldama,MEM,63,22.1,37,26,0.6,0.7,3.6,2.5,3.9,63.2
441,Scottie Barnes,TOR,65,35.3,30,35,1.0,0.9,4.6,3.3,5.1,64.0
442,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
443,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
444,Seth Curry,BKN,50,21.4,32,18,0.7,0.1,1.6,0.8,1.1,72.2
445,Shaedon Sharpe,POR,67,20.5,30,37,0.4,0.3,1.8,1.2,1.8,69.2
446,Shai Gilgeous-Alexander,OKC,57,35.6,28,29,1.7,1.1,3.9,2.4,3.7,63.8
447,Shake Milton,PHI,63,20.2,45,18,0.3,0.1,2.1,0.9,1.1,82.6
448,Simone Fontecchio,UTA,39,11.6,21,18,0.3,0.2,0.7,0.7,1.2,60.4
449,Spencer Dinwiddie,BKN,66,34.3,35,31,0.8,0.3,2.9,1.2,1.9,62.6
450,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
451,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
452,Stephen Curry,GSW,41,35.0,20,21,1.0,0.4,5.6,1.6,2.3,68.8
453,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
454,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
455,Svi Mykhailiuk,CHA,20,6.7,11,9,0.1,0.0,0.6,0.5,0.6,75.0
456,T.J. McConnell,IND,64,19.7,28,36,1.1,0.1,2.4,0.9,1.1,75.3
457,T.J. Warren,PHX,32,16.6,20,12,0.5,0.3,2.2,1.3,1.8,73.2
458,Taj Gibson,WAS,42,9.7,19,23,0.3,0.2,1.3,1.0,1.4,73.3
459,Talen Horton-Tucker,UTA,54,18.3,27,27,0.6,0.5,2.4,1.1,1.6,65.5
460,Tari Eason,HOU,67,20.4,15,52,1.1,0.6,3.5,1.5,2.1,69.9
461,Taurean Prince,MIN,42,21.4,24,18,0.5,0.4,2.1,1.4,2.0,68.7
462,Terance Mann,LAC,68,23.4,36,32,0.5,0.3,2.6,1.5,2.1,71.2
463,Terence Davis,SAC,52,13.2,31,21,0.7,0.2,1.9,0.7,1.2,62.3
464,Terrence Ross,PHX,48,22.3,19,29,0.6,0.2,1.8,1.0,1.4,73.5
465,Terry Rozier,CHA,59,35.7,18,41,1.2,0.3,3.4,1.2,1.5,78.2
466,Terry Taylor,CHI,28,8.3,10,18,0.1,0.2,0.6,0.4,0.6,64.7
467,Thaddeus Young,TOR,54,14.7,23,31,1.0,0.1,1.8,1.5,1.9,79.2
468,Thanasis Antetokounmpo,MIL,28,4.0,20,8,0.1,0.1,0.7,0.5,0.7,68.4
469,Theo Maledon,CHA,36,16.1,10,26,0.8,0.2,2.1,1.1,1.5,74.5
470,Theo Pinson,DAL,35,6.9,17,18,0.1,0.0,0.9,0.6,0.7,83.3
471,Thomas Bryant,DEN,52,19.4,29,23,0.3,0.5,4.6,3.2,4.6,68.9
472,Tim Hardaway Jr.,DAL,62,30.3,34,28,0.7,0.2,3.2,1.8,2.5,75.0
473,Tobias Harris,PHI,62,33.1,41,21,1.0,0.5,4.9,2.0,2.6,76.7
474,Tony Bradley,CHI,11,2.9,4,7,0.1,0.1,0.9,0.5,0.6,85.7
475,Torrey Craig,PHX,64,25.3,36,28,0.7,0.6,3.7,1.7,2.7,64.2
476,Trae Young,ATL,61,35.0,32,29,1.1,0.1,2.2,1.0,1.2,77.6
477,Tre Jones,SAS,54,29.0,16,38,1.3,0.1,2.8,1.6,2.2,72.3
478,Tre Mann,OKC,58,18.2,26,32,0.6,0.2,1.9,1.0,1.4,70.9
479,Trendon Watford,POR,51,17.6,24,27,0.5,0.1,3.0,1.9,2.6,72.5
480,Trent Forrest,ATL,18,13.3,6,12,0.3,0.1,1.3,1.1,1.3,79.2
481,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
482,Trevor Hudgins,HOU,5,5.7,0,5,0.0,0.0,0.0,0.4,0.4,100.0
483,Trevor Keels,NYK,2,1.9,2,0,0.0,0.0,1.0,0.0,0.0,0.0
484,Trey Lyles,SAC,60,16.6,37,23,0.4,0.5,3.0,1.3,2.0,64.5
485,Trey Murphy III,NOP,65,29.7,30,35,1.0,0.5,2.9,2.2,3.1,70.5
486,Troy Brown Jr.,LAL,62,24.7,30,32,0.8,0.2,3.3,2.0,2.6,76.9
487,Ty Jerome,GSW,44,18.5,21,23,0.5,0.1,1.6,1.2,1.5,77.9
488,TyTy Washington Jr.,HOU,29,13.8,4,25,0.4,0.1,1.3,0.9,1.2,76.5
489,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
490,Tyler Herro,MIA,55,35.3,29,26,0.8,0.3,5.2,2.1,3.0,70.7
491,Tyrese Haliburton,IND,54,33.7,28,26,1.6,0.4,3.1,1.2,1.8,70.5
492,Tyrese Martin,ATL,13,3.5,8,5,0.1,0.0,0.3,0.3,0.3,100.0
493,Tyrese Maxey,PHI,48,32.9,32,16,0.8,0.1,2.3,1.0,1.3,73.4
494,Tyus Jones,MEM,66,23.3,40,26,1.1,0.1,1.9,0.6,0.7,82.6
495,Udoka Azubuike,UTA,26,5.9,14,12,0.2,0.3,1.5,0.5,0.9,56.5
496,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
497,Usman Garuba,HOU,60,13.2,14,46,0.7,0.4,2.7,1.6,2.5,65.8
498,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
499,Victor Oladipo,MIA,36,27.2,21,15,1.4,0.3,2.9,1.5,2.1,72.0
500,Vince Williams Jr.,MEM,11,4.7,6,5,0.4,0.1,0.5,0.3,0.5,60.0
501,Vit Krejci,ATL,22,5.6,11,11,0.1,0.0,0.5,0.1,0.4,33.3
502,Vlatko Cancar,DEN,49,16.3,33,16,0.4,0.2,1.9,1.2,1.7,68.7
503,Walker Kessler,UTA,64,22.3,31,33,0.4,2.3,5.2,3.5,6.7,52.2
504,Wendell Carter Jr.,ORL,45,29.9,20,25,0.4,0.6,6.6,3.7,5.8,63.7
505,Wendell Moore Jr.,MIN,25,5.8,13,12,0.3,0.2,0.6,0.5,0.8,63.2
506,Wenyen Gabriel,LAL,54,14.8,27,27,0.3,0.5,2.3,1.9,3.3,56.7
507,Wesley Matthews,MIL,39,15.6,29,10,0.4,0.3,1.5,0.5,0.9,56.8
508,Will Barton,TOR,45,18.5,20,25,0.4,0.2,2.3,1.1,1.6,69.0
509,Willy Hernangomez,NOP,34,13.0,19,15,0.4,0.4,3.4,1.6,2.6,63.6
510,Xavier Tillman,MEM,47,17.5,29,18,0.9,0.4,2.7,1.4,2.6,54.5
511,Yuta Watanabe,BKN,46,17.7,24,22,0.5,0.3,2.0,1.5,2.3,62.6
512,Zach Collins,SAS,54,22.1,16,38,0.5,0.7,4.4,3.4,6.4,53.9
513,Zach LaVine,CHI,62,36.0,29,33,1.0,0.2,4.2,1.6,2.0,76.4
514,Zeke Nnaji,DEN,43,13.5,29,14,0.3,0.4,1.1,1.4,2.2,63.4
515,Ziaire Williams,MEM,34,15.1,20,14,0.4,0.1,1.7,1.0,1.5,64.7
516,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
