,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
448,Svi Mykhailiuk,CHA,15,10,5,4.8,3.1,3.3,0.1,0.1,0.5,0.5,0.3,4.3,8.7,
449,T.J. McConnell,IND,59,25,34,19.5,42.5,42.9,5.0,0.3,10.2,14.3,6.3,11.7,14.9,
450,T.J. Warren,PHX,28,17,11,18.0,15.8,17.4,1.0,0.1,1.8,2.5,1.2,6.5,7.4,
451,Taj Gibson,WAS,38,17,21,10.0,11.8,9.2,0.8,0.0,1.2,1.9,0.8,6.5,6.7,
452,Talen Horton-Tucker,UTA,48,25,23,17.1,24.6,25.6,3.0,0.3,5.6,8.0,3.6,12.0,14.7,
453,Tari Eason,HOU,60,13,47,19.6,20.2,15.7,1.0,0.2,2.1,2.6,1.2,4.9,6.0,
454,Taurean Prince,MIN,37,21,16,21.3,19.3,20.2,1.6,0.4,2.7,4.2,2.2,8.4,11.6,
455,Terance Mann,LAC,62,33,29,23.5,29.4,26.6,2.2,0.3,3.9,5.8,2.8,7.5,9.4,
456,Terence Davis,SAC,47,27,20,13.9,13.8,15.4,1.3,0.1,2.1,3.1,1.5,9.1,11.0,
457,Terrence Ross,PHX,45,17,28,22.4,14.0,17.9,1.3,0.1,2.9,3.8,1.8,9.5,12.7,
458,Terry Rozier,CHA,52,16,36,35.6,48.4,63.0,4.8,0.7,9.3,12.4,6.0,9.9,12.5,
459,Terry Taylor,CHI,27,10,17,8.6,7.1,6.1,0.4,0.0,0.7,1.1,0.4,5.2,5.2,
460,Thaddeus Young,TOR,49,21,28,15.5,22.4,16.0,1.4,0.1,2.2,3.4,1.7,6.4,7.6,
461,Thanasis Antetokounmpo,MIL,26,18,8,4.1,2.9,2.2,0.2,0.0,0.2,0.3,0.2,5.3,5.3,
462,Theo Maledon,CHA,36,10,26,16.1,29.2,29.9,2.4,0.2,4.5,6.0,2.9,8.2,9.9,
463,Theo Pinson,DAL,33,16,17,7.2,11.5,8.0,0.9,0.1,1.6,2.4,1.1,7.6,9.2,
464,Thomas Bryant,DEN,47,26,21,20.2,20.5,13.0,0.6,0.1,1.1,1.6,0.8,3.0,3.9,
465,Tim Hardaway Jr.,DAL,56,32,24,30.1,30.0,31.5,1.7,0.3,2.9,4.7,2.2,5.7,7.3,
466,Tobias Harris,PHI,56,36,20,33.7,34.9,33.2,2.5,0.4,4.5,6.9,3.1,7.2,8.9,
467,Tony Bradley,CHI,11,4,7,2.9,4.1,3.0,0.1,0.0,0.0,0.0,0.0,2.2,0.0,
468,Torrey Craig,PHX,59,32,27,25.8,24.9,17.1,1.6,0.2,2.9,4.1,1.8,6.4,7.4,
469,Trae Young,ATL,54,29,25,35.3,49.1,70.2,10.2,0.6,17.2,24.7,11.6,20.7,23.7,
470,Tre Jones,SAS,51,14,37,29.3,52.5,60.1,6.3,0.7,12.0,16.0,7.7,12.0,14.6,
471,Tre Mann,OKC,54,25,29,18.2,20.9,23.4,1.6,0.4,3.3,4.1,2.1,7.5,9.9,
472,Trendon Watford,POR,44,22,22,16.4,24.3,16.1,1.7,0.2,3.2,4.4,2.0,7.0,8.0,
473,Trent Forrest,ATL,18,6,12,13.3,18.3,16.6,1.7,0.1,3.2,4.4,1.9,9.4,10.6,
474,Trevelin Queen,IND,7,2,5,10.0,11.4,12.7,0.9,0.3,1.4,2.0,1.3,7.5,11.3,
475,Trevor Hudgins,HOU,5,0,5,5.7,9.4,11.6,0.6,0.2,1.0,1.4,0.8,6.4,8.5,
476,Trevor Keels,NYK,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
477,Trey Lyles,SAC,54,32,22,16.2,18.3,13.8,0.9,0.2,1.6,2.2,1.1,4.7,6.0,
478,Trey Murphy III,NOP,59,27,32,29.1,22.6,22.6,1.3,0.3,2.5,3.2,1.8,5.7,7.8,
479,Troy Brown Jr.,LAL,55,26,29,23.9,18.5,13.5,1.1,0.1,2.3,2.7,1.3,5.8,6.9,
480,Ty Jerome,GSW,39,17,22,18.4,31.9,32.0,2.9,0.4,5.8,8.1,3.6,9.2,11.4,
481,TyTy Washington Jr.,HOU,25,3,22,14.3,22.4,23.7,1.6,0.3,3.2,4.0,2.1,7.1,9.3,
482,Tyler Dorsey,DAL,3,2,1,2.8,0.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
483,Tyler Herro,MIA,48,26,22,35.4,45.4,51.5,4.3,0.8,8.9,11.4,5.6,9.5,12.3,
484,Tyrese Haliburton,IND,50,25,25,33.6,73.3,77.9,10.2,1.0,19.9,27.0,12.4,13.9,16.9,
485,Tyrese Martin,ATL,13,8,5,3.5,3.2,2.8,0.0,0.1,0.2,0.0,0.1,0.0,2.4,
486,Tyrese Maxey,PHI,41,26,15,32.5,47.8,54.2,3.5,0.5,6.3,9.4,4.6,7.4,9.5,
487,Tyus Jones,MEM,59,36,23,22.9,39.7,42.5,4.6,0.5,8.2,11.4,5.2,11.5,13.2,
488,Udoka Azubuike,UTA,25,14,11,5.8,3.6,2.9,0.2,0.0,0.4,0.5,0.3,6.7,7.9,
489,Udonis Haslem,MIA,6,3,3,7.9,7.3,4.8,0.0,0.2,0.5,0.0,0.2,0.0,2.3,
490,Usman Garuba,HOU,53,12,41,13.5,16.4,9.5,0.9,0.1,1.8,2.4,1.1,5.7,6.7,
491,Vernon Carey Jr.,WAS,11,8,3,2.6,3.0,2.2,0.3,0.0,0.4,0.6,0.3,9.1,9.1,
492,Victor Oladipo,MIA,29,18,11,27.6,37.2,42.1,3.7,0.4,7.3,9.7,4.6,9.9,12.3,
493,Vince Williams Jr.,MEM,9,5,4,5.4,4.1,3.2,0.3,0.0,0.7,0.8,0.3,8.1,8.1,
494,Vit Krejci,ATL,22,11,11,5.6,4.7,4.8,0.5,0.0,1.0,1.5,0.6,11.7,12.6,
495,Vlatko Cancar,DEN,47,32,15,16.3,16.7,16.2,1.5,0.1,2.7,3.9,1.7,8.9,10.3,
496,Walker Kessler,UTA,59,29,30,21.6,15.5,12.1,0.8,0.1,1.5,2.2,0.9,5.1,5.8,
497,Wendell Carter Jr.,ORL,42,18,24,29.7,38.4,33.3,2.5,0.1,4.2,6.3,2.9,6.6,7.4,
498,Wendell Moore Jr.,MIN,24,13,11,5.8,7.7,8.0,0.7,0.0,1.1,1.8,0.8,8.6,10.8,
499,Wenyen Gabriel,LAL,47,23,24,15.2,14.4,8.8,0.5,0.0,1.2,1.2,0.5,3.2,3.5,
500,Wesley Matthews,MIL,39,29,10,15.6,10.3,8.5,0.5,0.1,1.2,1.5,0.7,5.0,6.5,
501,Will Barton,WAS,40,18,22,19.6,22.6,25.3,2.4,0.3,4.3,5.9,2.9,10.5,12.9,
502,Willy Hernangomez,NOP,30,16,14,12.8,17.2,14.5,0.9,0.1,1.6,2.4,1.1,5.2,6.2,
503,Xavier Tillman,MEM,40,25,15,15.4,19.2,12.5,1.2,0.1,2.2,2.9,1.4,6.1,7.0,
504,Yuta Watanabe,BKN,44,23,21,17.7,13.1,11.6,0.9,0.1,1.4,2.3,1.0,6.6,7.8,
505,Zach Collins,SAS,49,13,36,21.6,24.8,23.5,2.6,0.1,4.1,6.7,3.1,10.6,12.4,
506,Zach LaVine,CHI,56,26,30,35.9,37.7,48.3,4.0,0.8,7.7,10.1,5.2,10.7,13.8,
507,Zeke Nnaji,DEN,43,29,14,13.5,8.1,8.0,0.3,0.0,0.6,0.7,0.3,3.2,3.7,
508,Ziaire Williams,MEM,29,17,12,16.9,11.7,12.6,0.8,0.1,1.6,2.3,1.1,7.1,9.4,
509,Zion Williamson,NOP,29,17,12,33.0,40.5,44.1,4.6,0.5,9.2,12.8,5.6,11.3,13.7,
