,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
249,Johnny Juzang,UTA,6,2,4,11.4,1.2,0.5,0.8,60.0,0.2,0.2,100,70.0
250,Jonas Valanciunas,NOP,65,31,34,24.5,0.2,0.1,0.4,25.0,0.0,0.0,0.0,25.0
251,Jonathan Isaac,ORL,11,8,3,11.3,0.2,0.1,0.5,16.7,0.0,0.0,-,16.7
252,Jonathan Kuminga,GSW,54,30,24,20.2,0.7,0.3,0.7,42.5,0.1,0.2,36.4,47.5
253,Jordan Clarkson,UTA,61,30,31,32.6,5.9,2.4,6.0,39.7,1.2,3.5,34.3,49.7
254,Jordan Goodwin,WAS,48,18,30,17.4,1.5,0.7,1.7,39.5,0.1,0.5,29.2,43.8
255,Jordan Hall,SAS,9,1,8,9.2,1.1,0.4,1.0,44.4,0.2,0.3,66.7,55.6
256,Jordan McLaughlin,MIN,31,16,15,15.3,0.7,0.3,0.8,34.6,0.1,0.6,21.1,42.3
257,Jordan Nwora,IND,48,32,16,16.6,0.8,0.3,1.2,27.1,0.1,0.5,26.1,32.2
258,Jordan Poole,GSW,68,35,33,30.7,5.3,2.1,6.1,34.3,1.1,3.6,30.7,43.3
259,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.5,0.5,100,0.5,0.5,100,150.0
260,Jose Alvarado,NOP,61,30,31,21.5,1.0,0.4,1.2,32.9,0.2,0.5,32.3,39.7
261,Josh Christopher,HOU,49,9,40,11.5,1.3,0.6,1.5,38.7,0.2,0.5,32.0,44.0
262,Josh Giddey,OKC,63,28,35,30.8,2.0,1.0,2.5,40.0,0.1,0.3,20.0,41.3
263,Josh Green,DAL,48,23,25,25.1,0.4,0.2,0.4,38.1,0.0,0.1,28.6,42.9
264,Josh Hart,NYK,64,35,29,32.7,0.6,0.3,0.9,30.0,0.0,0.2,7.7,30.8
265,Josh Minott,MIN,12,5,7,6.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
266,Josh Okogie,PHX,57,30,27,16.8,0.7,0.3,0.9,29.4,0.1,0.5,30.8,37.3
267,Josh Richardson,NOP,51,15,36,24.2,3.1,1.5,3.3,43.8,0.2,0.6,34.4,47.0
268,Joshua Primo,SAS,4,3,1,23.3,2.3,1.0,2.3,44.4,0.3,0.8,33.3,50.0
269,Jrue Holiday,MIL,55,41,14,33.0,7.7,3.0,7.6,40.0,1.6,4.5,35.9,50.5
270,Juan Toscano-Anderson,UTA,38,15,23,12.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
271,Juancho Hernangomez,TOR,42,20,22,14.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
272,Julian Champagnie,SAS,4,2,2,7.6,0.0,0.0,0.3,0.0,0.0,0.0,-,0.0
273,Julius Randle,NYK,70,40,30,35.9,6.4,2.7,6.7,40.2,1.0,3.0,34.3,48.0
274,Justin Champagnie,TOR,3,2,1,3.6,0.0,0.0,0.0,-,-,-,-,-
275,Justin Holiday,DAL,36,15,21,15.6,0.7,0.3,1.0,27.8,0.2,0.5,33.3,36.1
276,Justin Jackson,BOS,23,15,8,4.7,0.1,0.0,0.2,20.0,0.0,0.1,50.0,30.0
277,Justise Winslow,POR,29,15,14,26.8,0.6,0.3,1.0,32.1,0.0,0.0,0.0,32.1
278,Jusuf Nurkic,POR,48,23,25,26.7,0.1,0.1,0.2,30.0,0.0,0.0,50.0,35.0
279,KZ Okpala,SAC,35,19,16,7.1,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
280,Kai Jones,CHA,35,9,26,9.2,0.1,0.1,0.2,28.6,0.0,0.0,-,28.6
281,Karl-Anthony Towns,MIN,21,10,11,33.8,1.4,0.6,1.5,38.7,0.2,0.5,45.5,46.8
282,Kawhi Leonard,LAC,41,26,15,33.4,8.8,4.0,8.3,47.8,0.8,1.9,41.8,52.6
283,Keegan Murray,SAC,64,39,25,29.6,1.2,0.5,1.1,45.1,0.2,0.4,39.3,52.8
284,Keita Bates-Diop,SAS,53,13,40,21.2,0.3,0.2,0.5,30.8,0.0,0.1,0.0,30.8
285,Keldon Johnson,SAS,57,15,42,32.7,2.0,0.8,2.8,29.2,0.3,1.2,25.4,34.8
286,Kelly Olynyk,UTA,56,26,30,28.3,0.9,0.4,1.0,39.3,0.1,0.3,38.9,45.5
287,Kelly Oubre Jr.,CHA,44,15,29,32.7,3.5,1.5,3.9,39.4,0.5,1.5,32.4,45.9
288,Kemba Walker,DAL,9,5,4,16.0,3.7,1.4,3.4,41.9,0.8,2.3,33.3,53.2
289,Kendall Brown,IND,6,1,5,6.7,0.3,0.2,0.2,100,0.0,0.0,-,100
290,Kendrick Nunn,WAS,58,28,30,13.8,2.0,0.8,2.2,36.4,0.3,1.1,32.8,44.2
291,Kennedy Chandler,MEM,28,18,10,8.3,0.4,0.2,0.5,38.5,0.0,0.1,0.0,38.5
292,Kenneth Lofton Jr.,MEM,12,8,4,3.4,0.2,0.1,0.4,20.0,0.0,0.1,0.0,20.0
293,Kenrich Williams,OKC,53,26,27,22.8,1.0,0.5,1.2,39.1,0.1,0.3,28.6,42.2
294,Kentavious Caldwell-Pope,DEN,65,45,20,31.7,2.1,1.0,2.3,41.4,0.2,0.7,30.2,45.7
295,Kenyon Martin Jr.,HOU,67,15,52,27.0,0.0,0.0,0.1,12.5,0.0,0.1,0.0,12.5
296,Keon Ellis,SAC,10,5,5,3.7,0.9,0.3,0.4,75.0,0.3,0.4,75.0,112.5
297,Keon Johnson,POR,35,13,22,9.6,0.9,0.3,1.3,25.5,0.2,0.7,34.8,34.0
298,Kessler Edwards,SAC,20,9,11,6.7,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
299,Kevin Durant,PHX,42,29,13,35.7,12.0,5.6,10.2,55.0,0.8,2.2,37.2,59.1
300,Kevin Huerter,SAC,63,37,26,30.0,4.0,1.5,3.6,42.5,0.9,2.1,43.3,55.3
301,Kevin Knox II,POR,50,10,40,12.7,0.4,0.2,0.6,28.1,0.0,0.3,13.3,31.3
302,Kevin Love,MIA,50,27,23,20.3,1.0,0.4,1.1,37.0,0.2,0.7,32.4,48.1
303,Kevin Porter Jr.,HOU,45,12,33,33.5,6.5,2.6,7.0,36.7,1.3,4.1,31.9,46.0
304,Kevon Harris,ORL,27,10,17,12.4,0.2,0.1,0.3,22.2,0.1,0.3,28.6,33.3
305,Kevon Looney,GSW,68,35,33,23.4,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
306,Khem Birch,SAS,20,9,11,8.1,0.0,0.0,0.0,-,0.0,0.0,-,-
307,Khris Middleton,MIL,24,19,5,23.0,4.7,2.0,5.4,36.9,0.7,2.3,31.5,43.5
308,Killian Hayes,DET,62,14,48,26.9,4.1,1.9,5.0,37.9,0.3,1.1,25.8,40.7
309,Kira Lewis Jr.,NOP,20,8,12,10.9,0.9,0.4,1.0,42.1,0.1,0.3,40.0,47.4
310,Klay Thompson,GSW,56,30,26,32.8,6.2,2.6,6.4,40.2,1.1,2.8,39.5,48.9
311,Kris Dunn,UTA,8,4,4,22.4,0.5,0.3,0.5,50.0,0.0,0.0,-,50.0
312,Kristaps Porzingis,WAS,58,24,34,32.8,3.1,1.5,3.4,43.2,0.2,0.5,32.3,45.7
313,Kyle Anderson,MIN,55,28,27,26.8,0.9,0.4,0.9,42.3,0.1,0.2,50.0,47.1
314,Kyle Kuzma,WAS,62,29,33,35.2,3.5,1.4,4.5,31.5,0.7,2.3,30.8,39.4
315,Kyle Lowry,MIA,45,22,23,33.3,3.2,1.2,3.3,37.3,0.7,2.2,32.7,48.0
316,Kyrie Irving,DAL,51,29,22,37.1,10.6,4.4,9.6,46.0,1.8,4.7,37.8,55.2
317,LaMelo Ball,CHA,36,13,23,35.2,7.8,3.0,8.2,36.7,1.8,5.1,34.8,47.6
318,Lamar Stevens,CLE,50,31,19,18.1,0.6,0.3,0.8,35.9,0.0,0.0,0.0,35.9
319,Landry Shamet,PHX,30,14,16,21.4,2.2,0.8,2.7,30.0,0.6,1.7,34.6,41.3
320,Larry Nance Jr.,NOP,51,25,26,22.0,0.2,0.1,0.2,33.3,0.0,0.0,0.0,33.3
321,Lauri Markkanen,UTA,61,31,30,34.4,2.0,0.9,2.2,40.9,0.3,0.8,32.7,47.0
322,LeBron James,LAL,47,24,23,36.1,5.0,2.1,6.4,32.0,0.8,2.8,29.5,38.4
323,Leandro Bolmaro,UTA,14,8,6,4.9,0.3,0.1,0.4,40.0,0.0,0.0,-,40.0
324,Lindell Wigginton,MIL,1,1,0,0.7,0.0,0.0,0.0,-,-,-,-,-
325,Lindy Waters III,OKC,31,15,16,12.1,0.7,0.3,0.7,38.1,0.2,0.6,27.8,50.0
326,Lonnie Walker IV,LAL,49,22,27,25.2,1.9,0.8,2.4,35.3,0.3,0.9,29.5,40.9
327,Luguentz Dort,OKC,61,30,31,30.2,1.4,0.6,1.6,34.7,0.2,0.9,27.8,42.3
328,Luka Doncic,DAL,57,31,26,36.3,11.7,4.7,11.9,39.4,2.4,6.9,34.3,49.3
329,Luka Garza,MIN,24,13,11,8.9,0.2,0.1,0.1,66.7,0.0,0.0,-,66.7
330,Luke Kennard,MEM,45,26,19,20.9,1.7,0.7,1.8,41.3,0.3,0.7,36.4,48.8
331,Luke Kornet,BOS,56,36,20,11.4,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
332,Malachi Flynn,TOR,43,21,22,13.7,1.2,0.5,1.8,27.6,0.2,0.8,30.3,34.2
333,Malaki Branham,SAS,52,11,41,22.3,2.6,1.2,2.8,44.1,0.2,0.7,22.2,46.9
334,Malcolm Brogdon,BOS,57,40,17,25.6,4.1,1.6,3.6,44.4,0.9,1.9,45.0,56.3
335,Malcolm Hill,CHI,5,4,1,1.8,0.0,0.0,0.0,-,0.0,0.0,-,-
336,Malik Beasley,LAL,67,35,32,26.6,3.9,1.5,4.0,38.5,0.9,2.4,37.1,49.6
337,Malik Monk,SAC,63,39,24,22.5,2.6,1.0,2.8,36.0,0.6,1.8,31.3,46.0
338,Mamadi Diakite,CLE,16,12,4,6.2,0.2,0.1,0.3,25.0,0.1,0.1,50.0,37.5
339,MarJon Beauchamp,MIL,41,28,13,14.0,1.0,0.4,1.2,32.7,0.2,0.7,30.0,41.8
340,Marcus Morris Sr.,LAC,59,32,27,28.4,3.9,1.8,4.1,44.2,0.3,0.7,36.4,47.5
341,Marcus Smart,BOS,51,36,15,32.4,1.4,0.5,1.8,30.0,0.3,1.1,27.8,38.3
342,Mark Williams,CHA,37,15,22,17.7,0.1,0.0,0.0,100,-,-,-,100
343,Markelle Fultz,ORL,47,23,24,29.8,3.2,1.5,3.5,43.4,0.1,0.3,38.5,44.9
344,Markieff Morris,DAL,31,16,15,9.8,0.4,0.2,0.5,40.0,0.0,0.0,100,43.3
345,Marko Simonovic,CHI,3,1,2,1.5,0.0,0.0,0.0,-,0.0,0.0,-,-
346,Marvin Bagley III,DET,33,6,27,22.6,0.5,0.2,0.8,28.6,0.0,0.2,14.3,30.4
347,Mason Plumlee,LAC,66,20,46,27.4,0.3,0.1,0.3,52.9,-,-,-,52.9
348,Matisse Thybulle,POR,61,36,25,15.4,0.2,0.1,0.2,40.0,0.1,0.1,44.4,60.0
349,Matt Ryan,MIN,32,14,18,9.5,0.4,0.2,0.6,25.0,0.1,0.3,37.5,32.5
350,Matthew Dellavedova,SAC,27,16,11,6.6,0.3,0.1,0.4,27.3,0.1,0.1,50.0,36.4
351,Max Christie,LAL,37,15,22,13.7,0.6,0.3,0.6,47.6,0.1,0.1,66.7,52.4
352,Max Strus,MIA,67,34,33,29.3,1.3,0.5,1.5,31.7,0.3,1.1,28.9,42.6
353,Maxi Kleber,DAL,26,15,11,25.4,0.1,0.0,0.2,25.0,0.0,0.1,0.0,25.0
354,McKinley Wright IV,DAL,21,11,10,10.8,0.6,0.3,0.7,40.0,0.0,0.2,20.0,43.3
355,Meyers Leonard,MIL,5,5,0,6.9,0.0,0.0,0.0,-,0.0,0.0,-,-
356,Mfiondu Kabengele,BOS,2,1,1,7.0,0.0,0.0,0.0,-,0.0,0.0,-,-
357,Micah Potter,UTA,3,2,1,4.8,0.0,0.0,0.0,-,-,-,-,-
358,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,-,-,-,-,-
359,Michael Porter Jr.,DEN,51,35,16,28.9,3.3,1.3,3.5,37.4,0.6,1.8,34.8,46.4
360,Mikal Bridges,BKN,69,36,33,36.0,4.9,2.3,5.1,44.5,0.3,0.8,38.5,47.3
361,Mike Conley,MIN,53,26,27,29.9,3.6,1.3,4.2,32.3,0.9,2.9,30.8,43.2
362,Mike Muscala,BOS,52,24,28,14.9,0.5,0.2,0.3,55.6,0.1,0.2,62.5,69.4
363,Miles McBride,NYK,55,31,24,11.8,0.5,0.2,0.9,25.0,0.1,0.4,18.2,29.2
364,Mitchell Robinson,NYK,48,28,20,27.4,0.0,0.0,0.0,0.0,-,-,-,0.0
365,Mo Bamba,LAL,47,23,24,16.2,0.1,0.0,0.2,11.1,0.0,0.1,16.7,16.7
366,Monte Morris,WAS,54,25,29,27.8,3.7,1.6,3.5,46.3,0.4,1.2,38.1,52.6
367,Montrezl Harrell,PHI,51,32,19,12.3,0.0,0.0,0.1,16.7,0.0,0.0,-,16.7
368,Moritz Wagner,ORL,47,22,25,20.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
369,Moses Brown,NYK,34,16,18,8.5,0.0,0.0,0.0,-,-,-,-,-
370,Moses Moody,GSW,51,28,23,13.2,0.4,0.2,0.4,40.0,0.1,0.2,27.3,47.5
371,Moussa Diabate,LAC,18,8,10,9.5,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
372,Myles Turner,IND,57,27,30,29.6,0.9,0.4,0.9,40.4,0.1,0.3,36.8,47.1
373,Naji Marshall,NOP,63,31,32,24.9,0.8,0.4,1.1,33.8,0.0,0.2,7.7,34.5
374,Nassir Little,POR,47,22,25,17.5,1.5,0.6,1.3,46.0,0.3,0.6,46.2,55.6
375,Nathan Knight,MIN,34,16,18,8.1,0.1,0.0,0.1,25.0,0.0,0.1,33.3,37.5
376,Naz Reid,MIN,60,28,32,18.0,0.2,0.1,0.4,17.4,0.0,0.2,14.3,21.7
377,Neemias Queta,SAC,4,1,3,6.1,0.0,0.0,0.0,-,-,-,-,-
378,Nerlens Noel,BKN,17,4,13,11.5,0.1,0.1,0.2,25.0,0.0,0.0,-,25.0
379,Nic Claxton,BKN,63,35,28,29.3,0.1,0.0,0.1,75.0,0.0,0.0,0.0,75.0
380,Nick Richards,CHA,55,17,38,18.1,0.0,0.0,0.1,0.0,-,-,-,0.0
381,Nickeil Alexander-Walker,MIN,45,21,24,15.1,1.8,0.7,1.6,43.7,0.4,0.9,42.5,55.6
382,Nicolas Batum,LAC,65,36,29,21.9,0.3,0.1,0.2,46.7,0.1,0.2,54.5,66.7
383,Nikola Jokic,DEN,60,43,17,33.8,1.3,0.6,1.2,47.1,0.2,0.3,45.0,53.6
384,Nikola Jovic,MIA,15,7,8,13.6,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
385,Nikola Vucevic,CHI,67,31,36,33.8,0.6,0.3,1.0,31.3,0.0,0.0,-,31.3
386,Noah Vonleh,BOS,23,17,6,7.5,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
387,Norman Powell,LAC,54,27,27,25.8,3.1,1.3,3.2,39.1,0.5,1.5,34.9,47.4
388,O.G. Anunoby,TOR,54,25,29,35.9,1.7,0.8,2.2,34.5,0.1,0.6,25.8,37.8
389,Obi Toppin,NYK,55,30,25,14.5,0.2,0.1,0.4,21.7,0.1,0.3,21.4,28.3
390,Ochai Agbaji,UTA,45,25,20,17.3,0.2,0.1,0.3,30.8,0.1,0.2,30.0,42.3
391,Olivier Sarr,OKC,2,1,1,10.8,0.0,0.0,0.0,-,0.0,0.0,-,-
392,Omer Yurtseven,MIA,1,0,1,7.2,0.0,0.0,0.0,-,-,-,-,-
393,Onyeka Okongwu,ATL,66,34,32,23.5,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
394,Orlando Robinson,MIA,29,17,12,13.7,0.0,0.0,0.0,-,0.0,0.0,-,-
395,Oshae Brissett,IND,52,23,29,16.1,0.2,0.1,0.2,25.0,0.0,0.1,33.3,33.3
396,Otto Porter Jr.,TOR,8,4,4,18.3,0.5,0.3,0.8,33.3,0.0,0.1,0.0,33.3
397,Ousmane Dieng,OKC,25,13,12,16.4,0.1,0.0,0.5,7.7,0.0,0.3,12.5,11.5
398,P.J. Tucker,PHI,64,42,22,25.7,0.0,0.0,0.1,14.3,0.0,0.0,33.3,21.4
399,P.J. Washington,CHA,65,20,45,32.8,2.0,0.8,2.3,36.7,0.4,0.9,38.3,44.3
400,PJ Dozier,SAC,8,7,1,1.8,0.4,0.1,0.4,33.3,0.1,0.3,50.0,50.0
401,Paolo Banchero,ORL,61,25,36,33.8,4.5,2.0,5.9,34.2,0.5,1.9,24.8,38.2
402,Pascal Siakam,TOR,58,27,31,37.5,5.6,2.6,6.3,41.9,0.3,1.1,29.0,44.4
403,Pat Connaughton,MIL,49,34,15,24.6,0.5,0.2,0.3,50.0,0.1,0.3,50.0,71.9
404,Patrick Baldwin Jr.,GSW,23,9,14,8.8,0.3,0.1,0.4,30.0,0.1,0.1,66.7,40.0
405,Patrick Beverley,CHI,53,26,27,27.2,0.9,0.4,0.8,50.0,0.2,0.5,41.7,62.5
406,Patrick Williams,CHI,67,31,36,28.6,1.5,0.7,1.8,39.8,0.1,0.2,35.7,41.9
407,Patty Mills,BKN,38,18,20,13.6,1.8,0.8,1.8,41.4,0.3,0.7,42.3,49.3
408,Paul George,LAC,52,30,22,34.5,7.8,3.2,8.1,39.4,1.4,3.8,36.0,48.0
409,Paul Reed,PHI,54,35,19,10.1,0.0,0.0,0.1,25.0,0.0,0.0,-,25.0
410,Payton Pritchard,BOS,45,30,15,12.5,0.9,0.4,1.2,29.1,0.2,0.8,24.3,37.3
411,Peyton Watson,DEN,14,9,5,3.2,0.1,0.1,0.2,33.3,0.0,0.0,-,33.3
412,Precious Achiuwa,TOR,44,23,21,22.0,0.3,0.1,0.6,20.0,0.0,0.2,28.6,24.0
413,Quentin Grimes,NYK,59,34,25,29.4,0.6,0.2,0.9,25.0,0.2,0.6,27.8,34.6
414,Quenton Jackson,WAS,3,2,1,2.6,0.0,0.0,0.0,-,0.0,0.0,-,-
415,R.J. Hampton,DET,34,7,27,14.3,0.7,0.3,1.1,27.0,0.1,0.5,23.5,32.4
416,RJ Barrett,NYK,63,35,28,34.2,1.3,0.6,2.3,25.7,0.2,0.8,20.8,29.2
417,Raul Neto,CLE,42,28,14,10.2,0.5,0.2,0.4,52.9,0.0,0.2,28.6,58.8
418,Reggie Bullock,DAL,65,33,32,30.3,0.3,0.1,0.5,25.0,0.0,0.2,18.8,29.7
419,Reggie Jackson,DEN,61,33,28,24.9,2.5,1.1,3.3,34.5,0.2,1.2,21.1,38.3
420,Richaun Holmes,SAC,35,18,17,8.7,0.0,0.0,0.0,-,0.0,0.0,-,-
421,Ricky Rubio,CLE,22,15,7,16.8,2.0,0.9,2.4,38.5,0.2,0.9,21.1,42.3
422,Robert Covington,LAC,38,15,23,16.4,0.2,0.1,0.3,27.3,0.0,0.1,20.0,31.8
423,Robert Williams III,BOS,28,18,10,24.2,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
424,Robin Lopez,CLE,34,24,10,7.5,0.1,0.0,0.0,100,0.0,0.0,-,100
425,Rodney McGruder,DET,27,3,24,13.2,0.6,0.2,0.6,35.3,0.1,0.3,44.4,47.1
426,Romeo Langford,SAS,34,10,24,20.1,1.1,0.6,1.2,47.5,0.0,0.1,0.0,47.5
427,Ron Harper Jr.,TOR,4,2,2,3.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
428,Royce O'Neale,BKN,64,36,28,32.6,1.0,0.4,1.0,34.8,0.3,0.8,37.3,49.2
429,Rudy Gay,UTA,52,27,25,14.5,1.3,0.6,1.5,41.8,0.1,0.3,26.7,44.3
430,Rudy Gobert,MIN,56,26,30,30.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
431,Rui Hachimura,LAL,50,28,22,24.3,2.9,1.5,3.0,49.3,0.0,0.1,0.0,49.3
432,Russell Westbrook,LAC,60,28,32,28.8,2.8,1.2,3.8,32.7,0.4,1.4,25.6,37.6
433,Ryan Arcidiacono,POR,15,8,7,5.8,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
434,Ryan Rollins,GSW,12,5,7,5.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
435,Saben Lee,PHX,22,14,8,13.7,0.4,0.2,0.8,23.5,0.0,0.4,12.5,26.5
436,Saddiq Bey,ATL,63,17,46,28.4,2.1,0.8,2.6,31.1,0.4,1.5,29.8,39.6
437,Sam Hauser,BOS,66,45,21,15.8,0.4,0.1,0.4,31.0,0.1,0.3,30.4,43.1
438,Sam Merrill,CLE,1,1,0,4.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
439,Sandro Mamukelashvili,SAS,28,18,10,10.0,0.1,0.0,0.0,100,0.0,0.0,100,150.0
440,Santi Aldama,MEM,63,37,26,22.1,0.4,0.2,0.5,30.3,0.1,0.3,33.3,40.9
441,Scottie Barnes,TOR,65,30,35,35.3,2.0,0.9,2.9,31.4,0.2,0.8,23.5,34.6
442,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.5,0.2,0.8,20.0,0.2,0.3,50.0,30.0
443,Serge Ibaka,MIL,16,11,5,11.6,0.3,0.1,0.3,40.0,0.0,0.0,-,40.0
444,Seth Curry,BKN,50,32,18,21.4,4.3,1.9,3.7,50.3,0.5,1.2,41.7,57.0
445,Shaedon Sharpe,POR,67,30,37,20.5,1.5,0.7,2.0,32.8,0.2,1.0,19.4,37.7
446,Shai Gilgeous-Alexander,OKC,57,28,29,35.6,9.3,4.3,9.2,46.9,0.6,1.8,35.3,50.3
447,Shake Milton,PHI,63,45,18,20.2,1.2,0.5,1.6,34.3,0.1,0.4,33.3,38.4
448,Simone Fontecchio,UTA,39,21,18,11.6,0.9,0.4,1.0,35.0,0.2,0.6,25.0,42.5
449,Spencer Dinwiddie,BKN,66,35,31,34.3,5.5,2.1,5.6,37.6,1.3,3.6,34.9,48.8
450,Stanley Johnson,SAS,30,5,25,15.6,0.7,0.3,0.7,45.5,0.1,0.2,40.0,50.0
451,Stanley Umude,DET,1,0,1,2.1,0.0,0.0,0.0,-,0.0,0.0,-,-
452,Stephen Curry,GSW,42,21,21,34.7,11.2,4.1,8.9,46.4,2.9,6.1,47.7,62.8
453,Sterling Brown,LAL,4,2,2,6.1,0.0,0.0,0.0,-,0.0,0.0,-,-
454,Steven Adams,MEM,42,28,14,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
455,Svi Mykhailiuk,CHA,20,11,9,6.7,0.7,0.3,0.6,41.7,0.2,0.4,57.1,58.3
456,T.J. McConnell,IND,64,28,36,19.7,1.9,0.9,1.7,51.4,0.1,0.2,61.5,55.0
457,T.J. Warren,PHX,32,20,12,16.6,2.5,1.2,2.6,47.0,0.0,0.2,14.3,47.6
458,Taj Gibson,WAS,42,19,23,9.7,0.2,0.1,0.2,62.5,0.0,0.0,0.0,62.5
459,Talen Horton-Tucker,UTA,54,27,27,18.3,1.9,0.8,2.2,35.3,0.4,1.2,30.2,43.3
460,Tari Eason,HOU,67,15,52,20.4,0.2,0.1,0.4,18.5,0.0,0.1,12.5,20.4
461,Taurean Prince,MIN,42,24,18,21.4,1.2,0.5,1.3,40.7,0.1,0.5,28.6,46.3
462,Terance Mann,LAC,68,36,32,23.4,1.6,0.6,1.4,45.4,0.3,0.7,40.4,55.2
463,Terence Davis,SAC,52,31,21,13.2,1.4,0.5,1.3,38.6,0.4,1.0,39.6,53.6
464,Terrence Ross,PHX,48,19,29,22.3,2.9,1.3,2.9,46.0,0.3,0.9,30.2,50.7
465,Terry Rozier,CHA,59,18,41,35.7,7.4,3.0,8.2,36.6,1.4,4.3,31.4,44.9
466,Terry Taylor,CHI,28,10,18,8.3,0.1,0.0,0.2,20.0,0.0,0.0,0.0,20.0
467,Thaddeus Young,TOR,54,23,31,14.7,0.1,0.1,0.2,33.3,0.0,0.0,0.0,33.3
468,Thanasis Antetokounmpo,MIL,28,20,8,4.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
469,Theo Maledon,CHA,36,10,26,16.1,1.1,0.5,1.5,32.7,0.1,0.8,17.9,37.3
470,Theo Pinson,DAL,35,17,18,6.9,0.2,0.1,0.2,50.0,0.1,0.1,40.0,66.7
471,Thomas Bryant,DEN,52,29,23,19.4,0.1,0.1,0.2,30.0,0.0,0.0,0.0,30.0
472,Tim Hardaway Jr.,DAL,62,34,28,30.3,3.2,1.3,3.5,36.7,0.6,1.8,36.0,46.0
473,Tobias Harris,PHI,62,41,21,33.1,1.9,0.9,2.0,43.1,0.2,0.4,44.4,48.0
474,Tony Bradley,CHI,12,5,7,2.8,0.0,0.0,0.0,-,0.0,0.0,-,-
475,Torrey Craig,PHX,64,36,28,25.3,0.2,0.1,0.6,15.8,0.0,0.2,20.0,18.4
476,Trae Young,ATL,61,32,29,35.0,9.6,4.0,10.3,38.3,1.7,5.2,32.8,46.5
477,Tre Jones,SAS,55,16,39,29.0,2.9,1.4,4.0,36.1,0.0,0.5,7.7,36.5
478,Tre Mann,OKC,58,26,32,18.2,3.5,1.4,3.8,36.2,0.7,2.4,30.3,46.1
479,Trendon Watford,POR,51,24,27,17.6,0.4,0.2,0.4,45.0,0.0,0.0,0.0,45.0
480,Trent Forrest,ATL,18,6,12,13.3,0.8,0.4,0.7,53.8,0.0,0.1,0.0,53.8
481,Trevelin Queen,IND,7,2,5,10.0,0.4,0.1,1.6,9.1,0.1,1.4,10.0,13.6
482,Trevor Hudgins,HOU,5,0,5,5.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
483,Trevor Keels,NYK,2,2,0,1.9,0.0,0.0,0.0,-,0.0,0.0,-,-
484,Trey Lyles,SAC,60,37,23,16.6,0.2,0.1,0.3,25.0,0.1,0.3,25.0,35.0
485,Trey Murphy III,NOP,65,30,35,29.7,0.8,0.3,0.9,33.9,0.2,0.5,40.6,44.9
486,Troy Brown Jr.,LAL,62,30,32,24.7,0.8,0.3,0.9,36.8,0.1,0.4,36.0,44.7
487,Ty Jerome,GSW,44,21,23,18.5,1.9,0.8,1.9,44.6,0.3,0.6,40.7,51.2
488,TyTy Washington Jr.,HOU,29,4,25,13.8,2.0,0.9,2.5,36.1,0.2,0.8,21.7,39.6
489,Tyler Dorsey,DAL,3,2,1,2.8,2.0,1.0,1.0,100,0.0,0.0,-,100
490,Tyler Herro,MIA,55,29,26,35.3,7.9,3.2,8.4,37.8,1.5,4.1,37.2,47.0
491,Tyrese Haliburton,IND,54,28,26,33.7,8.6,3.2,7.5,42.0,2.2,5.5,40.3,56.8
492,Tyrese Martin,ATL,13,8,5,3.5,0.4,0.2,0.3,50.0,0.1,0.1,100,62.5
493,Tyrese Maxey,PHI,48,32,16,32.9,5.3,2.2,5.4,40.8,0.8,2.2,37.4,48.5
494,Tyus Jones,MEM,66,40,26,23.3,3.7,1.6,3.8,43.2,0.4,1.2,37.2,49.0
495,Udoka Azubuike,UTA,26,14,12,5.9,0.0,0.0,0.0,-,-,-,-,-
496,Udonis Haslem,MIA,6,3,3,7.9,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
497,Usman Garuba,HOU,60,14,46,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
