,PLAYER,TEAM,GP,W,L,MIN,Touches,Post Ups,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
143,Eric Gordon,LAC,52,14,38,29.2,40.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Eugene Omoruyi,OKC,23,9,14,11.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Evan Fournier,NYK,23,13,10,18.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Evan Mobley,CLE,62,37,25,34.1,58.3,2.1,0.4,1.1,38.8,0.3,0.5,70.0,1.2,57.4,0.4,19.4,0.1,5.4,0.2,9.3,0.2,11.6
147,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Frank Kaminsky,HOU,30,11,19,6.8,14.0,0.2,0.1,0.1,66.7,0.1,0.1,100.0,0.2,100.0,0.1,33.3,0.0,16.7,0.0,0.0,0.0,16.7
149,Frank Ntilikina,DAL,38,18,20,12.2,16.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
150,Franz Wagner,ORL,61,25,36,33.2,54.4,0.3,0.0,0.1,28.6,0.1,0.2,90.0,0.2,68.4,0.1,31.6,0.0,10.5,0.0,0.0,0.1,26.3
151,Fred VanVleet,TOR,51,25,26,36.9,84.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
152,Furkan Korkmaz,PHI,25,17,8,10.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Gabe Vincent,MIA,48,26,22,26.3,44.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Garrett Temple,NOP,19,11,8,7.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Garrison Mathews,ATL,47,13,34,12.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Gary Harris,ORL,33,14,19,24.8,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Gary Payton II,GSW,15,8,7,17.0,23.0,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Gary Trent Jr.,TOR,54,26,28,33.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,George Hill,IND,36,24,12,18.8,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Georges Niang,PHI,58,38,20,19.4,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Giannis Antetokounmpo,MIL,49,37,12,32.4,79.3,4.6,0.8,1.7,43.5,0.6,0.7,77.1,2.1,45.7,1.8,39.5,0.5,11.2,0.5,10.8,0.3,7.6
162,Goga Bitadze,ORL,22,8,14,9.6,14.7,0.3,0.0,0.1,33.3,0.0,0.2,25.0,0.1,42.9,0.0,14.3,0.0,0.0,0.0,0.0,0.1,28.6
163,Goran Dragic,CHI,50,22,28,15.5,34.4,0.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
164,Gordon Hayward,CHA,37,15,22,31.3,48.2,0.5,0.1,0.1,50.0,0.1,0.1,50.0,0.2,31.6,0.3,52.6,0.1,15.8,0.0,5.3,0.1,10.5
165,Gorgui Dieng,SAS,21,2,19,9.6,17.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,57.1,0.0,14.3,0.1,28.6,0.0,0.0
166,Grant Williams,BOS,61,44,17,27.3,31.6,0.1,0.0,0.1,20.0,0.0,0.0,0.0,0.0,33.3,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
167,Grayson Allen,MIL,57,42,15,27.6,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Greg Brown III,POR,16,10,6,5.8,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Hamidou Diallo,DET,52,12,40,17.2,26.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.0,14.3,0.0,14.3,0.0,0.0
170,Harrison Barnes,SAC,61,36,25,32.7,47.4,0.7,0.2,0.2,78.6,0.2,0.3,83.3,0.7,97.6,0.2,36.6,0.0,2.4,0.0,2.4,0.1,22.0
171,Haywood Highsmith,MIA,44,23,21,19.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
172,Herbert Jones,NOP,46,19,27,28.7,41.3,0.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,100.0,0.0,33.3,0.0,33.3,0.0,0.0,0.0,66.7
173,Immanuel Quickley,NYK,62,36,26,27.8,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Isaac Okoro,CLE,64,39,25,21.2,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Isaiah Hartenstein,NYK,63,36,27,19.6,29.5,0.2,0.1,0.1,80.0,0.0,0.0,50.0,0.1,75.0,0.1,41.7,0.0,16.7,0.0,8.3,0.0,8.3
176,Isaiah Jackson,IND,45,17,28,15.3,21.4,0.3,0.0,0.1,33.3,0.1,0.1,83.3,0.2,64.3,0.1,35.7,0.0,7.1,0.0,0.0,0.1,21.4
177,Isaiah Joe,OKC,53,25,28,16.6,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Isaiah Livers,DET,39,9,30,21.0,23.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Isaiah Mobley,CLE,8,5,3,3.3,5.1,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Isaiah Roby,SAS,41,9,32,11.3,18.8,0.2,0.0,0.0,100.0,0.0,0.0,50.0,0.1,71.4,0.1,42.9,0.0,0.0,0.0,0.0,0.0,14.3
181,Isaiah Stewart,DET,49,12,37,28.3,39.2,0.8,0.1,0.4,31.6,0.1,0.1,66.7,0.3,42.1,0.2,26.3,0.1,10.5,0.1,15.8,0.1,7.9
182,Isaiah Todd,WAS,4,2,2,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Ish Smith,DEN,31,20,11,10.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Ish Wainright,PHX,44,23,21,15.6,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ivica Zubac,LAC,60,32,28,29.4,42.7,1.8,0.6,1.0,59.3,0.3,0.4,76.9,1.5,82.6,0.3,18.3,0.1,4.6,0.2,10.1,0.2,11.9
186,JD Davison,BOS,6,5,1,2.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,JT Thor,CHA,50,15,35,11.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Ja Morant,MEM,51,33,18,32.6,79.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,37.5,0.0,0.0,0.0,12.5,0.0,0.0
189,JaMychal Green,GSW,42,22,20,14.4,23.0,0.5,0.0,0.0,100.0,0.0,0.0,50.0,0.1,26.3,0.3,68.4,0.0,10.5,0.1,15.8,0.0,5.3
190,JaVale McGee,DAL,36,17,19,8.1,11.6,0.4,0.1,0.3,30.0,0.1,0.1,100.0,0.2,57.1,0.1,14.3,0.0,0.0,0.0,7.1,0.0,7.1
191,Jabari Smith Jr.,HOU,58,12,46,30.2,46.1,0.8,0.2,0.4,45.5,0.1,0.1,87.5,0.5,60.0,0.2,26.7,0.0,0.0,0.1,8.9,0.1,8.9
192,Jabari Walker,POR,41,20,21,9.0,10.1,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Jack White,DEN,15,12,3,3.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Jaden Hardy,DAL,32,16,16,11.6,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Jaden Ivey,DET,56,15,41,30.1,54.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,0.0
196,Jaden McDaniels,MIN,61,31,30,30.6,39.0,0.2,0.0,0.1,33.3,0.0,0.1,50.0,0.1,53.3,0.0,20.0,0.0,6.7,0.0,6.7,0.0,13.3
197,Jaden Springer,PHI,7,7,0,3.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Jae Crowder,MIL,3,3,0,18.7,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Jae'Sean Tate,HOU,22,3,19,21.5,41.0,1.3,0.3,0.5,63.6,0.1,0.1,100.0,0.7,57.1,0.4,28.6,0.1,7.1,0.2,14.3,0.0,3.6
200,Jake LaRavia,MEM,31,21,10,12.4,14.9,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Jakob Poeltl,TOR,52,16,36,26.2,53.6,2.1,0.6,1.0,60.8,0.1,0.2,60.0,1.4,66.4,0.7,33.6,0.1,3.7,0.2,8.4,0.1,4.7
202,Jalen Brunson,NYK,59,34,25,35.2,84.8,0.9,0.2,0.4,52.0,0.1,0.1,100.0,0.5,57.1,0.4,44.6,0.1,14.3,0.0,3.6,0.1,5.4
203,Jalen Duren,DET,51,14,37,25.2,35.0,0.8,0.2,0.5,36.0,0.1,0.2,50.0,0.4,55.0,0.1,15.0,0.0,5.0,0.1,7.5,0.1,10.0
204,Jalen Green,HOU,55,11,44,33.7,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Jalen Johnson,ATL,57,29,28,14.3,20.7,0.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
206,Jalen McDaniels,PHI,62,19,43,25.6,39.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.0,0.0,20.0,0.0,0.0,0.0,0.0
207,Jalen Smith,IND,53,26,27,18.2,29.6,0.4,0.1,0.2,30.8,0.1,0.1,50.0,0.2,52.4,0.0,9.5,0.0,4.8,0.0,9.5,0.1,14.3
208,Jalen Suggs,ORL,37,15,22,23.0,45.5,0.1,0.1,0.1,50.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Jalen Williams,OKC,57,26,31,29.3,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Jamal Cain,MIA,14,8,6,13.3,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Jamal Murray,DEN,49,35,14,32.5,71.3,0.7,0.2,0.4,50.0,0.1,0.1,66.7,0.4,68.8,0.2,31.3,0.1,12.5,0.0,0.0,0.1,9.4
212,Jamaree Bouyea,MIA,4,2,2,16.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,James Bouknight,CHA,26,5,21,13.6,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,James Harden,PHI,44,29,15,36.7,93.8,0.4,0.2,0.2,87.5,0.0,0.0,50.0,0.3,88.2,0.2,41.2,0.1,29.4,0.0,0.0,0.0,5.9
215,James Johnson,IND,12,5,7,8.2,10.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,James Wiseman,DET,25,9,16,14.3,24.6,0.8,0.3,0.6,50.0,0.0,0.1,0.0,0.6,70.0,0.1,10.0,0.0,0.0,0.1,10.0,0.0,5.0
217,Jared Rhoden,DET,1,0,1,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Jaren Jackson Jr.,MEM,43,27,16,27.3,38.3,2.4,0.8,1.5,56.3,0.2,0.2,80.0,1.9,80.4,0.4,18.6,0.1,4.9,0.2,8.8,0.1,4.9
219,Jarred Vanderbilt,LAL,58,29,29,24.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Jarrett Allen,CLE,57,36,21,33.2,43.9,1.0,0.3,0.5,51.7,0.1,0.1,100.0,0.7,66.7,0.3,26.3,0.0,1.8,0.1,8.8,0.1,7.0
221,Jarrett Culver,ATL,10,5,5,13.7,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Jason Preston,LAC,13,3,10,9.4,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Javonte Green,CHI,28,11,17,16.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Jaxson Hayes,NOP,35,15,20,13.4,15.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0
225,Jaylen Brown,BOS,50,35,15,35.7,63.8,0.6,0.2,0.3,60.0,0.0,0.0,100.0,0.4,66.7,0.3,43.3,0.0,3.3,0.0,0.0,0.0,3.3
226,Jaylen Nowell,MIN,62,31,31,19.5,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Jaylin Williams,OKC,29,12,17,16.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Jayson Tatum,BOS,58,42,16,37.3,75.3,1.3,0.4,0.7,60.5,0.5,0.6,90.6,1.4,102.6,0.3,20.8,0.0,2.6,0.1,7.8,0.3,20.8
229,Jeff Dowtin Jr.,TOR,18,12,6,8.9,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Jeff Green,DEN,39,25,14,19.4,26.3,1.4,0.3,0.7,35.7,0.2,0.3,70.0,0.7,50.9,0.4,30.2,0.1,3.8,0.1,5.7,0.1,9.4
231,Jerami Grant,POR,56,26,30,35.6,53.3,2.8,0.5,0.9,50.0,0.3,0.4,75.0,1.2,43.3,1.5,52.2,0.3,9.6,0.1,3.8,0.2,6.4
232,Jeremiah Robinson-Earl,OKC,32,11,21,20.2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Jeremy Sochan,SAS,49,12,37,26.1,42.9,1.1,0.1,0.4,27.8,0.0,0.1,50.0,0.2,23.1,0.6,51.9,0.1,5.8,0.0,3.8,0.0,3.8
234,Jericho Sims,NYK,48,28,20,16.1,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Jevon Carter,MIL,61,44,17,22.7,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Jimmy Butler,MIA,47,25,22,33.4,62.7,2.5,0.5,1.1,40.7,0.1,0.2,70.0,1.1,43.7,1.1,42.0,0.2,6.7,0.1,4.2,0.1,4.2
237,Jock Landale,PHX,53,27,26,14.1,23.6,1.5,0.5,0.8,62.5,0.2,0.3,72.2,1.2,83.5,0.4,24.1,0.1,5.1,0.1,3.8,0.2,11.4
238,Joe Harris,BKN,54,29,25,23.2,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Joe Ingles,MIL,28,20,8,22.4,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Joe Wieskamp,TOR,3,1,2,7.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Joel Embiid,PHI,48,31,17,35.1,72.7,7.3,1.6,3.3,48.1,1.6,1.9,85.4,4.8,66.3,2.4,33.4,0.4,4.9,0.4,4.9,0.9,12.6
242,John Butler Jr.,POR,9,2,7,3.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,John Collins,ATL,52,27,25,30.9,44.5,2.7,0.8,1.7,49.4,0.3,0.3,81.3,1.9,70.9,0.4,16.3,0.2,5.7,0.2,8.5,0.2,5.7
244,John Konchar,MEM,52,32,20,22.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,John Wall,LAC,34,15,19,22.2,55.4,0.4,0.1,0.2,57.1,0.0,0.0,0.0,0.2,66.7,0.1,33.3,0.0,8.3,0.0,0.0,0.0,0.0
246,Johnny Davis,WAS,13,6,7,4.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Johnny Juzang,UTA,1,0,1,14.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Jonas Valanciunas,NOP,61,29,32,24.9,49.4,4.5,1.1,2.1,53.5,0.5,0.7,73.3,2.9,65.1,1.2,27.6,0.3,6.3,0.5,11.8,0.4,8.1
249,Jonathan Isaac,ORL,11,8,3,11.3,19.5,0.7,0.2,0.4,50.0,0.0,0.0,0.0,0.4,50.0,0.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0
250,Jonathan Kuminga,GSW,50,28,22,19.8,32.1,1.4,0.2,0.5,37.0,0.1,0.1,100.0,0.5,37.5,0.7,48.6,0.2,13.9,0.1,6.9,0.0,2.8
251,Jordan Clarkson,UTA,60,30,30,32.6,55.9,0.2,0.1,0.1,42.9,0.0,0.0,100.0,0.1,57.1,0.0,14.3,0.0,0.0,0.0,14.3,0.0,7.1
252,Jordan Goodwin,WAS,42,16,26,18.1,36.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Jordan Hall,SAS,9,1,8,9.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Jordan McLaughlin,MIN,27,14,13,15.3,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Jordan Nwora,IND,43,29,14,16.1,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Jordan Poole,GSW,61,31,30,30.7,68.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
257,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Jose Alvarado,NOP,61,30,31,21.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Josh Christopher,HOU,43,7,36,10.7,17.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
260,Josh Giddey,OKC,56,23,33,30.7,76.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,58.3,0.1,25.0,0.0,0.0,0.0,0.0
261,Josh Green,DAL,43,21,22,24.6,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Josh Hart,NYK,57,31,26,32.7,44.4,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
263,Josh Minott,MIN,11,5,6,6.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Josh Okogie,PHX,52,26,26,15.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Josh Richardson,NOP,46,12,34,24.3,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Joshua Primo,SAS,4,3,1,23.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Jrue Holiday,MIL,50,38,12,32.9,74.5,1.0,0.2,0.4,40.9,0.2,0.2,100.0,0.6,58.3,0.4,37.5,0.2,16.7,0.0,4.2,0.1,10.4
268,Juan Toscano-Anderson,UTA,34,14,20,12.4,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Juancho Hernangomez,TOR,42,20,22,14.6,17.0,0.1,0.0,0.1,66.7,0.0,0.0,0.0,0.1,66.7,0.1,50.0,0.0,33.3,0.0,0.0,0.0,0.0
270,Julian Champagnie,SAS,2,2,0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Julius Randle,NYK,63,36,27,35.8,70.4,3.4,0.6,1.2,51.3,0.6,0.8,77.6,1.9,56.2,1.4,40.1,0.3,10.1,0.3,7.4,0.4,11.5
272,Justin Champagnie,TOR,3,2,1,3.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Justin Holiday,DAL,31,13,18,15.3,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Justin Jackson,BOS,23,15,8,4.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Justise Winslow,POR,29,15,14,26.8,52.4,0.3,0.0,0.1,0.0,0.1,0.1,100.0,0.1,25.0,0.2,62.5,0.1,25.0,0.0,0.0,0.0,12.5
276,Jusuf Nurkic,POR,45,23,22,27.3,55.3,4.8,1.1,2.4,45.9,0.6,0.8,73.5,2.8,59.1,1.1,22.8,0.3,6.5,0.6,12.1,0.4,7.9
277,KZ Okpala,SAC,35,19,16,7.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Kai Jones,CHA,29,8,21,8.9,9.4,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Karl-Anthony Towns,MIN,21,10,11,33.8,61.7,3.2,0.6,1.0,54.5,0.2,0.3,83.3,1.4,43.3,1.5,46.3,0.4,13.4,0.1,4.5,0.1,4.5
280,Kawhi Leonard,LAC,37,23,14,33.1,58.1,2.9,0.6,1.2,54.5,0.3,0.4,85.7,1.6,56.6,1.4,49.1,0.3,10.4,0.0,0.9,0.2,6.6
281,Keegan Murray,SAC,59,35,24,29.8,35.1,0.2,0.0,0.1,25.0,0.0,0.0,0.0,0.1,44.4,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0
282,Keita Bates-Diop,SAS,47,11,36,21.1,23.8,0.6,0.1,0.2,62.5,0.1,0.1,75.0,0.3,50.0,0.2,42.3,0.1,15.4,0.1,15.4,0.0,7.7
283,Keldon Johnson,SAS,54,14,40,32.7,57.0,0.8,0.1,0.5,30.8,0.1,0.1,83.3,0.4,50.0,0.2,20.5,0.0,2.3,0.1,9.1,0.1,6.8
284,Kelly Olynyk,UTA,51,24,27,28.2,53.5,0.7,0.1,0.2,50.0,0.0,0.0,50.0,0.3,35.1,0.3,43.2,0.2,24.3,0.1,13.5,0.0,2.7
285,Kelly Oubre Jr.,CHA,38,13,25,31.9,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
