,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
224,Jarred Vanderbilt,LAL,76,41,35,24.3,23.6,16.4,2.4,0.2,4.3,6.6,2.8,10.2,12.1,
225,Jarrell Brantley,UTA,4,0,4,9.7,13.0,13.3,0.8,0.0,2.3,2.3,1.0,5.8,7.7,
226,Jarrett Allen,CLE,67,44,23,33.0,30.2,23.1,1.7,0.2,3.0,4.4,2.0,5.5,6.8,
227,Jarrett Culver,ATL,10,5,5,13.7,14.3,9.6,0.6,0.0,1.6,1.4,0.6,4.2,4.2,
228,Jason Preston,LAC,13,3,10,9.4,19.0,19.5,2.1,0.2,3.6,5.3,2.5,10.9,13.4,
229,Javonte Green,CHI,31,12,19,15.1,17.1,11.9,0.7,0.1,1.2,1.8,0.9,4.3,5.1,
230,Jaxson Hayes,NOP,47,22,25,13.0,10.9,9.9,0.7,0.1,1.3,2.0,0.8,6.6,7.4,
231,Jay Huff,WAS,6,1,5,11.9,11.0,10.0,1.3,0.2,1.5,3.7,1.5,12.1,13.6,
232,Jay Scrubb,ORL,1,1,0,2.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
233,Jaylen Brown,BOS,67,46,21,35.9,36.2,46.1,3.5,0.8,6.6,9.3,4.5,9.6,12.4,
234,Jaylen Nowell,MIN,65,34,31,19.3,21.3,25.7,2.0,0.3,3.2,5.2,2.5,9.5,11.9,
235,Jaylin Williams,OKC,48,22,26,18.6,29.8,20.8,1.5,0.1,3.0,4.0,1.7,5.2,5.8,
236,Jayson Tatum,BOS,73,51,22,37.2,45.6,53.9,4.6,1.1,8.6,12.2,5.9,10.1,13.0,
237,Jeenathan Williams,POR,2,1,1,21.2,11.5,11.5,1.5,0.0,3.5,4.0,1.5,13.0,13.0,
238,Jeff Dowtin Jr.,TOR,25,17,8,10.3,14.6,13.8,1.2,0.1,2.2,3.0,1.4,8.5,9.3,
239,Jeff Green,DEN,54,33,21,19.6,17.9,18.6,1.2,0.2,2.4,3.2,1.6,6.9,8.9,
240,Jerami Grant,POR,63,28,35,35.6,33.3,37.0,2.4,0.5,4.4,6.2,3.1,7.2,9.3,
241,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,21.2,14.7,1.0,0.1,1.6,2.8,1.2,4.6,5.7,
242,Jeremy Sochan,SAS,55,15,40,26.1,30.9,29.2,2.6,0.3,5.3,6.8,3.2,8.4,10.5,
243,Jericho Sims,NYK,51,31,20,15.4,16.2,7.2,0.5,0.1,0.9,1.2,0.5,2.9,3.3,
244,Jevon Carter,MIL,79,57,22,22.4,28.6,31.3,2.4,0.5,4.5,6.4,3.1,8.3,10.8,
245,Jimmy Butler,MIA,63,34,29,33.5,41.9,47.9,5.3,0.5,10.2,13.8,6.1,12.7,14.6,
246,Jock Landale,PHX,66,34,32,14.0,16.6,13.8,1.0,0.2,1.7,2.6,1.2,5.7,7.5,
247,Joe Harris,BKN,73,39,34,20.7,14.9,16.1,1.4,0.3,2.3,3.4,1.8,9.2,11.8,
248,Joe Ingles,MIL,45,32,13,22.8,25.6,23.7,3.2,0.4,5.4,8.0,3.9,12.5,15.2,
249,Joe Wieskamp,TOR,7,5,2,4.8,2.9,3.3,0.1,0.0,0.6,0.4,0.1,5.0,5.0,
250,Joel Embiid,PHI,65,43,22,34.7,40.6,52.7,4.2,0.7,6.3,10.9,5.0,10.3,12.2,
251,John Butler Jr.,POR,16,4,12,8.8,4.6,4.1,0.3,0.0,0.4,0.6,0.3,5.5,5.5,
252,John Collins,ATL,70,37,33,30.0,29.8,22.1,1.2,0.1,2.2,3.3,1.5,4.1,5.0,
253,John Konchar,MEM,70,44,26,20.4,23.6,15.1,1.3,0.1,3.0,3.6,1.7,5.7,7.0,
254,John Wall,LAC,34,15,19,22.2,39.9,47.4,5.2,0.8,8.8,13.7,6.6,13.1,16.4,
255,Johnny Davis,WAS,26,9,17,13.3,10.8,11.2,0.7,0.1,1.5,2.0,0.9,6.8,8.6,
256,Johnny Juzang,UTA,15,5,10,12.4,8.7,11.5,0.5,0.1,0.9,1.1,0.5,5.3,6.1,
257,Jonas Valanciunas,NOP,77,39,38,25.0,35.9,29.3,1.8,0.2,2.7,4.5,2.2,5.0,6.2,
258,Jonathan Isaac,ORL,11,8,3,11.3,13.5,9.5,0.5,0.0,1.0,1.4,0.5,4.1,4.1,
259,Jonathan Kuminga,GSW,65,36,29,20.8,23.5,22.6,1.8,0.3,3.3,5.1,2.3,7.7,9.7,
260,Jordan Clarkson,UTA,61,30,31,32.6,32.5,44.7,4.4,0.4,8.1,11.7,5.2,13.6,16.0,
261,Jordan Goodwin,WAS,60,21,39,17.6,29.0,28.4,2.7,0.3,5.0,6.9,3.2,9.1,11.0,
262,Jordan Hall,SAS,9,1,8,9.2,13.2,13.8,1.2,0.3,2.2,3.1,1.6,9.2,11.8,
263,Jordan McLaughlin,MIN,41,20,21,15.6,30.7,29.9,3.3,0.2,5.1,8.3,3.8,10.7,12.4,
264,Jordan Nwora,IND,60,35,25,19.0,17.1,16.9,1.4,0.2,2.3,3.5,1.7,8.3,9.9,
265,Jordan Poole,GSW,79,41,38,30.3,42.5,57.5,4.5,0.9,8.2,11.6,5.8,10.6,13.5,
266,Jordan Schakel,WAS,2,0,2,3.1,3.5,3.5,0.5,0.0,1.0,1.5,0.5,14.3,14.3,
267,Jose Alvarado,NOP,61,30,31,21.5,34.9,37.3,3.0,0.4,5.6,7.7,3.8,8.7,11.0,
268,Josh Christopher,HOU,62,14,48,11.9,11.6,14.7,1.1,0.2,1.9,2.8,1.4,9.5,12.0,
269,Josh Giddey,OKC,75,33,42,31.1,56.9,53.2,6.1,0.6,11.6,15.8,7.3,10.8,12.8,
270,Josh Green,DAL,60,27,33,25.7,25.2,23.9,1.7,0.4,3.2,4.7,2.3,6.8,8.9,
271,Josh Hart,NYK,74,42,32,32.4,34.0,28.4,3.8,0.5,6.9,10.1,4.7,11.3,13.8,
272,Josh Minott,MIN,14,6,8,6.5,4.5,4.4,0.3,0.0,0.4,0.6,0.3,6.3,6.3,
273,Josh Okogie,PHX,69,37,32,18.4,14.6,14.0,1.4,0.2,2.2,3.7,1.7,9.7,11.9,
274,Josh Richardson,NOP,62,23,39,23.6,30.5,30.7,2.7,0.3,4.7,6.9,3.2,8.8,10.5,
275,Joshua Primo,SAS,4,3,1,23.3,31.3,36.0,4.5,0.8,6.8,11.5,5.3,14.4,16.8,
276,Jrue Holiday,MIL,67,50,17,32.6,50.8,58.7,7.4,0.7,13.8,19.2,8.8,14.6,17.3,
277,Juan Toscano-Anderson,UTA,49,18,31,12.9,14.9,10.3,1.1,0.1,2.1,3.0,1.4,7.2,9.2,
278,Juancho Hernangomez,TOR,42,20,22,14.6,13.5,9.0,0.6,0.0,1.2,1.6,0.7,4.4,4.9,
279,Julian Champagnie,SAS,14,5,9,16.4,14.1,12.4,0.4,0.1,1.1,0.9,0.5,2.5,3.6,
280,Julius Randle,NYK,77,44,33,35.5,44.8,49.7,4.1,0.3,7.2,10.9,4.7,9.2,10.4,
281,Justin Champagnie,TOR,3,2,1,3.6,3.7,2.0,0.3,0.0,0.3,1.0,0.3,9.1,9.1,
282,Justin Holiday,DAL,44,18,26,14.9,11.6,10.7,0.9,0.0,1.3,2.1,0.9,7.5,8.0,
283,Justin Jackson,BOS,23,15,8,4.7,3.7,3.2,0.4,0.1,1.0,0.9,0.5,10.5,14.0,
284,Justin Minaya,POR,1,0,1,17.2,17.0,16.0,2.0,0.0,2.0,5.0,2.0,11.8,11.8,
285,Justise Winslow,POR,29,15,14,26.8,42.1,34.1,3.4,0.3,5.7,8.3,4.0,8.0,9.4,
286,Jusuf Nurkic,POR,52,24,28,26.8,39.5,32.3,2.9,0.2,4.8,7.6,3.2,7.3,8.2,
287,KZ Okpala,SAC,35,19,16,7.1,5.4,4.4,0.4,0.1,0.6,0.9,0.5,6.9,9.6,
288,Kai Jones,CHA,44,12,32,11.7,9.9,7.0,0.3,0.0,0.8,1.0,0.5,3.2,4.8,
289,Karl-Anthony Towns,MIN,27,13,14,33.1,39.6,42.8,4.8,0.4,7.4,11.6,5.6,12.2,14.2,
290,Kawhi Leonard,LAC,50,31,19,33.7,35.7,44.5,3.9,0.9,7.4,11.0,5.4,10.9,15.0,
291,Keegan Murray,SAC,78,47,31,29.8,22.9,23.2,1.2,0.3,2.1,3.1,1.6,5.2,6.9,
292,Keita Bates-Diop,SAS,63,16,47,21.7,16.8,16.8,1.5,0.3,2.8,4.0,1.8,8.7,11.0,
293,Keldon Johnson,SAS,61,16,45,32.8,34.4,39.7,2.9,0.3,6.2,7.6,3.5,8.5,10.2,
294,Kelly Olynyk,UTA,66,28,38,28.5,42.9,31.6,3.6,0.2,6.1,9.4,4.2,8.5,9.7,
295,Kelly Oubre Jr.,CHA,48,16,32,32.2,23.4,31.5,1.1,0.3,2.2,2.8,1.6,4.8,6.7,
296,Kemba Walker,DAL,9,5,4,16.0,19.6,24.1,2.1,0.4,3.3,5.3,2.6,10.8,13.1,
297,Kendall Brown,IND,6,1,5,6.7,5.0,4.2,0.5,0.2,1.0,1.5,0.8,10.0,16.7,
298,Kendrick Nunn,WAS,68,29,39,13.6,11.8,15.2,1.2,0.2,2.4,3.2,1.6,10.5,13.9,
299,Kennedy Chandler,MEM,35,21,14,8.0,12.6,14.0,1.7,0.1,2.6,3.8,1.8,13.1,14.5,
300,Kenneth Lofton Jr.,MEM,22,14,8,6.0,5.6,6.8,0.9,0.0,1.3,2.4,0.9,16.1,16.1,
301,Kenrich Williams,OKC,53,26,27,22.8,23.2,19.5,2.0,0.3,3.7,5.1,2.4,8.6,10.5,
302,Kentavious Caldwell-Pope,DEN,75,51,24,31.4,27.1,26.4,2.4,0.5,4.1,6.1,3.1,8.8,11.5,
303,Kenyon Martin Jr.,HOU,80,20,60,27.9,23.9,23.5,1.5,0.2,2.7,4.0,1.8,6.2,7.3,
304,Keon Ellis,SAC,14,7,7,3.8,4.4,3.6,0.4,0.0,0.4,0.9,0.4,8.2,8.2,
305,Keon Johnson,POR,40,13,27,10.4,14.4,17.7,1.5,0.1,2.3,4.0,1.8,10.3,12.2,
306,Kessler Edwards,SAC,34,17,17,10.4,9.0,7.1,0.6,0.1,1.0,1.6,0.7,6.9,7.5,
307,Kevin Durant,PHX,46,33,13,35.5,39.6,53.6,5.0,1.1,8.5,12.4,6.5,12.7,16.5,
308,Kevin Huerter,SAC,74,44,30,29.5,29.6,34.3,2.9,0.4,4.9,7.5,3.6,9.9,12.3,
309,Kevin Knox II,POR,60,12,48,14.3,13.9,9.7,0.5,0.1,0.9,1.1,0.5,3.4,3.7,
310,Kevin Love,MIA,60,33,27,20.2,28.8,20.9,1.9,0.2,2.8,4.6,2.3,6.5,7.9,
311,Kevin Porter Jr.,HOU,58,17,41,34.2,56.3,62.0,5.7,0.6,11.5,14.9,6.9,10.2,12.3,
312,Kevon Harris,ORL,31,12,19,12.3,6.7,6.3,0.4,0.1,1.0,1.1,0.6,6.3,9.2,
313,Kevon Looney,GSW,79,41,38,23.9,34.7,23.3,2.4,0.4,4.8,6.7,3.0,7.0,8.6,
314,Khem Birch,SAS,20,9,11,8.1,8.4,6.4,0.4,0.1,0.5,0.9,0.5,4.2,5.4,
315,Khris Middleton,MIL,33,25,8,24.3,31.0,35.7,4.9,0.5,8.1,12.6,5.9,15.9,19.1,
316,Killian Hayes,DET,73,15,58,28.0,45.9,49.8,6.2,0.3,10.3,16.1,7.0,13.4,15.2,
317,Kira Lewis Jr.,NOP,25,11,14,9.4,15.3,16.6,0.9,0.2,2.3,2.5,1.3,6.0,8.4,
318,Klay Thompson,GSW,66,35,31,33.3,25.8,39.2,2.4,0.6,4.3,5.9,3.2,9.2,12.4,
319,Kobi Simmons,CHA,3,0,3,5.8,5.7,7.3,0.7,0.3,1.0,2.0,1.0,11.8,17.6,
320,Kris Dunn,UTA,19,7,12,24.0,46.3,46.4,4.9,0.8,9.5,13.5,6.2,10.7,13.4,
321,Kristaps Porzingis,WAS,65,27,38,32.6,38.9,41.0,2.7,0.4,4.3,6.8,3.3,6.9,8.4,
322,Kyle Anderson,MIN,67,34,33,28.3,41.5,35.6,4.9,0.3,7.9,12.3,5.8,11.7,13.9,
323,Kyle Kuzma,WAS,64,29,35,35.0,35.3,40.6,3.7,0.6,6.4,9.5,4.6,10.6,12.9,
324,Kyle Lowry,MIA,53,28,25,31.8,57.2,54.8,5.1,0.4,10.6,13.1,6.1,8.9,10.7,
325,Kyrie Irving,DAL,60,32,28,37.3,49.1,59.4,5.5,1.0,9.9,14.4,7.1,11.2,14.4,
326,LaMelo Ball,CHA,36,13,23,35.2,62.7,74.6,8.4,0.9,14.3,21.3,10.6,13.5,16.9,
327,Lamar Stevens,CLE,60,38,22,17.8,14.7,9.9,0.5,0.1,0.9,1.3,0.6,3.5,4.3,
328,Landry Shamet,PHX,37,18,19,20.5,26.0,28.1,2.2,0.3,4.1,5.4,2.6,8.3,10.1,
329,Larry Nance Jr.,NOP,63,33,30,21.3,23.7,18.2,1.8,0.2,2.7,4.8,2.2,7.8,9.3,
330,Lauri Markkanen,UTA,66,32,34,34.4,28.6,30.6,1.9,0.3,3.5,4.9,2.2,6.5,7.8,
331,LeBron James,LAL,53,28,25,35.7,47.8,63.2,6.8,0.8,12.6,17.6,8.5,14.3,17.8,
332,Leandro Bolmaro,UTA,14,8,6,4.9,5.8,5.7,0.5,0.0,1.1,1.2,0.5,8.6,8.6,
333,Lester Quinones,GSW,2,2,0,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
334,Lindell Wigginton,MIL,5,4,1,3.7,4.0,6.2,0.4,0.2,0.8,1.0,0.8,10.0,20.0,
335,Lindy Waters III,OKC,39,18,21,12.9,11.1,10.6,0.7,0.1,1.2,1.9,0.9,6.3,7.9,
336,Lonnie Walker IV,LAL,55,26,29,23.5,13.8,20.4,1.2,0.2,2.4,2.9,1.5,8.5,10.8,
337,Luguentz Dort,OKC,73,35,38,30.9,21.6,28.4,2.1,0.4,4.0,5.3,2.6,9.8,12.1,
338,Luka Doncic,DAL,65,33,32,36.6,55.3,67.4,8.1,1.4,15.2,21.7,10.3,14.6,18.7,
339,Luka Garza,MIN,27,14,13,8.8,10.1,8.9,0.7,0.0,0.8,1.7,0.7,6.6,7.4,
340,Luka Samanic,UTA,4,1,3,17.5,20.0,16.0,1.8,0.5,1.3,4.0,2.3,8.8,11.3,
341,Luke Kennard,MEM,58,36,22,22.1,19.2,18.7,1.5,0.3,2.7,4.0,1.9,7.7,10.0,
342,Luke Kornet,BOS,67,43,24,11.4,9.3,6.5,0.7,0.1,1.1,1.8,0.9,7.4,9.1,
343,Malachi Flynn,TOR,51,28,23,12.7,19.7,20.9,1.3,0.2,2.4,3.2,1.6,6.5,7.9,
344,Malaki Branham,SAS,62,13,49,23.5,23.7,26.7,2.0,0.2,3.8,4.8,2.3,8.4,9.7,
345,Malcolm Brogdon,BOS,67,46,21,26.0,37.6,40.4,3.7,0.8,7.5,10.0,4.9,9.8,13.0,
346,Malcolm Hill,CHI,4,3,1,2.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
347,Malik Beasley,LAL,79,43,36,25.8,20.5,24.0,1.5,0.2,2.6,3.9,1.9,7.4,9.3,
348,Malik Monk,SAC,76,47,29,22.4,25.9,32.2,3.9,0.3,6.7,9.8,4.6,15.0,18.0,
349,Mamadi Diakite,CLE,20,14,6,6.8,7.1,5.2,0.2,0.0,0.5,0.6,0.2,2.8,2.8,
350,MarJon Beauchamp,MIL,50,34,16,12.6,7.8,8.7,0.5,0.1,1.2,1.5,0.7,6.9,8.5,
351,Marcus Morris Sr.,LAC,65,35,30,28.1,25.6,26.0,1.8,0.2,3.1,4.6,2.0,6.9,7.9,
352,Marcus Smart,BOS,61,43,18,32.1,45.1,49.8,6.3,0.8,10.7,15.7,7.4,13.9,16.4,
353,Mark Williams,CHA,41,17,24,18.8,13.7,10.3,0.4,0.0,0.9,1.1,0.5,3.2,3.9,
354,Markelle Fultz,ORL,58,29,29,30.2,51.4,52.6,5.8,0.5,10.5,15.3,6.9,11.2,13.4,
355,Markieff Morris,DAL,33,17,16,9.7,10.1,8.8,0.8,0.1,1.0,2.0,1.0,8.4,9.9,
356,Marko Simonovic,CHI,5,1,4,2.1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
357,Marvin Bagley III,DET,40,6,34,23.7,22.7,19.4,0.9,0.0,2.2,2.7,1.2,3.9,5.1,
358,Mason Plumlee,LAC,77,26,51,26.1,31.5,23.0,3.1,0.2,5.1,8.1,3.6,9.9,11.6,
359,Matisse Thybulle,POR,71,38,33,16.9,11.6,8.9,0.7,0.1,1.5,1.9,0.8,6.4,7.3,
360,Matt Ryan,MIN,33,14,19,9.3,6.8,7.7,0.5,0.1,0.8,1.1,0.6,6.7,9.4,
361,Matthew Dellavedova,SAC,32,19,13,6.7,12.7,13.9,1.3,0.1,2.5,3.3,1.5,10.1,11.8,
362,Max Christie,LAL,39,17,22,13.1,9.3,6.6,0.5,0.1,1.1,1.4,0.6,5.8,6.9,
363,Max Strus,MIA,77,40,37,28.7,32.6,29.0,2.1,0.2,3.9,5.3,2.5,6.5,7.6,
364,Maxi Kleber,DAL,37,18,19,25.1,26.6,18.8,1.4,0.2,2.6,3.9,1.7,5.3,6.4,
365,McKinley Wright IV,DAL,25,14,11,11.3,17.3,17.4,2.0,0.4,3.5,5.6,2.6,11.8,14.8,
366,Meyers Leonard,MIL,7,6,1,8.2,6.7,5.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,
367,Mfiondu Kabengele,BOS,2,1,1,7.0,5.5,2.5,0.0,0.5,0.0,0.0,0.5,0.0,9.1,
368,Micah Potter,UTA,5,3,2,5.4,7.2,4.2,0.6,0.0,0.4,1.4,0.6,8.3,8.3,
369,Michael Carter-Williams,ORL,1,1,0,1.8,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
370,Michael Foster Jr.,PHI,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
371,Michael Porter Jr.,DEN,61,41,20,29.1,20.8,23.3,1.0,0.3,1.5,2.8,1.5,5.0,7.2,
372,Mikal Bridges,BKN,81,41,40,36.1,31.8,37.9,3.3,0.4,5.8,8.6,4.0,10.5,12.5,
373,Mike Conley,MIN,65,32,33,30.3,56.6,59.0,6.7,0.7,12.4,17.9,8.3,11.9,14.6,
374,Mike Muscala,BOS,61,30,31,14.6,20.0,12.8,0.8,0.0,1.0,2.0,0.9,3.8,4.3,
375,Miles McBride,NYK,62,36,26,11.8,14.1,14.5,1.2,0.1,2.0,3.1,1.4,8.2,10.1,
376,Mitchell Robinson,NYK,58,35,23,26.9,21.1,10.2,0.9,0.1,1.0,2.2,0.9,4.2,4.4,
377,Mo Bamba,LAL,47,23,24,16.2,19.1,14.3,1.0,0.0,1.4,2.6,1.0,5.1,5.5,
378,Monte Morris,WAS,62,28,34,27.4,46.2,48.8,5.3,0.7,8.8,13.5,6.5,11.4,14.0,
379,Montrezl Harrell,PHI,54,33,21,11.8,11.4,10.3,0.6,0.1,0.9,1.4,0.7,5.0,5.9,
380,Moritz Wagner,ORL,56,27,29,19.4,25.4,21.9,1.5,0.1,2.2,3.6,1.6,5.8,6.5,
381,Moses Brown,BKN,36,17,19,8.2,7.3,3.6,0.1,0.0,0.1,0.3,0.1,1.5,1.5,
382,Moses Moody,GSW,60,34,26,12.7,9.2,10.7,0.7,0.2,1.5,2.0,1.0,8.0,10.9,
383,Moussa Diabate,LAC,21,9,12,9.2,5.4,3.4,0.2,0.0,0.4,0.4,0.2,3.5,3.5,
384,Myles Turner,IND,62,29,33,29.4,26.9,29.9,1.4,0.1,2.2,3.5,1.6,5.3,5.9,
385,Naji Marshall,NOP,75,39,36,23.5,29.2,26.7,2.5,0.3,4.4,6.2,3.0,8.4,10.2,
386,Nassir Little,POR,54,22,32,18.1,15.3,14.1,0.9,0.1,1.7,2.5,1.2,6.1,7.6,
387,Nathan Knight,MIN,36,17,19,7.9,7.6,6.9,0.4,0.0,0.9,1.2,0.5,4.7,6.6,
388,Naz Reid,MIN,68,32,36,18.4,25.2,21.4,1.1,0.3,1.8,2.8,1.4,4.5,5.6,
389,Neemias Queta,SAC,4,1,3,6.1,5.3,3.3,0.3,0.0,0.5,0.5,0.3,4.8,4.8,
390,Nerlens Noel,BKN,17,4,13,11.5,12.1,6.8,0.6,0.1,0.8,1.5,0.7,4.9,5.8,
391,Nic Claxton,BKN,75,40,35,29.8,30.4,22.7,1.9,0.4,2.8,4.8,2.3,6.2,7.6,
392,Nick Richards,CHA,63,20,43,18.7,16.8,10.7,0.6,0.0,0.8,1.4,0.6,3.4,3.6,
393,Nickeil Alexander-Walker,MIN,57,27,30,14.9,21.3,21.5,1.8,0.2,3.6,4.6,2.1,8.5,10.0,
394,Nicolas Batum,LAC,76,42,34,21.9,22.8,15.8,1.5,0.2,2.5,4.0,1.9,6.8,8.1,
395,Nikola Jokic,DEN,68,48,20,33.8,75.1,64.0,9.8,0.8,16.4,24.5,11.6,13.1,15.5,
396,Nikola Jovic,MIA,15,7,8,13.6,16.8,14.9,0.7,0.3,1.8,2.0,1.1,4.0,6.7,
397,Nikola Vucevic,CHI,79,37,42,33.7,49.8,45.1,3.2,0.5,5.5,8.3,3.9,6.5,7.8,
398,Noah Vonleh,BOS,23,17,6,7.5,8.0,3.2,0.3,0.1,0.7,0.9,0.4,3.8,4.9,
399,Norman Powell,LAC,58,29,29,26.0,18.8,28.9,1.8,0.2,3.4,4.7,2.2,9.5,11.5,
400,O.G. Anunoby,TOR,66,33,33,35.7,29.7,32.4,2.0,0.3,4.5,5.0,2.5,6.6,8.4,
401,Obi Toppin,NYK,65,37,28,15.2,17.9,13.9,0.9,0.0,1.5,2.3,1.0,5.2,5.6,
402,Ochai Agbaji,UTA,56,28,28,19.9,13.5,14.2,1.0,0.1,2.0,2.6,1.2,7.4,8.9,
403,Olivier Sarr,OKC,7,3,4,10.0,10.7,5.3,0.4,0.0,0.3,1.0,0.4,4.0,4.0,
404,Omer Yurtseven,MIA,6,3,3,6.2,6.2,4.8,0.0,0.0,0.3,0.3,0.2,0.0,2.7,
405,Onyeka Okongwu,ATL,78,41,37,23.1,20.9,14.0,1.0,0.1,1.6,2.7,1.1,4.8,5.5,
406,Orlando Robinson,MIA,29,17,12,13.7,13.5,8.5,0.7,0.0,1.2,1.8,0.7,5.4,5.4,
407,Oshae Brissett,IND,63,26,37,16.6,19.5,14.1,0.6,0.0,1.3,1.7,0.7,3.3,3.7,
408,Otto Porter Jr.,TOR,8,4,4,18.3,20.4,15.1,1.0,0.0,1.8,2.3,1.0,4.9,4.9,
409,Ousmane Dieng,OKC,37,18,19,14.1,11.8,11.1,1.0,0.2,1.5,2.5,1.2,8.4,10.3,
410,P.J. Tucker,PHI,74,48,26,25.7,17.2,10.3,0.8,0.2,1.6,2.1,1.0,4.6,6.0,
411,P.J. Washington,CHA,73,24,49,32.6,40.0,33.4,2.4,0.2,4.6,6.3,3.0,6.0,7.6,
412,PJ Dozier,SAC,14,11,3,2.5,3.3,2.9,0.1,0.2,0.2,0.3,0.4,2.2,10.9,
413,Paolo Banchero,ORL,72,31,41,33.7,40.9,43.0,3.7,0.6,6.9,9.6,4.7,9.1,11.4,
414,Pascal Siakam,TOR,70,35,35,37.5,54.5,57.6,5.9,0.7,11.1,15.6,7.1,10.8,13.0,
415,Pat Connaughton,MIL,61,43,18,23.7,24.9,17.7,1.3,0.2,1.9,3.1,1.5,5.1,6.1,
416,Patrick Baldwin Jr.,GSW,29,13,16,7.4,7.5,8.0,0.3,0.1,0.4,0.8,0.4,4.1,5.0,
417,Patrick Beverley,CHI,66,33,33,27.2,31.7,27.9,2.9,0.4,5.2,7.2,3.5,9.1,11.1,
418,Patrick Williams,CHI,79,37,42,28.3,28.0,20.9,1.2,0.2,2.5,3.1,1.5,4.3,5.3,
419,Patty Mills,BKN,39,18,21,13.6,13.0,15.4,1.4,0.2,2.2,3.4,1.6,10.6,12.4,
420,Paul George,LAC,56,32,24,34.6,44.9,54.5,5.1,0.8,8.8,13.8,6.6,11.5,14.8,
421,Paul Reed,PHI,66,42,24,10.5,9.2,5.9,0.4,0.0,0.8,1.0,0.4,4.1,4.8,
422,Payton Pritchard,BOS,46,30,16,12.5,15.4,16.9,1.0,0.2,2.6,2.7,1.3,6.8,8.3,
423,Peyton Watson,DEN,20,12,8,5.8,5.0,4.2,0.3,0.1,0.7,0.5,0.3,5.1,6.1,
424,Precious Achiuwa,TOR,53,29,24,20.5,21.8,19.5,0.9,0.1,1.6,2.5,1.1,4.2,4.8,
425,Quentin Grimes,NYK,69,41,28,29.8,21.4,21.8,2.1,0.1,3.2,5.2,2.3,9.8,10.8,
426,Quenton Jackson,WAS,7,2,5,11.4,13.4,13.3,1.1,0.3,1.9,2.9,1.6,8.5,11.7,
427,R.J. Hampton,DET,45,8,37,15.9,16.4,17.8,1.2,0.1,2.8,3.2,1.4,7.1,8.3,
428,RJ Barrett,NYK,71,40,31,33.8,28.6,36.6,2.7,0.4,5.0,6.9,3.3,9.5,11.5,
429,Raul Neto,CLE,46,30,16,10.0,15.4,16.6,1.4,0.3,2.8,3.7,1.8,9.2,12.0,
430,Reggie Bullock,DAL,77,37,40,30.3,27.1,21.7,1.3,0.1,2.5,3.6,1.6,4.9,5.8,
431,Reggie Jackson,DEN,65,35,30,24.3,36.1,41.0,3.4,0.4,5.7,8.7,4.1,9.4,11.3,
432,Richaun Holmes,SAC,40,22,18,8.1,7.0,5.5,0.2,0.1,0.6,0.6,0.3,2.2,3.9,
433,Ricky Rubio,CLE,31,22,9,16.7,30.6,30.8,3.3,0.5,6.5,9.1,4.4,10.8,14.4,
434,Robert Covington,LAC,46,18,28,16.3,22.9,15.1,1.2,0.3,2.0,3.2,1.7,5.2,7.2,
435,Robert Williams III,BOS,34,23,11,23.5,24.6,16.4,1.4,0.2,2.6,4.0,1.7,5.7,7.0,
436,Robin Lopez,CLE,35,24,11,7.5,5.4,4.8,0.4,0.0,0.6,1.1,0.5,7.4,8.4,
437,Rodney McGruder,DET,32,4,28,16.4,12.9,12.5,0.9,0.2,1.7,2.2,1.2,6.8,9.2,
438,Romeo Langford,SAS,39,12,27,19.9,14.1,14.0,1.2,0.2,2.3,3.0,1.4,8.2,10.2,
439,Ron Harper Jr.,TOR,7,5,2,3.1,2.4,3.1,0.3,0.0,0.3,0.7,0.3,11.8,11.8,
440,Royce O'Neale,BKN,75,41,34,31.8,49.8,35.8,3.7,0.5,6.2,9.5,4.4,7.5,8.8,
441,Rudy Gay,UTA,56,29,27,14.6,17.0,12.1,1.0,0.1,2.1,2.9,1.3,6.0,7.6,
442,Rudy Gobert,MIN,68,32,36,31.0,32.0,22.0,1.2,0.2,1.8,3.1,1.5,3.8,4.7,
443,Rui Hachimura,LAL,61,36,25,23.3,18.7,17.7,0.9,0.1,1.6,2.2,1.1,4.7,5.7,
444,Russell Westbrook,LAC,71,34,37,29.0,43.8,49.5,7.5,0.6,12.6,18.7,8.9,17.2,20.3,
445,Ryan Arcidiacono,POR,20,9,11,8.6,16.8,16.5,1.2,0.0,3.3,2.8,1.2,6.9,7.2,
446,Ryan Rollins,GSW,12,5,7,5.2,8.4,9.5,0.5,0.1,1.7,1.2,0.6,5.9,6.9,
447,Saben Lee,PHX,23,15,8,13.3,23.2,25.9,2.4,0.3,4.8,6.1,3.0,10.3,12.9,
