,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
286,Keegan Murray,SAC,70,29.7,42,28,0.8,0.5,3.5,2.0,3.0,68.4
287,Keita Bates-Diop,SAS,57,21.3,15,42,0.7,0.3,2.5,1.5,2.4,65.2
288,Keldon Johnson,SAS,59,32.8,16,43,0.7,0.2,4.2,2.5,3.3,75.5
289,Kelly Olynyk,UTA,60,28.3,28,32,0.9,0.6,4.6,3.3,5.3,63.2
290,Kelly Oubre Jr.,CHA,47,32.7,16,31,1.4,0.4,3.9,2.0,3.1,66.0
291,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
292,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
293,Kendrick Nunn,WAS,62,13.3,28,34,0.4,0.0,1.2,0.7,1.0,67.2
294,Kennedy Chandler,MEM,31,7.9,20,11,0.4,0.2,0.8,0.3,0.4,66.7
295,Kenneth Lofton Jr.,MEM,17,5.0,12,5,0.1,0.1,0.8,0.1,0.3,40.0
296,Kenrich Williams,OKC,53,22.8,26,27,0.8,0.3,3.1,1.3,2.1,62.8
297,Kentavious Caldwell-Pope,DEN,70,31.7,48,22,1.5,0.4,2.3,1.3,1.7,76.9
298,Kenyon Martin Jr.,HOU,73,27.6,18,55,0.5,0.4,4.0,1.3,2.1,62.8
299,Keon Ellis,SAC,13,3.9,6,7,0.2,0.1,0.3,0.3,0.5,66.7
300,Keon Johnson,POR,37,9.1,13,24,0.4,0.2,0.8,0.6,0.9,70.6
301,Kessler Edwards,SAC,26,9.7,12,14,0.2,0.1,0.9,0.8,1.2,66.7
302,Kevin Durant,PHX,42,35.7,29,13,0.8,1.5,6.4,2.7,4.8,56.4
303,Kevin Huerter,SAC,66,29.6,39,27,1.1,0.3,2.7,1.9,2.5,77.1
304,Kevin Knox II,POR,53,12.7,11,42,0.3,0.2,1.9,0.9,1.2,72.3
305,Kevin Love,MIA,55,20.4,31,24,0.2,0.2,5.7,1.8,2.7,68.0
306,Kevin Porter Jr.,HOU,51,34.1,15,36,1.3,0.3,4.2,2.2,3.0,74.8
307,Kevon Harris,ORL,31,12.3,12,19,0.5,0.1,1.1,0.7,0.9,77.8
308,Kevon Looney,GSW,73,23.7,37,36,0.6,0.6,5.8,2.8,4.5,64.0
309,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
310,Khris Middleton,MIL,28,24.2,22,6,0.8,0.2,3.3,1.3,2.0,64.3
311,Killian Hayes,DET,66,27.4,15,51,1.4,0.4,2.4,2.2,3.1,69.6
312,Kira Lewis Jr.,NOP,22,10.1,9,13,0.4,0.1,1.3,0.6,0.9,68.4
313,Klay Thompson,GSW,61,33.1,32,29,0.7,0.4,3.6,1.3,1.9,71.1
314,Kris Dunn,UTA,12,22.9,6,6,1.3,0.5,3.9,1.7,2.2,76.9
315,Kristaps Porzingis,WAS,62,32.6,25,37,0.9,1.5,6.6,3.9,7.0,56.0
316,Kyle Anderson,MIN,61,27.9,31,30,1.1,0.9,4.4,1.5,2.5,59.4
317,Kyle Kuzma,WAS,64,35.0,29,35,0.6,0.5,6.4,1.9,3.1,61.1
318,Kyle Lowry,MIA,49,32.4,26,23,1.1,0.4,3.4,2.0,2.8,72.8
319,Kyrie Irving,DAL,53,37.1,30,23,1.0,0.7,4.1,1.7,2.6,65.7
320,LaMelo Ball,CHA,36,35.2,13,23,1.3,0.3,5.3,1.9,2.8,67.6
321,Lamar Stevens,CLE,54,17.9,34,20,0.4,0.3,2.4,1.1,1.8,64.6
322,Landry Shamet,PHX,32,21.6,14,18,0.7,0.2,1.4,1.2,1.7,71.7
323,Larry Nance Jr.,NOP,55,21.5,27,28,0.9,0.6,3.9,1.9,3.0,62.9
324,Lauri Markkanen,UTA,64,34.4,32,32,0.6,0.6,6.7,2.3,4.2,56.0
325,LeBron James,LAL,47,36.1,24,23,0.9,0.6,7.2,1.9,3.1,62.3
326,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
327,Lindell Wigginton,MIL,3,3.0,2,1,0.0,0.0,0.0,0.3,0.3,100.0
328,Lindy Waters III,OKC,35,12.4,18,17,0.3,0.3,1.5,0.8,1.7,49.2
329,Lonnie Walker IV,LAL,51,24.5,23,28,0.5,0.3,1.8,1.4,1.8,73.4
330,Luguentz Dort,OKC,65,30.5,33,32,1.0,0.3,2.8,1.8,2.7,66.7
331,Luka Doncic,DAL,58,36.4,31,27,1.4,0.5,7.7,2.6,3.6,71.5
332,Luka Garza,MIN,26,9.0,14,12,0.1,0.1,1.1,1.2,2.0,62.7
333,Luke Kennard,MEM,51,21.2,31,20,0.5,0.1,2.2,1.3,1.7,78.2
334,Luke Kornet,BOS,60,11.6,38,22,0.2,0.7,1.6,1.5,2.6,58.6
335,Malachi Flynn,TOR,47,13.1,24,23,0.4,0.1,1.1,0.6,0.8,71.8
336,Malaki Branham,SAS,56,23.0,12,44,0.5,0.1,2.2,1.2,1.7,71.6
337,Malcolm Brogdon,BOS,61,25.8,42,19,0.6,0.3,3.6,1.5,2.1,71.1
338,Malcolm Hill,CHI,4,2.0,3,1,0.0,0.0,0.8,0.0,0.0,0.0
339,Malik Beasley,LAL,72,26.6,38,34,0.8,0.1,3.2,1.6,2.2,72.8
340,Malik Monk,SAC,69,22.5,42,27,0.6,0.3,2.2,1.2,1.7,71.1
341,Mamadi Diakite,CLE,18,6.7,13,5,0.1,0.4,0.7,0.9,1.3,70.8
342,MarJon Beauchamp,MIL,43,13.6,29,14,0.4,0.1,1.4,0.8,1.1,73.5
343,Marcus Morris Sr.,LAC,63,28.2,34,29,0.7,0.3,3.6,1.8,2.4,72.7
344,Marcus Smart,BOS,55,32.5,39,16,1.5,0.4,2.5,1.5,2.1,70.1
345,Mark Williams,CHA,37,17.7,15,22,0.7,1.1,4.4,2.9,4.7,60.6
346,Markelle Fultz,ORL,52,30.1,25,27,1.5,0.4,2.8,1.7,2.2,79.6
347,Markieff Morris,DAL,32,9.7,16,16,0.3,0.2,1.5,0.9,1.4,68.2
348,Marko Simonovic,CHI,2,1.8,0,2,0.0,0.0,0.0,0.0,0.5,0.0
349,Marvin Bagley III,DET,35,23.3,6,29,0.5,0.8,4.1,2.6,3.9,65.2
350,Mason Plumlee,LAC,70,26.9,22,48,0.6,0.6,6.3,3.6,5.6,63.8
351,Matisse Thybulle,POR,65,16.1,37,28,1.1,0.4,1.3,0.7,0.9,73.3
352,Matt Ryan,MIN,33,9.3,14,19,0.2,0.0,0.7,0.7,1.1,68.6
353,Matthew Dellavedova,SAC,30,6.3,17,13,0.2,0.0,0.3,0.3,0.4,72.7
354,Max Christie,LAL,38,13.3,16,22,0.2,0.2,1.8,0.6,1.1,55.8
355,Max Strus,MIA,72,29.0,38,34,0.6,0.2,2.7,1.3,1.8,72.9
356,Maxi Kleber,DAL,31,25.9,17,14,0.3,0.9,3.0,2.5,3.7,66.4
357,McKinley Wright IV,DAL,24,11.6,13,11,0.3,0.2,1.3,1.0,1.3,74.2
358,Meyers Leonard,MIL,6,8.5,5,1,0.2,0.0,1.8,1.2,1.7,70.0
359,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
360,Micah Potter,UTA,3,4.8,2,1,0.0,0.0,0.7,0.7,1.0,66.7
361,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
362,Michael Porter Jr.,DEN,56,29.0,38,18,0.7,0.5,4.5,1.8,2.6,69.6
363,Mikal Bridges,BKN,73,36.0,36,37,1.1,0.8,3.4,2.2,3.5,61.3
364,Mike Conley,MIN,59,30.2,29,30,1.1,0.2,2.2,1.9,2.6,71.0
365,Mike Muscala,BOS,54,14.8,25,29,0.3,0.4,2.6,2.2,3.4,65.8
366,Miles McBride,NYK,57,11.8,32,25,0.6,0.1,0.6,0.5,1.0,50.9
367,Mitchell Robinson,NYK,52,27.2,30,22,0.9,1.6,4.8,2.6,4.4,59.6
368,Mo Bamba,LAL,47,16.2,23,24,0.3,0.9,3.5,2.0,3.4,58.1
369,Monte Morris,WAS,59,27.7,26,33,0.7,0.2,3.0,1.2,1.8,67.0
370,Montrezl Harrell,PHI,52,12.1,33,19,0.3,0.5,1.5,1.4,2.3,62.4
371,Moritz Wagner,ORL,50,20.3,23,27,0.7,0.2,3.4,2.2,2.9,76.0
372,Moses Brown,BKN,34,8.5,16,18,0.1,0.4,2.4,1.1,1.9,56.1
373,Moses Moody,GSW,56,12.9,30,26,0.3,0.1,1.2,0.9,1.3,64.9
374,Moussa Diabate,LAC,18,9.5,8,10,0.3,0.3,0.9,1.2,1.9,60.0
375,Myles Turner,IND,61,29.5,29,32,0.6,2.3,6.1,4.8,8.4,56.3
376,Naji Marshall,NOP,67,24.5,33,34,0.7,0.2,3.1,1.3,1.7,73.9
377,Nassir Little,POR,49,17.5,22,27,0.3,0.4,2.1,1.3,2.0,64.6
378,Nathan Knight,MIN,36,7.9,17,19,0.3,0.2,0.9,0.5,0.8,65.5
379,Naz Reid,MIN,65,18.3,30,35,0.6,0.8,3.8,2.6,4.2,63.5
380,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
381,Nerlens Noel,BKN,17,11.5,4,13,0.9,0.6,2.1,1.6,2.4,65.9
382,Nic Claxton,BKN,67,29.5,35,32,0.8,2.5,6.8,3.6,6.7,53.1
383,Nick Richards,CHA,58,18.2,18,40,0.2,1.1,3.7,2.4,4.3,55.0
384,Nickeil Alexander-Walker,MIN,51,15.6,24,27,0.6,0.4,1.6,1.2,1.6,76.3
385,Nicolas Batum,LAC,69,21.7,38,31,0.7,0.6,3.1,1.7,2.9,60.6
386,Nikola Jokic,DEN,65,33.9,46,19,1.3,0.6,9.4,5.6,8.1,69.0
387,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
388,Nikola Vucevic,CHI,71,34.1,33,38,0.7,0.8,9.2,4.4,6.6,67.5
389,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
390,Norman Powell,LAC,54,25.8,27,27,0.8,0.3,2.6,1.4,1.8,75.8
391,O.G. Anunoby,TOR,59,35.8,28,31,2.0,0.7,3.7,1.7,2.9,59.1
392,Obi Toppin,NYK,59,14.3,32,27,0.3,0.2,2.3,0.8,1.0,73.8
393,Ochai Agbaji,UTA,49,18.6,27,22,0.3,0.2,1.2,1.0,1.5,64.9
394,Olivier Sarr,OKC,4,12.8,2,2,0.0,1.3,1.3,1.3,2.3,55.6
395,Omer Yurtseven,MIA,5,6.8,3,2,0.2,0.2,0.8,0.6,1.0,60.0
396,Onyeka Okongwu,ATL,71,23.4,36,35,0.7,1.3,4.5,3.3,5.7,58.3
397,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
398,Oshae Brissett,IND,57,16.5,25,32,0.5,0.2,2.5,1.1,1.7,65.3
399,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
400,Ousmane Dieng,OKC,29,15.5,16,13,0.4,0.2,2.4,1.0,1.8,54.9
401,P.J. Tucker,PHI,67,25.8,45,22,0.6,0.2,2.7,1.4,2.0,70.1
402,P.J. Washington,CHA,68,32.9,21,47,0.9,1.1,3.9,2.7,4.3,63.5
403,PJ Dozier,SAC,10,2.3,8,2,0.3,0.1,0.6,0.2,0.2,100.0
404,Paolo Banchero,ORL,66,33.9,27,39,0.9,0.5,5.5,2.7,4.0,66.7
405,Pascal Siakam,TOR,63,37.5,30,33,0.8,0.5,5.9,3.0,4.3,71.0
406,Pat Connaughton,MIL,54,24.6,38,16,0.7,0.2,4.0,1.3,2.1,58.6
407,Patrick Baldwin Jr.,GSW,26,8.1,10,16,0.2,0.2,1.3,0.8,1.0,80.8
408,Patrick Beverley,CHI,58,27.3,29,29,0.8,0.6,3.0,1.6,2.1,75.0
409,Patrick Williams,CHI,71,28.5,33,38,0.8,0.8,3.1,2.0,3.0,67.4
410,Patty Mills,BKN,38,13.6,18,20,0.4,0.1,0.9,0.5,0.6,82.6
411,Paul George,LAC,56,34.6,32,24,1.5,0.4,5.3,2.5,3.6,68.0
412,Paul Reed,PHI,59,10.4,39,20,0.6,0.7,2.0,1.7,2.6,67.5
413,Payton Pritchard,BOS,45,12.5,30,15,0.3,0.0,1.0,0.7,0.8,81.6
414,Peyton Watson,DEN,15,3.1,10,5,0.0,0.1,0.3,0.4,0.5,75.0
415,Precious Achiuwa,TOR,47,21.4,25,22,0.6,0.6,4.1,2.5,4.1,62.0
416,Quentin Grimes,NYK,63,28.9,36,27,0.6,0.4,2.4,1.6,2.3,68.8
417,Quenton Jackson,WAS,4,2.9,2,2,0.3,0.0,0.0,0.3,0.3,100.0
418,R.J. Hampton,DET,38,15.1,8,30,0.6,0.1,1.3,0.8,1.2,66.7
419,RJ Barrett,NYK,67,34.0,37,30,0.4,0.2,4.3,1.6,2.6,61.9
420,Raul Neto,CLE,45,10.0,30,15,0.4,0.1,0.7,0.4,0.5,78.3
421,Reggie Bullock,DAL,70,30.7,35,35,0.8,0.2,3.2,1.4,2.0,70.2
422,Reggie Jackson,DEN,62,24.6,34,28,0.7,0.1,1.7,1.3,1.8,71.2
423,Richaun Holmes,SAC,36,8.6,18,18,0.1,0.3,1.3,0.8,1.4,56.9
424,Ricky Rubio,CLE,25,17.2,18,7,0.9,0.2,2.0,0.6,1.0,60.0
425,Robert Covington,LAC,40,16.3,15,25,0.8,0.7,2.9,1.5,2.7,53.7
426,Robert Williams III,BOS,29,24.1,19,10,0.5,1.2,5.5,1.3,2.1,61.3
427,Robin Lopez,CLE,34,7.5,24,10,0.0,0.2,0.7,1.5,2.1,68.5
428,Rodney McGruder,DET,32,16.4,4,28,0.5,0.0,1.7,0.9,1.2,78.9
429,Romeo Langford,SAS,36,20.3,11,25,0.5,0.4,1.4,0.9,1.5,61.8
430,Ron Harper Jr.,TOR,4,3.5,2,2,0.0,0.0,0.3,0.0,0.5,0.0
431,Royce O'Neale,BKN,68,32.0,36,32,0.9,0.6,4.3,2.7,3.8,71.0
432,Rudy Gay,UTA,56,14.6,29,27,0.3,0.3,2.3,1.0,1.5,64.3
433,Rudy Gobert,MIN,62,30.7,29,33,0.8,1.4,8.2,4.1,7.0,58.2
434,Rui Hachimura,LAL,55,23.7,31,24,0.3,0.4,3.6,1.5,2.3,64.8
435,Russell Westbrook,LAC,64,28.9,30,34,1.1,0.4,4.8,1.5,2.2,65.7
436,Ryan Arcidiacono,POR,17,6.3,9,8,0.2,0.0,0.6,0.2,0.3,80.0
437,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
438,Saben Lee,PHX,22,13.7,14,8,0.7,0.0,1.2,0.5,0.6,85.7
439,Saddiq Bey,ATL,67,27.9,19,48,0.9,0.2,3.4,1.6,2.0,78.2
440,Sam Hauser,BOS,71,15.5,48,23,0.3,0.3,2.0,1.0,1.5,70.5
441,Sam Merrill,CLE,2,4.2,2,0,0.0,0.0,0.0,0.0,0.5,0.0
442,Sandro Mamukelashvili,SAS,34,12.6,20,14,0.3,0.3,2.3,1.4,2.1,66.7
443,Santi Aldama,MEM,69,22.0,42,27,0.6,0.7,3.6,2.5,4.0,62.3
444,Scottie Barnes,TOR,69,34.9,33,36,1.0,0.8,4.5,3.3,5.1,63.9
445,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
446,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
447,Seth Curry,BKN,54,21.1,32,22,0.6,0.1,1.5,0.8,1.1,72.9
448,Shaedon Sharpe,POR,71,20.6,31,40,0.5,0.3,1.8,1.2,1.8,68.5
449,Shai Gilgeous-Alexander,OKC,61,35.6,31,30,1.7,1.0,3.9,2.4,3.7,63.4
450,Shake Milton,PHI,68,20.2,49,19,0.3,0.2,2.0,0.9,1.1,81.6
451,Simone Fontecchio,UTA,43,12.8,23,20,0.3,0.2,0.8,0.8,1.3,62.5
452,Spencer Dinwiddie,BKN,70,34.4,35,35,0.8,0.3,2.9,1.2,2.0,62.8
453,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
454,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
455,Stephen Curry,GSW,47,35.0,23,24,1.0,0.3,5.5,1.6,2.3,72.0
456,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
457,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
458,Svi Mykhailiuk,CHA,23,7.2,12,11,0.1,0.0,0.6,0.5,0.7,68.8
459,T.J. McConnell,IND,68,20.1,30,38,1.1,0.1,2.4,0.9,1.2,73.8
460,T.J. Warren,PHX,35,16.0,20,15,0.5,0.2,2.1,1.2,1.7,74.1
461,Taj Gibson,WAS,46,9.6,20,26,0.3,0.3,1.3,1.0,1.4,73.4
462,Talen Horton-Tucker,UTA,58,18.8,29,29,0.6,0.5,2.5,1.1,1.6,66.3
463,Tari Eason,HOU,73,20.9,18,55,1.2,0.6,3.6,1.6,2.3,69.3
464,Taurean Prince,MIN,48,22.0,27,21,0.5,0.3,2.1,1.4,2.0,69.1
465,Terance Mann,LAC,72,23.0,38,34,0.5,0.3,2.5,1.5,2.1,70.5
466,Terence Davis,SAC,57,13.3,34,23,0.7,0.2,2.0,0.7,1.1,61.9
467,Terrence Ross,PHX,53,21.5,20,33,0.6,0.2,1.8,1.0,1.4,74.3
468,Terry Rozier,CHA,62,35.7,19,43,1.2,0.3,3.3,1.2,1.5,79.1
469,Terry Taylor,CHI,28,8.3,10,18,0.1,0.2,0.6,0.4,0.6,64.7
470,Thaddeus Young,TOR,54,14.7,23,31,1.0,0.1,1.8,1.5,1.9,79.2
471,Thanasis Antetokounmpo,MIL,28,4.0,20,8,0.1,0.1,0.7,0.5,0.7,68.4
472,Theo Maledon,CHA,36,16.1,10,26,0.8,0.2,2.1,1.1,1.5,74.5
473,Theo Pinson,DAL,37,6.6,18,19,0.1,0.0,0.9,0.6,0.7,84.0
474,Thomas Bryant,DEN,56,18.6,31,25,0.3,0.5,4.3,3.0,4.4,68.9
475,Tim Hardaway Jr.,DAL,65,30.2,35,30,0.7,0.2,3.2,1.8,2.4,75.6
476,Tobias Harris,PHI,67,33.1,45,22,1.0,0.6,4.9,2.0,2.7,77.0
477,Tony Bradley,CHI,11,2.9,4,7,0.1,0.1,0.9,0.5,0.6,85.7
478,Torrey Craig,PHX,69,25.4,37,32,0.7,0.7,3.6,1.7,2.8,62.8
479,Trae Young,ATL,66,34.8,34,32,1.1,0.1,2.3,1.0,1.3,77.4
480,Tre Jones,SAS,58,29.2,17,41,1.3,0.2,2.7,1.6,2.2,73.0
481,Tre Mann,OKC,60,18.0,27,33,0.6,0.2,1.9,1.0,1.4,71.1
482,Trendon Watford,POR,55,18.9,25,30,0.6,0.1,3.1,2.1,2.8,73.5
483,Trent Forrest,ATL,19,12.7,7,12,0.3,0.1,1.3,1.0,1.3,79.2
484,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
485,Trevor Hudgins,HOU,5,5.7,0,5,0.0,0.0,0.0,0.4,0.4,100.0
486,Trevor Keels,NYK,2,1.9,2,0,0.0,0.0,1.0,0.0,0.0,0.0
487,Trey Lyles,SAC,64,16.8,38,26,0.3,0.4,3.1,1.4,2.1,66.4
488,Trey Murphy III,NOP,69,30.0,32,37,1.0,0.5,2.9,2.1,3.1,69.8
489,Troy Brown Jr.,LAL,67,24.8,33,34,0.8,0.2,3.3,2.1,2.7,76.4
490,Ty Jerome,GSW,44,18.5,21,23,0.5,0.1,1.6,1.2,1.5,77.9
491,TyTy Washington Jr.,HOU,30,13.7,5,25,0.4,0.1,1.3,0.9,1.2,74.3
492,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
493,Tyler Herro,MIA,60,35.3,33,27,0.8,0.3,5.2,2.1,2.9,71.1
494,Tyrese Haliburton,IND,54,33.7,28,26,1.6,0.4,3.1,1.2,1.8,70.5
495,Tyrese Martin,ATL,13,3.5,8,5,0.1,0.0,0.3,0.3,0.3,100.0
496,Tyrese Maxey,PHI,53,33.2,36,17,0.8,0.1,2.4,1.0,1.3,73.9
497,Tyus Jones,MEM,72,24.1,45,27,1.0,0.1,2.1,0.6,0.7,83.7
498,Udoka Azubuike,UTA,28,6.6,15,13,0.2,0.4,1.7,0.6,1.0,58.6
499,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
500,Usman Garuba,HOU,66,13.2,17,49,0.6,0.4,2.6,1.6,2.4,64.6
501,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
502,Victor Oladipo,MIA,38,26.7,22,16,1.4,0.3,2.8,1.5,2.1,71.8
503,Vince Williams Jr.,MEM,11,4.7,6,5,0.4,0.1,0.5,0.3,0.5,60.0
504,Vit Krejci,ATL,24,5.3,12,12,0.1,0.0,0.5,0.1,0.4,33.3
505,Vlatko Cancar,DEN,52,15.5,35,17,0.3,0.2,1.8,1.1,1.6,68.7
506,Walker Kessler,UTA,68,22.7,33,35,0.4,2.3,5.2,3.5,6.9,51.3
507,Wendell Carter Jr.,ORL,50,30.1,22,28,0.5,0.6,6.6,3.8,6.0,63.5
508,Wendell Moore Jr.,MIN,27,5.5,14,13,0.3,0.2,0.5,0.4,0.7,63.2
509,Wenyen Gabriel,LAL,59,15.4,30,29,0.4,0.5,2.4,2.1,3.7,58.1
510,Wesley Matthews,MIL,42,15.3,31,11,0.4,0.2,1.5,0.5,0.9,57.9
511,Will Barton,TOR,50,18.0,23,27,0.4,0.2,2.3,1.1,1.5,69.7
512,Willy Hernangomez,NOP,35,12.7,20,15,0.5,0.4,3.3,1.6,2.5,63.6
513,Xavier Cooks,WAS,2,4.6,0,2,0.0,0.0,0.5,0.5,0.5,100.0
514,Xavier Tillman,MEM,53,18.3,34,19,0.9,0.4,2.8,1.5,2.6,55.7
515,Yuta Watanabe,BKN,49,17.0,24,25,0.4,0.3,2.0,1.4,2.2,63.0
516,Zach Collins,SAS,58,22.6,18,40,0.6,0.7,4.4,3.6,6.6,54.0
517,Zach LaVine,CHI,67,36.4,32,35,0.9,0.2,4.1,1.6,2.1,75.5
518,Zeke Nnaji,DEN,45,13.5,31,14,0.3,0.4,1.2,1.3,2.1,63.8
519,Ziaire Williams,MEM,36,14.7,21,15,0.4,0.1,1.7,0.9,1.5,63.0
520,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
