,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
179,Isaiah Joe,OKC,66,33,33,18.3,8.9,23.5,14.5,0.8,2.01,1.32,0.378,0.3,0.0,0.3,0.545,0.0,0.773
180,Isaiah Livers,DET,46,10,36,22.6,6.4,25.5,16.0,0.8,1.91,0.89,0.25,0.3,0.1,0.5,0.714,1.333,0.667
181,Isaiah Mobley,CLE,9,6,3,3.4,1.2,5.8,2.7,0.2,2.21,1.02,0.212,0.0,0.1,0.2,0.0,2.0,2.0
182,Isaiah Roby,SAS,41,9,32,11.3,4.1,18.8,10.3,0.6,1.99,0.99,0.218,0.5,0.2,0.9,0.619,0.714,0.811
183,Isaiah Stewart,DET,49,12,37,28.3,11.4,39.2,22.2,1.1,1.7,0.71,0.291,1.5,0.8,4.7,0.784,0.421,0.805
184,Isaiah Todd,WAS,4,2,2,3.1,0.5,4.3,2.5,0.1,1.81,0.59,0.118,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,37,23,14,8.8,2.5,20.8,7.9,1.7,5.04,4.87,0.118,0.1,0.0,0.2,0.0,0.0,0.444
186,Ish Wainright,PHX,53,28,25,15.3,4.2,15.8,10.2,0.4,1.49,0.69,0.268,0.0,0.0,0.7,0.0,0.0,0.667
187,Ivica Zubac,LAC,68,38,30,29.0,10.5,42.1,20.4,1.1,1.5,0.45,0.249,3.9,1.9,8.9,0.559,0.843,0.913
188,JD Davison,BOS,9,8,1,2.3,0.7,3.8,1.8,0.3,4.1,3.35,0.176,0.1,0.0,0.1,2.0,0.0,2.0
189,JT Thor,CHA,62,19,43,12.2,3.1,16.2,8.1,0.4,1.52,0.56,0.192,0.3,0.0,0.8,0.25,0.667,0.765
190,Ja Morant,MEM,55,36,19,32.1,26.7,77.9,26.5,7.7,5.9,5.13,0.343,0.5,0.1,1.5,0.615,0.0,0.963
191,JaMychal Green,GSW,55,29,26,14.2,6.6,22.6,14.3,0.5,1.3,0.34,0.293,1.0,0.6,3.0,0.6,0.219,1.012
192,JaVale McGee,DAL,37,18,19,8.0,4.1,11.5,6.2,0.3,1.5,0.47,0.354,1.0,0.4,3.1,0.658,0.571,0.912
193,Jabari Smith Jr.,HOU,71,17,54,30.7,12.6,46.2,23.4,1.5,1.94,1.01,0.273,1.2,0.8,2.5,0.671,0.544,1.028
194,Jabari Walker,POR,47,20,27,9.0,2.9,10.6,6.0,0.3,1.75,0.73,0.273,0.5,0.1,1.4,0.84,0.4,0.836
195,Jack White,DEN,16,12,4,3.2,1.2,4.9,2.7,0.1,1.71,0.76,0.241,0.1,0.0,0.6,0.0,0.0,0.444
196,Jaden Hardy,DAL,40,18,22,14.4,8.7,24.6,12.1,1.6,3.96,3.62,0.352,0.2,0.0,0.2,0.25,0.0,0.75
197,Jaden Ivey,DET,65,15,50,30.5,15.4,56.4,22.2,4.6,4.92,4.62,0.273,0.8,0.0,1.5,0.627,0.0,0.695
198,Jaden McDaniels,MIN,71,36,35,30.9,12.3,39.8,23.5,1.3,1.89,1.19,0.308,0.6,0.2,2.5,0.622,0.5,0.927
199,Jaden Springer,PHI,12,11,1,3.6,1.8,3.9,2.4,0.2,3.68,2.64,0.447,0.2,0.0,0.5,0.0,0.0,1.333
200,Jae Crowder,MIL,11,9,2,18.7,6.0,27.3,13.0,0.6,1.37,0.39,0.22,0.2,0.1,0.9,0.0,0.0,0.8
201,Jae'Sean Tate,HOU,31,7,24,21.9,9.1,40.9,21.6,2.4,3.52,2.58,0.223,0.6,1.2,2.3,0.4,0.649,0.7
202,Jake LaRavia,MEM,33,22,11,11.9,3.0,14.3,8.2,0.4,1.74,0.87,0.209,0.2,0.1,0.5,1.0,1.0,0.389
203,Jakob Poeltl,TOR,63,21,42,26.8,13.0,53.8,31.1,1.5,1.65,0.51,0.241,6.8,1.9,8.4,0.479,0.73,0.858
204,Jalen Brunson,NYK,65,37,28,34.9,23.8,84.4,29.2,8.5,6.03,5.65,0.282,0.2,1.0,0.3,0.417,0.629,0.545
205,Jalen Duren,DET,58,15,43,24.7,8.7,35.0,16.3,0.9,1.6,0.5,0.248,1.9,0.9,7.7,0.519,0.545,0.904
206,Jalen Green,HOU,68,16,52,34.1,21.9,65.6,34.3,4.8,4.37,3.87,0.334,0.4,0.0,0.9,0.593,0.0,0.922
207,Jalen Johnson,ATL,64,32,32,14.5,5.2,21.1,8.5,0.7,2.01,0.94,0.246,0.5,0.1,1.2,0.688,0.5,0.861
208,Jalen McDaniels,PHI,71,26,45,24.3,9.6,36.5,19.5,1.2,2.05,1.21,0.262,0.5,0.1,1.8,0.813,0.0,1.184
209,Jalen Smith,IND,62,30,32,18.2,9.0,28.8,17.3,0.7,1.42,0.47,0.314,1.3,0.5,3.9,0.744,0.536,0.983
210,Jalen Suggs,ORL,45,17,28,23.7,9.7,44.5,18.5,2.7,3.7,3.03,0.217,0.3,0.1,1.5,0.692,1.0,0.618
211,Jalen Williams,OKC,68,33,35,30.0,13.5,45.7,22.0,2.5,3.35,2.87,0.297,0.8,0.0,2.3,0.982,0.0,1.013
212,Jamal Cain,MIA,15,8,7,12.4,4.4,12.1,7.0,0.3,1.4,0.59,0.365,0.1,0.0,2.5,0.0,0.0,1.135
213,Jamal Murray,DEN,59,40,19,33.0,20.1,71.4,34.2,5.7,4.79,4.18,0.281,1.1,0.7,1.3,0.723,0.683,0.829
214,Jamaree Bouyea,WAS,5,2,3,14.1,3.0,23.6,9.6,1.7,4.37,3.7,0.127,0.0,0.0,0.0,0.0,0.0,0.0
215,James Bouknight,CHA,27,6,21,13.2,4.1,17.5,11.1,0.8,2.88,2.12,0.235,0.1,0.0,0.2,1.0,0.0,0.333
216,James Harden,PHI,53,36,17,36.9,21.4,94.2,34.3,8.6,5.47,4.72,0.227,0.3,0.4,0.7,0.389,0.773,0.457
217,James Johnson,IND,15,6,9,8.7,2.6,12.0,6.3,0.6,3.1,2.75,0.217,0.3,0.1,0.3,0.4,0.0,0.6
218,James Wiseman,DET,37,10,27,18.4,9.7,31.2,14.5,0.8,1.45,0.35,0.31,1.8,1.6,5.6,1.015,0.656,1.096
219,Jared Butler,OKC,2,1,1,9.6,2.5,17.0,5.5,1.3,4.61,4.38,0.147,0.0,0.0,0.0,0.0,0.0,0.0
220,Jared Rhoden,DET,8,1,7,9.2,1.9,9.6,5.9,0.3,1.82,0.99,0.195,0.0,0.0,1.3,0.0,0.0,0.6
221,Jaren Jackson Jr.,MEM,56,36,20,28.1,18.0,40.5,23.8,1.3,1.98,0.99,0.444,1.4,2.7,4.0,0.778,0.826,1.195
222,Jarred Vanderbilt,LAL,70,37,33,24.4,8.1,32.9,18.1,1.2,2.13,1.25,0.246,1.8,0.0,5.3,0.512,0.0,0.809
223,Jarrell Brantley,UTA,2,0,2,6.8,3.5,11.5,4.5,0.5,2.54,2.04,0.304,0.0,0.0,0.0,0.0,0.0,0.0
224,Jarrett Allen,CLE,64,41,23,33.0,14.3,43.3,25.5,1.1,1.52,0.33,0.33,5.5,1.0,11.2,0.542,0.585,0.987
225,Jarrett Culver,ATL,10,5,5,13.7,4.4,20.5,10.9,0.7,2.12,1.14,0.215,0.1,0.0,1.2,0.0,0.0,1.0
226,Jason Preston,LAC,13,3,10,9.4,3.2,23.7,7.7,1.8,4.64,4.29,0.133,0.1,0.0,0.2,2.0,0.0,1.0
227,Javonte Green,CHI,30,12,18,15.5,5.5,22.7,11.3,0.5,1.24,0.44,0.241,0.5,0.0,1.7,1.0,0.0,1.269
228,Jaxson Hayes,NOP,45,21,24,13.4,5.1,16.2,10.5,0.4,1.47,0.59,0.316,0.9,0.2,2.5,0.872,0.286,1.018
229,Jay Huff,WAS,3,1,2,4.1,2.3,5.0,3.0,0.1,1.4,0.6,0.467,0.3,0.3,0.7,0.0,0.0,0.0
230,Jaylen Brown,BOS,62,42,20,36.1,26.7,64.3,35.1,3.7,3.47,2.77,0.416,1.6,0.7,2.4,0.701,0.689,0.905
231,Jaylen Nowell,MIN,64,33,31,19.3,10.8,33.3,18.6,1.8,3.27,2.94,0.324,0.3,0.0,0.7,1.438,0.0,1.065
232,Jaylin Williams,OKC,42,20,22,18.1,5.9,35.7,19.5,0.9,1.46,0.38,0.166,1.5,0.0,2.4,0.459,0.0,0.646
233,Jayson Tatum,BOS,69,49,20,37.3,30.1,75.9,39.7,4.9,3.89,2.85,0.397,2.6,1.4,3.0,0.86,0.958,0.957
234,Jeff Dowtin Jr.,TOR,20,13,7,9.7,2.8,16.4,8.0,1.1,3.88,3.49,0.168,0.3,0.0,0.5,0.667,0.0,0.667
235,Jeff Green,DEN,49,30,19,19.2,7.8,25.4,17.1,0.8,1.91,0.82,0.306,1.2,1.3,1.8,0.569,0.468,1.0
236,Jerami Grant,POR,63,28,35,35.6,20.5,53.3,32.9,2.2,2.51,1.44,0.384,0.9,2.7,1.9,0.509,0.434,1.0
237,Jeremiah Robinson-Earl,OKC,38,12,26,19.2,7.1,28.7,15.9,0.6,1.18,0.4,0.248,0.7,0.0,3.1,0.556,0.0,0.669
238,Jeremy Sochan,SAS,55,15,40,26.1,11.1,44.3,21.9,2.2,2.92,2.24,0.25,1.2,1.1,3.4,0.716,0.29,1.021
239,Jericho Sims,NYK,49,29,20,15.8,3.5,19.4,7.8,0.4,1.26,0.32,0.18,0.5,0.0,3.6,0.48,0.0,0.886
240,Jevon Carter,MIL,73,53,20,22.2,8.0,38.2,15.0,2.7,4.21,3.72,0.209,0.3,0.0,0.5,0.2,0.0,0.263
241,Jimmy Butler,MIA,59,32,27,33.4,22.9,62.8,37.1,4.6,4.37,3.21,0.364,1.9,2.7,5.9,0.509,0.503,0.885
242,Jock Landale,PHX,64,32,32,14.2,6.6,23.5,15.3,0.6,1.49,0.48,0.28,2.2,1.4,5.0,0.457,0.805,0.868
243,Joe Harris,BKN,66,34,32,21.5,7.8,22.5,16.2,0.5,1.45,0.76,0.345,0.3,0.0,0.5,0.842,0.0,0.971
244,Joe Ingles,MIL,39,28,11,23.0,7.3,33.5,20.3,1.7,2.99,1.77,0.217,0.1,0.0,0.2,1.0,0.0,0.5
245,Joe Wieskamp,TOR,5,3,2,5.9,1.8,5.6,4.4,0.2,1.72,1.07,0.321,0.2,0.0,0.0,0.0,0.0,0.0
246,Joel Embiid,PHI,60,40,20,34.7,33.4,71.5,51.9,3.1,2.58,1.17,0.467,9.0,6.7,5.1,0.736,0.698,1.106
247,John Butler Jr.,POR,11,3,8,3.6,0.2,2.5,1.3,0.1,1.36,0.64,0.071,0.0,0.0,0.2,0.0,0.0,1.0
248,John Collins,ATL,63,32,31,30.1,12.9,42.8,21.5,1.2,1.64,0.51,0.302,1.4,2.4,3.2,0.82,0.732,1.157
249,John Konchar,MEM,65,41,24,21.0,5.2,30.1,14.6,0.9,1.77,0.82,0.172,0.4,0.0,1.0,0.391,0.0,0.868
250,John Wall,LAC,34,15,19,22.2,11.4,55.4,18.2,5.2,5.58,4.98,0.205,0.2,0.4,0.2,0.0,0.667,0.75
251,Johnny Davis,WAS,20,8,12,8.1,2.3,9.2,6.4,0.3,2.18,1.52,0.251,0.2,0.0,0.4,0.667,0.0,1.429
252,Johnny Juzang,UTA,11,4,7,11.4,4.3,11.8,8.0,0.4,2.15,1.38,0.362,0.1,0.0,0.3,0.0,0.0,0.0
253,Jonas Valanciunas,NOP,70,34,36,24.8,14.3,49.6,30.6,1.5,1.8,0.58,0.289,3.0,4.8,6.5,0.583,0.638,1.138
254,Jonathan Isaac,ORL,11,8,3,11.3,5.0,19.5,10.0,0.6,1.69,0.7,0.256,0.7,0.7,2.4,0.25,0.5,0.808
255,Jonathan Kuminga,GSW,60,33,27,20.6,9.7,34.1,19.7,1.4,2.42,1.48,0.285,1.2,1.3,2.2,0.857,0.372,0.833
256,Jordan Clarkson,UTA,61,30,31,32.6,20.8,56.1,31.7,3.9,4.17,3.52,0.371,0.7,0.2,1.4,0.829,0.571,0.871
257,Jordan Goodwin,WAS,54,20,34,17.1,6.0,34.6,14.2,2.4,4.16,3.77,0.174,0.3,0.0,1.0,0.294,2.0,0.685
258,Jordan Hall,SAS,9,1,8,9.2,3.1,17.8,8.9,1.1,3.64,2.98,0.175,0.0,0.0,0.3,0.0,0.0,0.0
259,Jordan McLaughlin,MIN,36,18,18,15.9,3.9,36.6,12.7,2.5,4.05,3.63,0.106,0.2,0.0,0.4,0.5,0.0,0.75
260,Jordan Nwora,IND,54,34,20,17.6,7.5,24.3,15.1,0.9,2.26,1.51,0.311,0.4,0.0,0.7,0.632,0.0,0.744
261,Jordan Poole,GSW,74,38,36,30.4,20.3,66.4,32.9,4.6,4.16,3.76,0.305,0.8,0.0,0.9,1.0,2.0,0.829
262,Jordan Schakel,WAS,2,0,2,3.1,1.5,5.0,2.5,0.3,3.06,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,30,31,21.5,9.0,46.0,18.1,3.3,4.32,4.17,0.196,0.2,0.0,0.6,1.0,0.0,0.444
264,Josh Christopher,HOU,56,12,44,11.6,5.4,18.2,11.4,1.1,3.58,3.4,0.296,0.2,0.0,0.3,0.667,2.0,0.842
265,Josh Giddey,OKC,69,31,38,30.9,16.3,76.3,36.4,4.4,3.48,2.8,0.214,1.2,0.3,2.9,0.706,0.0,0.847
266,Josh Green,DAL,54,25,29,25.8,9.5,35.1,17.9,1.7,2.83,2.12,0.271,0.7,0.0,1.4,0.763,0.0,0.28
267,Josh Hart,NYK,69,37,32,32.6,9.9,43.9,22.2,2.0,2.71,2.1,0.226,0.7,0.0,1.8,0.255,0.667,0.576
268,Josh Minott,MIN,14,6,8,6.5,3.3,7.6,4.4,0.2,1.76,0.99,0.434,0.1,0.0,0.9,2.0,0.0,1.385
269,Josh Okogie,PHX,63,31,32,17.7,7.1,22.4,13.1,0.9,2.44,1.72,0.319,0.3,0.0,1.6,0.333,0.0,0.612
270,Josh Richardson,NOP,55,18,37,24.0,10.8,43.5,21.8,2.4,3.37,2.64,0.248,0.3,0.0,0.8,0.267,0.0,0.761
271,Joshua Primo,SAS,4,3,1,23.3,7.0,43.0,15.3,3.2,4.52,4.45,0.163,0.5,0.0,1.0,0.0,0.0,0.5
272,Jrue Holiday,MIL,61,46,15,32.7,19.0,73.7,25.7,6.1,4.97,4.5,0.258,0.9,0.9,2.3,0.351,0.558,0.685
273,Juan Toscano-Anderson,UTA,43,17,26,12.0,2.6,17.0,8.0,0.6,1.99,1.22,0.154,0.5,0.0,1.5,0.5,0.0,0.47
274,Juancho Hernangomez,TOR,42,20,22,14.6,2.9,17.0,9.2,0.4,1.41,0.51,0.171,0.4,0.1,1.1,0.2,0.667,0.854
275,Julian Champagnie,SAS,9,4,5,13.3,5.9,15.8,9.1,0.4,1.38,0.46,0.373,0.4,0.0,0.6,1.0,0.0,1.0
276,Julius Randle,NYK,75,42,33,35.9,25.4,70.2,43.9,3.5,3.01,1.92,0.362,2.2,3.6,3.1,0.704,0.581,1.03
277,Justin Champagnie,TOR,3,2,1,3.6,2.0,4.7,2.3,0.1,1.31,0.57,0.429,0.0,0.0,0.7,0.0,0.0,2.0
278,Justin Holiday,DAL,41,17,24,15.3,4.4,17.4,11.3,0.5,1.62,0.75,0.255,0.3,0.0,0.6,0.333,0.0,0.348
279,Justin Jackson,BOS,23,15,8,4.7,0.9,5.1,3.0,0.2,1.77,1.1,0.169,0.0,0.0,0.1,2.0,0.0,1.5
280,Justise Winslow,POR,29,15,14,26.8,6.8,52.4,22.8,3.1,3.57,2.83,0.129,0.8,0.3,3.2,0.5,0.25,0.742
281,Jusuf Nurkic,POR,52,24,28,26.8,13.3,53.8,31.6,1.5,1.65,0.59,0.248,3.4,4.5,5.5,0.571,0.591,0.915
282,KZ Okpala,SAC,35,19,16,7.1,1.3,7.0,4.9,0.2,1.72,0.79,0.189,0.0,0.0,0.5,0.0,0.0,0.75
283,Kai Jones,CHA,39,10,29,10.3,3.0,11.8,6.3,0.3,1.77,0.74,0.253,0.1,0.1,1.6,0.8,1.333,0.825
284,Karl-Anthony Towns,MIN,22,11,11,33.4,20.8,60.7,43.1,2.2,2.17,0.78,0.343,1.8,3.2,2.3,0.974,0.437,1.16
285,Kawhi Leonard,LAC,45,29,16,33.8,23.9,57.3,36.7,3.9,4.08,3.25,0.417,2.4,2.8,2.2,0.645,0.543,0.66
286,Keegan Murray,SAC,71,43,28,29.7,11.9,34.7,23.9,1.0,1.66,0.79,0.343,0.4,0.2,2.0,0.6,0.667,0.813
287,Keita Bates-Diop,SAS,58,15,43,21.4,9.0,25.1,16.1,0.9,2.15,1.22,0.358,0.8,0.6,2.3,0.521,0.441,1.037
288,Keldon Johnson,SAS,60,16,44,32.8,22.0,57.7,33.8,2.8,2.96,2.08,0.382,0.9,0.8,1.5,0.818,0.5,0.989
289,Kelly Olynyk,UTA,61,28,33,28.2,12.2,54.8,28.3,1.9,2.05,0.82,0.222,1.3,0.7,2.7,0.603,0.325,0.817
290,Kelly Oubre Jr.,CHA,48,16,32,32.2,20.3,44.7,31.8,1.7,2.26,1.39,0.453,1.0,0.0,2.1,0.92,0.0,0.891
291,Kemba Walker,DAL,9,5,4,16.0,8.0,28.7,12.2,2.6,5.47,5.37,0.279,0.0,0.0,0.0,0.0,0.0,0.0
292,Kendall Brown,IND,6,1,5,6.7,1.5,6.7,4.5,0.2,1.61,1.45,0.225,0.0,0.0,0.3,0.0,0.0,1.0
293,Kendrick Nunn,WAS,62,28,34,13.3,6.5,18.6,10.4,1.2,3.82,3.33,0.347,0.2,0.0,0.4,0.615,0.0,1.04
294,Kennedy Chandler,MEM,32,21,11,8.0,2.2,16.8,6.0,1.5,5.47,4.82,0.131,0.1,0.0,0.4,1.0,0.0,0.786
295,Kenneth Lofton Jr.,MEM,18,13,5,5.3,3.5,8.7,6.4,0.3,2.22,1.12,0.401,0.8,0.3,0.9,0.533,0.0,1.294
296,Kenrich Williams,OKC,53,26,27,22.8,8.0,31.2,19.2,1.0,1.87,1.22,0.257,1.1,0.3,3.5,0.644,0.267,0.811
297,Kentavious Caldwell-Pope,DEN,70,48,22,31.7,11.0,38.6,25.8,1.3,1.95,1.04,0.285,0.8,0.0,1.1,0.852,0.0,0.73
298,Kenyon Martin Jr.,HOU,74,18,56,27.6,12.6,35.7,22.0,0.9,1.51,0.8,0.352,1.7,0.0,4.1,0.758,0.0,1.077
299,Keon Ellis,SAC,13,6,7,3.9,1.7,5.8,3.9,0.2,1.98,1.08,0.293,0.0,0.0,0.0,0.0,0.0,0.0
300,Keon Johnson,POR,38,13,25,9.6,4.1,18.7,8.0,1.6,5.18,4.61,0.218,0.2,0.0,0.4,0.0,0.0,0.313
301,Kessler Edwards,SAC,27,13,14,9.7,2.6,11.0,6.3,0.3,1.59,0.69,0.233,0.1,0.0,0.9,2.0,0.0,0.739
302,Kevin Durant,PHX,42,29,13,35.7,29.5,67.2,38.7,4.2,3.72,2.64,0.439,2.6,3.0,1.2,0.882,0.595,1.192
303,Kevin Huerter,SAC,67,40,27,29.6,15.2,43.8,30.1,1.6,2.23,1.47,0.347,0.7,0.0,1.6,0.778,0.0,1.056
304,Kevin Knox II,POR,54,11,43,12.8,5.1,16.7,8.1,0.4,1.51,0.63,0.306,0.1,0.0,0.7,0.714,0.0,0.95
305,Kevin Love,MIA,55,31,24,20.4,8.3,38.1,20.2,1.2,1.82,0.46,0.218,0.5,1.5,1.8,0.231,0.363,0.663
306,Kevin Porter Jr.,HOU,52,15,37,34.0,18.6,79.3,35.0,6.9,5.19,4.77,0.235,0.7,0.1,1.7,0.316,0.333,0.722
307,Kevon Harris,ORL,31,12,19,12.3,3.3,10.6,6.5,0.5,2.71,2.15,0.306,0.2,0.0,1.0,0.571,0.0,0.938
308,Kevon Looney,GSW,74,38,36,23.8,7.2,41.7,25.2,1.0,1.51,0.42,0.173,2.6,0.4,6.1,0.423,0.258,0.766
309,Khem Birch,SAS,20,9,11,8.1,2.2,10.4,6.1,0.2,1.38,0.56,0.208,0.8,0.3,1.6,0.875,0.4,0.742
310,Khris Middleton,MIL,28,22,6,24.2,14.9,48.6,25.4,3.1,3.88,3.1,0.307,0.8,1.7,1.3,0.571,0.625,0.722
311,Killian Hayes,DET,67,15,52,27.4,9.9,60.6,20.3,5.4,5.3,5.05,0.163,0.3,0.0,0.5,0.667,0.0,0.419
312,Kira Lewis Jr.,NOP,23,10,13,9.8,4.6,21.5,9.9,1.3,3.57,3.04,0.215,0.1,0.0,0.2,1.0,0.0,1.25
313,Klay Thompson,GSW,62,33,29,33.2,21.9,47.8,37.1,1.7,2.16,1.38,0.458,1.0,0.3,1.5,0.746,0.75,0.884
314,Kris Dunn,UTA,13,6,7,23.2,11.2,59.0,15.6,4.7,4.8,4.17,0.19,0.2,0.1,0.4,0.667,0.0,1.2
315,Kristaps Porzingis,WAS,63,26,37,32.6,23.0,60.0,39.9,1.8,1.81,0.68,0.383,3.8,4.0,4.7,0.739,0.892,1.075
316,Kyle Anderson,MIN,61,31,30,27.9,9.2,51.4,29.3,2.3,2.74,1.65,0.179,1.6,0.1,2.1,0.292,0.5,0.618
317,Kyle Kuzma,WAS,64,29,35,35.0,21.2,59.3,33.6,3.3,3.35,2.42,0.358,1.0,0.7,1.8,0.548,0.523,1.061
318,Kyle Lowry,MIA,49,26,23,32.4,11.8,72.4,33.4,4.3,3.53,2.59,0.163,0.3,0.1,0.9,0.133,0.0,0.37
319,Kyrie Irving,DAL,54,30,24,37.1,27.2,76.0,32.9,5.7,4.51,3.8,0.359,1.1,0.3,1.6,0.806,0.5,0.875
320,LaMelo Ball,CHA,36,13,23,35.2,23.3,90.2,29.9,7.4,4.9,4.79,0.258,0.4,0.0,1.4,0.2,0.0,0.725
321,Lamar Stevens,CLE,55,35,20,17.7,5.4,20.4,10.7,0.7,2.0,0.9,0.265,0.4,0.1,1.3,0.545,1.5,0.712
322,Landry Shamet,PHX,33,14,19,21.5,9.6,37.8,19.2,2.0,3.16,2.78,0.253,0.3,0.0,0.4,0.727,0.0,1.0
323,Larry Nance Jr.,NOP,56,28,28,21.4,7.2,30.1,18.9,0.9,1.8,0.73,0.239,2.9,0.5,4.5,0.457,0.333,0.933
324,Lauri Markkanen,UTA,64,32,32,34.4,25.7,51.3,32.1,1.9,2.17,1.08,0.5,1.9,1.4,4.4,1.123,0.576,1.222
325,LeBron James,LAL,47,24,23,36.1,29.5,79.6,37.8,5.8,4.36,3.27,0.371,3.0,3.9,3.8,0.782,0.53,1.124
326,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,8.2,3.4,0.6,4.53,4.24,0.052,0.1,0.0,0.4,0.0,0.0,0.0
327,Lindell Wigginton,MIL,4,3,1,4.3,2.0,8.3,3.8,0.7,4.81,4.57,0.242,0.0,0.0,0.0,0.0,0.0,0.0
328,Lindy Waters III,OKC,37,18,19,12.8,5.1,15.7,10.4,0.4,1.66,0.92,0.325,0.1,0.0,0.4,0.5,0.0,0.6
329,Lonnie Walker IV,LAL,52,24,28,24.5,12.4,26.7,16.1,1.4,3.1,2.43,0.464,0.4,0.0,0.6,0.7,0.0,0.909
330,Luguentz Dort,OKC,67,33,34,30.5,13.8,36.9,21.9,1.9,3.12,2.63,0.373,0.4,0.1,2.3,0.393,0.0,0.618
331,Luka Doncic,DAL,59,31,28,36.4,32.9,90.7,34.2,9.4,6.21,5.39,0.363,0.7,4.7,1.1,0.707,0.702,1.079
332,Luka Garza,MIN,26,14,12,9.0,6.8,15.7,10.1,0.4,1.57,0.63,0.433,0.8,0.7,2.5,0.2,1.059,1.234
333,Luke Kennard,MEM,52,32,20,21.2,8.5,26.0,16.4,0.9,2.17,1.31,0.327,0.3,0.0,0.3,0.625,0.0,0.615
334,Luke Kornet,BOS,61,39,22,11.5,3.8,12.4,7.6,0.3,1.24,0.29,0.302,0.6,0.1,3.1,0.559,0.5,1.043
335,Malachi Flynn,TOR,48,25,23,13.2,4.6,26.7,12.1,1.8,4.02,3.37,0.173,0.1,0.0,0.2,0.4,0.0,0.444
336,Malaki Branham,SAS,57,12,45,23.1,9.3,35.2,15.0,2.1,3.66,3.25,0.265,0.3,0.0,0.4,0.933,0.0,0.87
337,Malcolm Brogdon,BOS,61,42,19,25.8,14.5,52.9,21.6,3.9,4.45,4.42,0.275,0.4,0.0,0.8,0.792,0.0,0.771
338,Malcolm Hill,CHI,4,3,1,2.0,1.3,2.0,1.3,0.1,2.13,1.13,0.625,0.0,0.0,0.0,0.0,0.0,0.0
339,Malik Beasley,LAL,73,39,34,26.5,12.9,35.3,21.7,1.4,2.36,1.69,0.365,0.2,0.0,0.4,1.0,0.0,0.846
340,Malik Monk,SAC,70,43,27,22.5,13.5,40.4,25.1,1.9,2.85,2.4,0.335,0.3,0.0,0.9,0.476,0.0,0.846
341,Mamadi Diakite,CLE,18,13,5,6.7,1.7,9.1,5.1,0.3,1.71,0.43,0.184,0.7,0.0,1.0,0.167,0.0,0.444
342,MarJon Beauchamp,MIL,44,30,14,13.5,5.2,14.5,10.2,0.5,2.15,1.51,0.361,0.2,0.0,0.9,0.5,0.0,0.512
343,Marcus Morris Sr.,LAC,64,35,29,28.2,11.3,37.3,24.4,1.3,2.14,1.13,0.304,1.1,1.6,0.6,0.681,0.788,0.973
344,Marcus Smart,BOS,56,40,16,32.4,11.3,60.2,25.7,4.1,4.08,3.36,0.188,0.4,1.1,1.2,0.32,0.406,0.507
345,Mark Williams,CHA,38,16,22,17.8,8.3,20.0,11.2,0.5,1.48,0.41,0.417,1.7,1.0,5.6,0.697,0.73,1.166
346,Markelle Fultz,ORL,53,26,27,30.2,14.0,68.3,22.6,5.7,4.98,4.68,0.205,0.6,0.5,2.0,0.516,0.429,0.848
347,Markieff Morris,DAL,32,16,16,9.7,3.3,13.5,8.3,0.4,1.6,0.5,0.245,0.3,0.3,0.6,0.25,0.444,0.667
348,Marko Simonovic,CHI,2,0,2,1.8,0.0,3.5,2.0,0.1,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Marvin Bagley III,DET,36,6,30,23.5,12.0,34.5,20.1,1.1,1.97,0.81,0.347,1.8,2.1,4.5,0.746,0.44,1.049
350,Mason Plumlee,LAC,71,23,48,26.8,11.3,42.5,25.8,1.6,2.2,1.01,0.266,2.9,1.6,7.3,0.485,0.496,0.874
351,Matisse Thybulle,POR,66,37,29,16.1,4.0,14.7,8.5,0.3,1.31,0.59,0.272,0.2,0.0,1.2,0.1,0.0,0.697
352,Matt Ryan,MIN,33,14,19,9.3,3.7,10.8,7.5,0.3,1.51,0.61,0.342,0.1,0.0,0.2,0.0,0.0,1.2
353,Matthew Dellavedova,SAC,30,17,13,6.3,1.4,14.3,4.8,1.1,4.61,4.52,0.098,0.1,0.0,0.1,0.0,0.0,0.667
354,Max Christie,LAL,38,16,22,13.3,3.4,13.0,7.2,0.4,1.94,1.21,0.26,0.1,0.0,0.4,0.4,0.0,0.267
355,Max Strus,MIA,72,38,34,29.0,11.7,45.4,27.3,1.3,1.7,0.86,0.258,0.4,0.0,1.2,0.9,0.0,0.989
356,Maxi Kleber,DAL,32,17,15,25.7,5.9,32.9,17.8,0.7,1.32,0.31,0.178,0.9,0.1,2.1,0.138,1.0,0.727
357,McKinley Wright IV,DAL,24,13,11,11.6,3.6,22.5,8.6,1.7,4.58,4.39,0.159,0.1,0.0,0.3,0.0,0.0,0.0
358,Meyers Leonard,MIL,6,5,1,8.5,4.0,10.7,6.0,0.2,1.26,0.17,0.375,0.5,0.2,1.7,1.0,0.0,0.9
