,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
286,Keita Bates-Diop,SAS,53,21.6,14,39,0.7,0.3,2.5,1.6,2.5,64.9
287,Keldon Johnson,SAS,57,32.7,15,42,0.7,0.2,4.1,2.5,3.2,75.7
288,Kelly Olynyk,UTA,57,28.2,26,31,0.9,0.6,4.3,3.4,5.4,63.1
289,Kelly Oubre Jr.,CHA,45,32.7,15,30,1.4,0.4,3.9,2.0,3.0,66.4
290,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
291,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
292,Kendrick Nunn,WAS,58,13.8,28,30,0.3,0.1,1.3,0.7,1.1,67.2
293,Kennedy Chandler,MEM,30,8.1,19,11,0.4,0.2,0.8,0.3,0.4,66.7
294,Kenneth Lofton Jr.,MEM,14,3.9,9,5,0.1,0.0,0.5,0.0,0.1,0.0
295,Kenrich Williams,OKC,53,22.8,26,27,0.8,0.3,3.1,1.3,2.1,62.8
296,Kentavious Caldwell-Pope,DEN,66,31.6,45,21,1.5,0.5,2.3,1.3,1.7,77.3
297,Kenyon Martin Jr.,HOU,69,27.3,17,52,0.5,0.4,4.1,1.3,2.1,61.8
298,Keon Ellis,SAC,10,3.7,5,5,0.2,0.1,0.4,0.2,0.4,50.0
299,Keon Johnson,POR,36,9.4,13,23,0.4,0.2,0.8,0.7,0.9,70.6
300,Kessler Edwards,SAC,22,7.7,10,12,0.2,0.0,1.0,0.5,0.8,66.7
301,Kevin Durant,PHX,42,35.7,29,13,0.8,1.5,6.4,2.7,4.8,56.4
302,Kevin Huerter,SAC,65,29.9,38,27,1.1,0.3,2.7,2.0,2.6,77.1
303,Kevin Knox II,POR,51,12.5,10,41,0.3,0.2,1.9,0.9,1.3,73.4
304,Kevin Love,MIA,52,20.3,29,23,0.2,0.2,5.8,1.8,2.6,67.2
305,Kevin Porter Jr.,HOU,47,33.7,14,33,1.3,0.3,4.1,2.3,3.1,74.1
306,Kevon Harris,ORL,28,12.2,10,18,0.5,0.1,1.1,0.7,0.9,80.0
307,Kevon Looney,GSW,69,23.5,35,34,0.6,0.6,5.9,2.8,4.4,63.8
308,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
309,Khris Middleton,MIL,25,23.4,20,5,0.8,0.1,3.3,1.2,1.8,65.2
310,Killian Hayes,DET,63,27.0,15,48,1.4,0.3,2.5,2.2,3.1,69.7
311,Kira Lewis Jr.,NOP,21,10.4,8,13,0.4,0.1,1.3,0.6,0.9,68.4
312,Klay Thompson,GSW,57,33.0,30,27,0.7,0.4,3.4,1.2,1.8,71.0
313,Kris Dunn,UTA,9,22.2,4,5,1.6,0.6,4.1,2.1,2.7,79.2
314,Kristaps Porzingis,WAS,59,32.7,25,34,0.9,1.6,6.6,4.0,7.1,56.6
315,Kyle Anderson,MIN,57,27.2,29,28,1.1,0.9,4.3,1.5,2.6,58.2
316,Kyle Kuzma,WAS,62,35.2,29,33,0.5,0.5,6.4,1.9,3.1,61.3
317,Kyle Lowry,MIA,47,32.8,24,23,1.1,0.4,3.4,2.1,2.9,72.8
318,Kyrie Irving,DAL,51,37.1,29,22,1.1,0.7,4.1,1.8,2.7,65.7
319,LaMelo Ball,CHA,36,35.2,13,23,1.3,0.3,5.3,1.9,2.8,67.6
320,Lamar Stevens,CLE,52,18.1,32,20,0.4,0.3,2.5,1.2,1.8,65.2
321,Landry Shamet,PHX,30,21.4,14,16,0.6,0.2,1.4,1.2,1.7,74.0
322,Larry Nance Jr.,NOP,52,22.0,25,27,0.9,0.7,4.0,1.9,3.1,62.3
323,Lauri Markkanen,UTA,62,34.4,31,31,0.6,0.6,6.6,2.4,4.2,55.7
324,LeBron James,LAL,47,36.1,24,23,0.9,0.6,7.2,1.9,3.1,62.3
325,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
326,Lindell Wigginton,MIL,1,0.7,1,0,0.0,0.0,0.0,1.0,1.0,100.0
327,Lindy Waters III,OKC,32,12.3,16,16,0.3,0.3,1.5,0.8,1.6,54.0
328,Lonnie Walker IV,LAL,51,24.5,23,28,0.5,0.3,1.8,1.4,1.8,73.4
329,Luguentz Dort,OKC,62,30.3,31,31,1.0,0.3,2.8,1.8,2.6,66.5
330,Luka Doncic,DAL,57,36.3,31,26,1.5,0.5,7.8,2.5,3.6,71.4
331,Luka Garza,MIN,25,9.3,14,11,0.1,0.1,1.2,1.3,2.0,62.7
332,Luke Kennard,MEM,47,20.8,27,20,0.5,0.1,2.2,1.3,1.6,80.5
333,Luke Kornet,BOS,57,11.4,36,21,0.2,0.7,1.5,1.5,2.5,60.6
334,Malachi Flynn,TOR,44,13.5,22,22,0.4,0.1,1.1,0.6,0.8,70.3
335,Malaki Branham,SAS,52,22.5,11,41,0.5,0.1,2.1,1.2,1.7,71.1
336,Malcolm Brogdon,BOS,59,25.8,41,18,0.6,0.3,3.6,1.5,2.1,71.4
337,Malcolm Hill,CHI,4,2.0,3,1,0.0,0.0,0.8,0.0,0.0,0.0
338,Malik Beasley,LAL,69,26.8,36,33,0.9,0.1,3.1,1.6,2.2,73.0
339,Malik Monk,SAC,65,22.5,40,25,0.6,0.2,2.2,1.2,1.6,72.0
340,Mamadi Diakite,CLE,17,6.3,12,5,0.1,0.4,0.5,0.9,1.4,69.6
341,MarJon Beauchamp,MIL,41,14.0,28,13,0.4,0.1,1.4,0.8,1.1,73.9
342,Marcus Morris Sr.,LAC,60,28.2,33,27,0.6,0.4,3.6,1.8,2.5,72.3
343,Marcus Smart,BOS,53,32.4,37,16,1.5,0.4,2.5,1.5,2.2,70.2
344,Mark Williams,CHA,37,17.7,15,22,0.7,1.1,4.4,2.9,4.7,60.6
345,Markelle Fultz,ORL,48,29.8,23,25,1.5,0.4,2.8,1.8,2.1,81.6
346,Markieff Morris,DAL,32,9.7,16,16,0.3,0.2,1.5,0.9,1.4,68.2
347,Marko Simonovic,CHI,2,1.8,0,2,0.0,0.0,0.0,0.0,0.5,0.0
348,Marvin Bagley III,DET,33,22.6,6,27,0.4,0.8,4.2,2.5,3.7,67.2
349,Mason Plumlee,LAC,67,27.3,21,46,0.6,0.6,6.3,3.7,5.7,64.0
350,Matisse Thybulle,POR,62,15.8,36,26,1.1,0.4,1.3,0.7,0.9,73.2
351,Matt Ryan,MIN,32,9.5,14,18,0.2,0.0,0.7,0.8,1.1,68.6
352,Matthew Dellavedova,SAC,27,6.6,16,11,0.2,0.0,0.4,0.3,0.4,72.7
353,Max Christie,LAL,38,13.3,16,22,0.2,0.2,1.8,0.6,1.1,55.8
354,Max Strus,MIA,69,29.0,36,33,0.6,0.2,2.7,1.3,1.8,73.0
355,Maxi Kleber,DAL,28,25.4,16,12,0.3,0.9,2.9,2.3,3.5,64.9
356,McKinley Wright IV,DAL,23,11.8,12,11,0.3,0.2,1.4,1.0,1.3,73.3
357,Meyers Leonard,MIL,5,6.9,5,0,0.2,0.0,1.6,1.2,1.4,85.7
358,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
359,Micah Potter,UTA,3,4.8,2,1,0.0,0.0,0.7,0.7,1.0,66.7
360,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
361,Michael Porter Jr.,DEN,52,28.9,35,17,0.7,0.5,4.4,1.9,2.7,70.4
362,Mikal Bridges,BKN,70,36.1,36,34,1.1,0.8,3.4,2.2,3.5,60.9
363,Mike Conley,MIN,55,29.9,27,28,1.1,0.2,2.1,1.8,2.6,69.7
364,Mike Muscala,BOS,52,14.9,24,28,0.3,0.4,2.6,2.3,3.5,65.7
365,Miles McBride,NYK,56,12.0,32,24,0.6,0.1,0.6,0.5,1.0,50.9
366,Mitchell Robinson,NYK,49,27.3,29,20,0.9,1.6,4.8,2.6,4.4,59.7
367,Mo Bamba,LAL,47,16.2,23,24,0.3,0.9,3.5,2.0,3.4,58.1
368,Monte Morris,WAS,55,27.8,26,29,0.7,0.2,3.1,1.2,1.8,67.0
369,Montrezl Harrell,PHI,51,12.3,32,19,0.3,0.5,1.6,1.4,2.3,62.9
370,Moritz Wagner,ORL,48,20.7,22,26,0.8,0.2,3.5,2.3,3.0,76.0
371,Moses Brown,LAC,34,8.5,16,18,0.1,0.4,2.4,1.1,1.9,56.1
372,Moses Moody,GSW,52,13.1,28,24,0.3,0.1,1.2,0.9,1.4,66.2
373,Moussa Diabate,LAC,18,9.5,8,10,0.3,0.3,0.9,1.2,1.9,60.0
374,Myles Turner,IND,57,29.6,27,30,0.6,2.4,6.2,4.7,8.5,55.5
375,Naji Marshall,NOP,64,24.8,31,33,0.7,0.2,3.2,1.3,1.8,73.9
376,Nassir Little,POR,48,17.3,22,26,0.3,0.4,2.2,1.3,2.0,66.0
377,Nathan Knight,MIN,35,8.0,17,18,0.3,0.2,0.9,0.5,0.8,65.5
378,Naz Reid,MIN,61,18.0,28,33,0.6,0.8,3.8,2.7,4.2,63.8
379,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
380,Nerlens Noel,BKN,17,11.5,4,13,0.9,0.6,2.1,1.6,2.4,65.9
381,Nic Claxton,BKN,64,29.5,35,29,0.8,2.5,6.7,3.6,6.8,52.7
382,Nick Richards,CHA,56,18.2,17,39,0.2,1.1,3.6,2.3,4.2,54.9
383,Nickeil Alexander-Walker,MIN,47,15.2,22,25,0.6,0.4,1.6,1.1,1.5,75.4
384,Nicolas Batum,LAC,66,21.8,37,29,0.7,0.6,3.2,1.8,2.9,60.6
385,Nikola Jokic,DEN,61,33.8,43,18,1.2,0.7,9.5,5.5,8.0,68.7
386,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
387,Nikola Vucevic,CHI,67,33.8,30,37,0.7,0.8,9.3,4.4,6.5,67.3
388,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
389,Norman Powell,LAC,54,25.8,27,27,0.8,0.3,2.6,1.4,1.8,75.8
390,O.G. Anunoby,TOR,55,35.8,26,29,2.0,0.7,3.7,1.7,2.9,58.1
391,Obi Toppin,NYK,56,14.4,31,25,0.3,0.2,2.4,0.8,1.1,72.9
392,Ochai Agbaji,UTA,46,17.6,25,21,0.3,0.2,1.1,1.0,1.5,65.2
393,Olivier Sarr,OKC,2,10.9,1,1,0.0,0.5,1.5,2.0,2.5,80.0
394,Omer Yurtseven,MIA,3,8.4,2,1,0.0,0.3,1.0,1.0,1.7,60.0
395,Onyeka Okongwu,ATL,67,23.5,34,33,0.7,1.2,4.6,3.3,5.7,58.6
396,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
397,Oshae Brissett,IND,53,16.3,23,30,0.5,0.2,2.5,1.2,1.8,64.6
398,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
399,Ousmane Dieng,OKC,26,16.2,14,12,0.4,0.2,2.6,1.1,2.0,54.9
400,P.J. Tucker,PHI,65,25.8,43,22,0.5,0.2,2.7,1.4,2.0,70.5
401,P.J. Washington,CHA,66,32.8,20,46,0.9,1.1,3.9,2.7,4.3,63.5
402,PJ Dozier,SAC,8,1.8,7,1,0.4,0.0,0.4,0.3,0.3,100.0
403,Paolo Banchero,ORL,62,33.8,25,37,0.9,0.5,5.5,2.6,4.0,65.4
404,Pascal Siakam,TOR,59,37.6,28,31,0.9,0.5,5.7,3.0,4.2,70.6
405,Pat Connaughton,MIL,51,24.5,36,15,0.6,0.2,4.0,1.3,2.2,58.6
406,Patrick Baldwin Jr.,GSW,25,8.2,10,15,0.2,0.2,1.4,0.8,1.0,80.0
407,Patrick Beverley,CHI,54,27.2,26,28,0.8,0.6,3.0,1.6,2.1,73.9
408,Patrick Williams,CHI,67,28.5,30,37,0.8,0.8,3.1,2.1,3.1,68.1
409,Patty Mills,BKN,38,13.6,18,20,0.4,0.1,0.9,0.5,0.6,82.6
410,Paul George,LAC,53,34.6,31,22,1.4,0.3,5.3,2.4,3.5,68.4
411,Paul Reed,PHI,55,10.0,36,19,0.6,0.7,2.0,1.7,2.6,68.1
412,Payton Pritchard,BOS,45,12.5,30,15,0.3,0.0,1.0,0.7,0.8,81.6
413,Peyton Watson,DEN,14,3.2,9,5,0.0,0.1,0.4,0.4,0.6,75.0
414,Precious Achiuwa,TOR,45,21.8,24,21,0.6,0.6,4.2,2.6,4.2,62.0
415,Quentin Grimes,NYK,60,29.3,35,25,0.6,0.4,2.5,1.6,2.3,69.1
416,Quenton Jackson,WAS,3,2.6,2,1,0.0,0.0,0.0,0.0,0.0,0.0
417,R.J. Hampton,DET,36,15.0,8,28,0.6,0.1,1.3,0.8,1.2,65.1
418,RJ Barrett,NYK,64,34.1,36,28,0.5,0.2,4.3,1.6,2.6,62.5
419,Raul Neto,CLE,44,10.1,29,15,0.4,0.1,0.8,0.4,0.5,78.3
420,Reggie Bullock,DAL,67,30.6,34,33,0.8,0.2,3.2,1.5,2.1,71.0
421,Reggie Jackson,DEN,61,24.9,33,28,0.7,0.1,1.7,1.3,1.8,71.2
422,Richaun Holmes,SAC,35,8.7,18,17,0.1,0.3,1.3,0.8,1.5,56.9
423,Ricky Rubio,CLE,23,16.9,16,7,1.0,0.2,2.1,0.6,1.0,59.1
424,Robert Covington,LAC,38,16.4,15,23,0.7,0.8,3.0,1.5,2.8,53.3
425,Robert Williams III,BOS,28,24.2,18,10,0.5,1.2,5.5,1.3,2.1,61.0
426,Robin Lopez,CLE,34,7.5,24,10,0.0,0.2,0.7,1.5,2.1,68.5
427,Rodney McGruder,DET,29,14.7,4,25,0.3,0.0,1.3,0.8,1.0,82.8
428,Romeo Langford,SAS,34,20.2,10,24,0.5,0.4,1.4,0.9,1.5,61.5
429,Ron Harper Jr.,TOR,4,3.5,2,2,0.0,0.0,0.3,0.0,0.5,0.0
430,Royce O'Neale,BKN,65,32.3,36,29,0.8,0.6,4.3,2.8,3.9,71.1
431,Rudy Gay,UTA,53,14.6,27,26,0.4,0.3,2.4,1.0,1.5,63.4
432,Rudy Gobert,MIN,58,30.5,27,31,0.8,1.4,8.3,4.0,6.9,57.7
433,Rui Hachimura,LAL,52,24.1,29,23,0.3,0.4,3.6,1.6,2.4,65.4
434,Russell Westbrook,LAC,61,28.8,29,32,1.1,0.4,4.8,1.5,2.2,65.7
435,Ryan Arcidiacono,POR,15,5.8,8,7,0.2,0.0,0.7,0.1,0.2,66.7
436,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
437,Saben Lee,PHX,22,13.7,14,8,0.7,0.0,1.2,0.5,0.6,85.7
438,Saddiq Bey,ATL,63,28.3,17,46,0.9,0.2,3.4,1.6,2.1,78.0
439,Sam Hauser,BOS,68,15.6,46,22,0.3,0.3,2.0,1.1,1.5,70.9
440,Sam Merrill,CLE,2,4.2,2,0,0.0,0.0,0.0,0.0,0.5,0.0
441,Sandro Mamukelashvili,SAS,30,11.1,19,11,0.2,0.2,2.0,1.2,1.8,68.5
442,Santi Aldama,MEM,65,22.0,38,27,0.6,0.7,3.6,2.5,3.9,63.0
443,Scottie Barnes,TOR,66,35.3,31,35,1.0,0.8,4.5,3.3,5.1,64.0
444,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
445,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
446,Seth Curry,BKN,51,21.3,32,19,0.7,0.1,1.6,0.8,1.1,71.4
447,Shaedon Sharpe,POR,68,20.3,30,38,0.4,0.3,1.8,1.2,1.8,69.2
448,Shai Gilgeous-Alexander,OKC,58,35.6,29,29,1.7,1.0,3.9,2.4,3.7,64.0
449,Shake Milton,PHI,64,20.2,46,18,0.3,0.1,2.0,0.9,1.1,82.6
450,Simone Fontecchio,UTA,40,12.1,21,19,0.3,0.2,0.8,0.8,1.3,62.0
451,Spencer Dinwiddie,BKN,67,34.4,35,32,0.8,0.3,2.9,1.2,1.9,63.8
452,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
453,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
454,Stephen Curry,GSW,43,35.0,21,22,1.0,0.3,5.5,1.6,2.3,69.7
455,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
456,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
457,Svi Mykhailiuk,CHA,21,6.7,11,10,0.1,0.0,0.6,0.4,0.6,69.2
458,T.J. McConnell,IND,64,19.7,28,36,1.1,0.1,2.4,0.9,1.1,75.3
459,T.J. Warren,PHX,34,15.9,20,14,0.5,0.2,2.1,1.2,1.6,73.2
460,Taj Gibson,WAS,43,9.6,20,23,0.3,0.3,1.3,1.0,1.4,72.1
461,Talen Horton-Tucker,UTA,55,18.5,27,28,0.6,0.5,2.4,1.0,1.6,64.8
462,Tari Eason,HOU,69,20.6,17,52,1.1,0.6,3.5,1.5,2.2,69.5
463,Taurean Prince,MIN,44,21.4,25,19,0.5,0.3,2.1,1.3,1.9,69.4
464,Terance Mann,LAC,69,23.4,37,32,0.5,0.3,2.6,1.5,2.1,71.4
465,Terence Davis,SAC,53,13.1,32,21,0.7,0.2,1.9,0.7,1.2,62.3
466,Terrence Ross,PHX,50,21.9,19,31,0.6,0.2,1.8,1.0,1.4,73.9
467,Terry Rozier,CHA,60,35.7,18,42,1.1,0.3,3.4,1.1,1.5,78.2
468,Terry Taylor,CHI,28,8.3,10,18,0.1,0.2,0.6,0.4,0.6,64.7
469,Thaddeus Young,TOR,54,14.7,23,31,1.0,0.1,1.8,1.5,1.9,79.2
470,Thanasis Antetokounmpo,MIL,28,4.0,20,8,0.1,0.1,0.7,0.5,0.7,68.4
471,Theo Maledon,CHA,36,16.1,10,26,0.8,0.2,2.1,1.1,1.5,74.5
472,Theo Pinson,DAL,36,6.8,17,19,0.1,0.0,0.9,0.6,0.7,84.0
473,Thomas Bryant,DEN,53,19.2,29,24,0.3,0.5,4.6,3.2,4.6,68.7
474,Tim Hardaway Jr.,DAL,63,30.3,34,29,0.7,0.2,3.2,1.9,2.5,75.6
475,Tobias Harris,PHI,63,33.0,42,21,1.0,0.6,4.9,2.0,2.6,76.5
476,Tony Bradley,CHI,11,2.9,4,7,0.1,0.1,0.9,0.5,0.6,85.7
477,Torrey Craig,PHX,66,25.3,36,30,0.7,0.7,3.6,1.7,2.7,63.1
478,Trae Young,ATL,62,35.0,32,30,1.1,0.1,2.2,1.0,1.3,78.2
479,Tre Jones,SAS,55,29.0,16,39,1.3,0.1,2.7,1.6,2.2,72.7
480,Tre Mann,OKC,58,18.2,26,32,0.6,0.2,1.9,1.0,1.4,70.9
481,Trendon Watford,POR,52,18.1,24,28,0.5,0.1,3.0,2.0,2.7,73.0
482,Trent Forrest,ATL,18,13.3,6,12,0.3,0.1,1.3,1.1,1.3,79.2
483,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
484,Trevor Hudgins,HOU,5,5.7,0,5,0.0,0.0,0.0,0.4,0.4,100.0
485,Trevor Keels,NYK,2,1.9,2,0,0.0,0.0,1.0,0.0,0.0,0.0
486,Trey Lyles,SAC,61,16.7,37,24,0.3,0.4,3.0,1.3,2.0,65.6
487,Trey Murphy III,NOP,66,29.8,30,36,1.0,0.5,2.9,2.2,3.1,70.3
488,Troy Brown Jr.,LAL,64,24.7,31,33,0.8,0.2,3.3,2.0,2.7,76.2
489,Ty Jerome,GSW,44,18.5,21,23,0.5,0.1,1.6,1.2,1.5,77.9
490,TyTy Washington Jr.,HOU,30,13.7,5,25,0.4,0.1,1.3,0.9,1.2,74.3
491,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
492,Tyler Herro,MIA,57,35.3,31,26,0.8,0.3,5.2,2.1,3.0,71.2
493,Tyrese Haliburton,IND,54,33.7,28,26,1.6,0.4,3.1,1.2,1.8,70.5
494,Tyrese Martin,ATL,13,3.5,8,5,0.1,0.0,0.3,0.3,0.3,100.0
495,Tyrese Maxey,PHI,49,32.9,33,16,0.8,0.1,2.3,1.0,1.3,73.4
496,Tyus Jones,MEM,68,23.5,41,27,1.0,0.1,2.0,0.6,0.7,83.0
497,Udoka Azubuike,UTA,26,5.9,14,12,0.2,0.3,1.5,0.5,0.9,56.5
498,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
499,Usman Garuba,HOU,62,13.2,16,46,0.6,0.4,2.6,1.6,2.5,65.1
500,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
501,Victor Oladipo,MIA,37,27.0,22,15,1.4,0.3,2.8,1.5,2.1,72.4
502,Vince Williams Jr.,MEM,11,4.7,6,5,0.4,0.1,0.5,0.3,0.5,60.0
503,Vit Krejci,ATL,23,5.4,11,12,0.1,0.0,0.5,0.1,0.4,33.3
504,Vlatko Cancar,DEN,50,16.0,33,17,0.4,0.2,1.9,1.1,1.7,68.7
505,Walker Kessler,UTA,65,22.4,31,34,0.4,2.3,5.2,3.5,6.7,52.1
506,Wendell Carter Jr.,ORL,46,29.8,20,26,0.4,0.5,6.6,3.8,5.8,64.3
507,Wendell Moore Jr.,MIN,26,5.6,14,12,0.3,0.2,0.5,0.5,0.7,63.2
508,Wenyen Gabriel,LAL,56,15.1,28,28,0.3,0.5,2.4,2.1,3.6,57.6
509,Wesley Matthews,MIL,40,15.5,30,10,0.4,0.3,1.5,0.5,0.9,56.8
510,Will Barton,TOR,46,18.3,21,25,0.5,0.2,2.3,1.1,1.6,69.4
511,Willy Hernangomez,NOP,34,13.0,19,15,0.4,0.4,3.4,1.6,2.6,63.6
512,Xavier Tillman,MEM,49,17.7,30,19,0.9,0.4,2.8,1.4,2.7,54.6
513,Yuta Watanabe,BKN,46,17.7,24,22,0.5,0.3,2.0,1.5,2.3,62.6
514,Zach Collins,SAS,55,22.2,17,38,0.5,0.7,4.4,3.5,6.4,54.0
515,Zach LaVine,CHI,63,36.0,29,34,0.9,0.2,4.2,1.6,2.0,76.6
516,Zeke Nnaji,DEN,43,13.5,29,14,0.3,0.4,1.1,1.4,2.2,63.4
517,Ziaire Williams,MEM,36,14.7,21,15,0.4,0.1,1.7,0.9,1.5,63.0
518,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
